172.26.41.12;1;feeds;dc;up
172.26.32.240;2;feeds;dc;up
172.26.41.12;2;feeds;dc;up
172.26.32.241;1;feeds;dc;up
172.26.32.241;2;feeds;dc;up
172.26.41.10;1;feeds;dc;up
172.26.41.10;2;feeds;dc;up
172.26.32.231;1;feeds;dc;up
172.26.32.231;2;feeds;dc;up
172.26.41.8;1;feeds;dc;up
172.26.41.8;2;feeds;dc;up
172.26.34.115;1;feeds;dc;up
172.26.34.115;2;feeds;dc;up
172.26.32.26;1;feeds;dc;up
172.26.32.26;2;feeds;dc;up
172.26.32.27;1;feeds;dc;up
172.26.32.27;2;feeds;dc;up
172.26.32.28;1;feeds;dc;up
172.26.32.28;2;feeds;dc;up
172.26.41.11;1;feeds;dc;up
172.26.41.11;2;feeds;dc;up
172.26.32.29;1;feeds;dc;up
172.26.32.29;2;feeds;dc;up
172.26.41.6;1;feeds;dc;up
172.26.41.6;2;feeds;dc;up
172.26.41.15;1;feeds;dc;up
172.26.41.15;2;feeds;dc;up
172.26.32.31;1;feeds;dc;up
172.26.32.31;2;feeds;dc;up
172.26.32.32;1;feeds;dc;up
172.26.32.32;2;feeds;dc;up
172.26.32.33;1;feeds;dc;up
172.26.32.33;2;feeds;dc;up
172.26.32.34;1;feeds;dc;up
172.26.32.34;2;feeds;dc;up
172.26.34.114;1;feeds;dc;up
172.26.34.114;2;feeds;dc;up
172.26.34.113;1;feeds;dc;up
172.26.34.113;2;feeds;dc;up
172.26.32.35;1;feeds;dc;up
172.26.32.35;2;feeds;dc;up
172.26.32.36;1;feeds;dc;up
172.26.32.36;2;feeds;dc;up
172.26.34.117;1;feeds;dc;up
172.26.34.117;2;feeds;dc;up
172.26.32.50;1;feeds;dc;up
172.26.32.50;2;feeds;dc;up
172.26.32.38;1;feeds;dc;up
172.26.32.38;2;feeds;dc;up
172.26.41.9;1;feeds;dc;up
172.26.41.9;2;feeds;dc;up
172.26.32.6;1;feeds;dc;up
172.26.32.6;2;feeds;dc;up
172.26.32.5;1;feeds;dc;up
172.26.32.5;2;feeds;dc;up
172.26.32.8;1;feeds;dc;up
172.26.32.8;2;feeds;dc;up
172.26.32.7;1;feeds;dc;up
172.26.32.7;2;feeds;dc;up
172.26.32.9;1;feeds;dc;up
172.26.32.9;2;feeds;dc;up
172.26.32.246;1;supplies;dc(-48V);up
172.26.32.246;2;supplies;dc(-48V);up
172.26.33.10;1;feeds;dc;up
172.26.33.10;2;feeds;dc;up
172.26.33.101;1;feeds;dc;up
172.26.33.101;2;feeds;dc;up
172.26.33.102;1;feeds;dc;up
172.26.33.102;2;feeds;dc;up
172.26.33.103;1;feeds;dc;up
172.26.33.103;2;feeds;dc;up
172.26.33.104;1;feeds;dc;up
172.26.33.104;2;feeds;dc;up
172.26.33.11;1;feeds;dc;up
172.26.33.11;2;feeds;dc;up
172.26.33.12;1;feeds;dc;up
172.26.33.12;2;feeds;dc;up
172.26.32.46;1;feeds;dc;up
172.26.32.46;2;feeds;dc;up
172.26.33.112;1;feeds;dc;up
172.26.33.112;2;feeds;dc;up
172.26.33.121;1;feeds;dc;up
172.26.33.121;2;feeds;dc;up
172.26.33.122;1;feeds;dc;up
172.26.33.122;2;feeds;dc;up
172.26.33.123;1;feeds;dc;up
172.26.33.123;2;feeds;dc;up
172.26.33.129;1;feeds;dc;up
172.26.33.129;2;feeds;dc;up
172.26.33.124;1;feeds;dc;up
172.26.33.124;2;feeds;dc;criticalfailure
172.26.33.130;1;feeds;dc;up
172.26.33.130;2;feeds;dc;up
172.26.33.131;1;feeds;dc;up
172.26.33.131;2;feeds;dc;up
172.26.33.132;1;feeds;dc;up
172.26.33.132;2;feeds;dc;up
172.26.33.133;1;feeds;dc;up
172.26.33.133;2;feeds;dc;up
172.26.33.134;1;feeds;dc;up
172.26.33.134;2;feeds;dc;up
172.26.33.135;1;feeds;dc;up
172.26.33.135;2;feeds;dc;up
172.26.33.161;1;feeds;dc;up
172.26.33.161;2;feeds;dc;up
172.26.33.136;1;feeds;dc;up
172.26.33.136;2;feeds;dc;up
172.26.33.137;1;feeds;dc;up
172.26.33.137;2;feeds;dc;up
172.26.33.139;1;feeds;dc;up
172.26.33.139;2;feeds;dc;up
172.26.33.140;1;feeds;dc;up
172.26.33.140;2;feeds;dc;up
172.26.33.14;1;feeds;dc;up
172.26.33.14;2;feeds;dc;up
172.26.33.163;1;feeds;dc;up
172.26.33.163;2;feeds;dc;up
172.26.33.142;1;feeds;dc;up
172.26.33.142;2;feeds;dc;up
172.26.33.141;1;feeds;dc;up
172.26.33.141;2;feeds;dc;up
172.26.33.99;1;feeds;dc;up
172.26.33.99;2;feeds;dc;up
172.26.33.151;1;feeds;dc;up
172.26.33.151;2;feeds;dc;up
172.26.33.164;1;feeds;dc;up
172.26.33.164;2;feeds;dc;up
172.26.33.144;1;feeds;dc;up
172.26.33.144;2;feeds;dc;up
172.26.33.145;1;feeds;dc;up
172.26.33.145;2;feeds;dc;up
172.26.33.147;1;feeds;dc;up
172.26.33.147;2;feeds;dc;up
172.26.33.17;1;feeds;dc;up
172.26.33.17;2;feeds;dc;up
172.26.33.148;1;feeds;dc;up
172.26.33.148;2;feeds;dc;up
172.26.33.16;1;feeds;dc;up
172.26.33.16;2;feeds;dc;up
172.26.33.15;1;feeds;dc;up
172.26.33.15;2;feeds;dc;up
172.26.33.186;1;feeds;dc;up
172.26.33.186;2;feeds;dc;up
172.26.33.185;1;feeds;dc;up
172.26.33.185;2;feeds;dc;up
172.26.33.162;1;feeds;dc;up
172.26.33.162;2;feeds;dc;up
172.26.33.165;1;feeds;dc;up
172.26.33.165;2;feeds;dc;up
172.26.33.95;1;feeds;dc;up
172.26.33.95;2;feeds;dc;up
172.26.33.150;1;feeds;dc;up
172.26.33.150;2;feeds;dc;up
172.26.33.192;1;feeds;dc;up
172.26.33.192;2;feeds;dc;up
172.26.33.19;1;feeds;dc;up
172.26.33.19;2;feeds;dc;up
172.26.33.201;1;feeds;dc;up
172.26.33.201;2;feeds;dc;up
172.26.33.200;1;feeds;dc;up
172.26.33.200;2;feeds;dc;up
172.26.33.20;1;feeds;dc;up
172.26.33.20;2;feeds;dc;up
172.26.33.202;1;feeds;dc;up
172.26.33.202;2;feeds;dc;up
172.26.33.203;1;feeds;dc;up
172.26.33.203;2;feeds;dc;up
172.26.33.204;1;feeds;dc;up
172.26.33.204;2;feeds;dc;up
172.26.33.205;1;feeds;dc;up
172.26.33.205;2;feeds;dc;up
172.26.33.206;1;feeds;dc;up
172.26.33.206;2;feeds;dc;up
172.26.33.21;1;feeds;dc;up
172.26.33.21;2;feeds;dc;up
172.26.33.211;1;feeds;dc;up
172.26.33.211;2;feeds;dc;up
172.26.33.213;1;feeds;dc;up
172.26.33.213;2;feeds;dc;up
172.26.33.214;1;feeds;dc;up
172.26.33.214;2;feeds;dc;up
172.26.33.216;1;feeds;dc;up
172.26.33.216;2;feeds;dc;up
172.26.33.217;1;feeds;dc;up
172.26.33.217;2;feeds;dc;up
172.26.33.218;1;feeds;dc;up
172.26.33.218;2;feeds;dc;up
172.26.33.22;1;feeds;dc;up
172.26.33.22;2;feeds;dc;up
172.26.33.220;1;feeds;dc;up
172.26.33.220;2;feeds;dc;up
172.26.33.222;1;feeds;dc;up
172.26.33.222;2;feeds;dc;up
172.26.33.221;1;feeds;dc;up
172.26.33.221;2;feeds;dc;up
172.26.33.23;1;feeds;dc;up
172.26.33.23;2;feeds;dc;up
172.26.33.24;1;feeds;dc;up
172.26.33.24;2;feeds;dc;up
172.26.33.224;1;feeds;dc;up
172.26.33.224;2;feeds;dc;up
172.26.33.25;1;feeds;dc;up
172.26.33.25;2;feeds;dc;up
172.26.33.26;1;feeds;dc;up
172.26.33.26;2;feeds;dc;up
172.26.33.27;1;feeds;dc;up
172.26.33.27;2;feeds;dc;up
172.26.33.28;1;feeds;dc;up
172.26.33.28;2;feeds;dc;up
172.26.33.29;1;feeds;dc;up
172.26.33.29;2;feeds;dc;up
172.26.33.31;1;feeds;dc;up
172.26.33.31;2;feeds;dc;up
172.26.33.33;1;feeds;dc;up
172.26.33.33;2;feeds;dc;up
172.26.33.34;1;feeds;dc;criticalfailure
172.26.33.34;2;feeds;dc;up
172.26.33.35;1;feeds;dc;up
172.26.33.35;2;feeds;dc;up
172.26.33.36;1;feeds;dc;up
172.26.33.36;2;feeds;dc;up
172.26.33.38;1;feeds;dc;up
172.26.33.38;2;feeds;dc;up
172.26.33.166;1;feeds;dc;up
172.26.33.166;2;feeds;dc;up
172.26.33.41;1;feeds;dc;up
172.26.33.41;2;feeds;dc;up
172.26.33.42;1;feeds;dc;up
172.26.33.42;2;feeds;dc;up
172.26.33.156;1;feeds;dc;criticalfailure
172.26.33.156;2;feeds;dc;up
172.26.33.100;1;feeds;dc;up
172.26.33.100;2;feeds;dc;up
172.26.33.43;1;feeds;dc;up
172.26.33.43;2;feeds;dc;up
172.26.33.44;1;feeds;dc;up
172.26.33.44;2;feeds;dc;up
172.26.33.146;1;feeds;dc;up
172.26.33.146;2;feeds;dc;up
172.26.33.46;1;feeds;dc;up
172.26.33.47;1;feeds;dc;up
172.26.33.46;2;feeds;dc;up
172.26.33.47;2;feeds;dc;up
172.26.33.155;1;feeds;dc;up
172.26.33.155;2;feeds;dc;up
172.26.33.48;1;feeds;dc;up
172.26.33.48;2;feeds;dc;up
172.26.33.49;1;feeds;dc;up
172.26.33.49;2;feeds;dc;up
172.26.33.50;1;feeds;dc;up
172.26.33.50;2;feeds;dc;up
172.26.33.172;1;feeds;dc;up
172.26.33.172;2;feeds;dc;up
172.26.33.51;1;feeds;dc;up
172.26.33.51;2;feeds;dc;up
172.26.33.157;1;feeds;dc;up
172.26.33.157;2;feeds;dc;up
172.26.33.53;1;feeds;dc;up
172.26.33.53;2;feeds;dc;up
172.26.33.52;1;feeds;dc;up
172.26.33.52;2;feeds;dc;up
172.26.33.54;1;feeds;dc;up
172.26.33.54;2;feeds;dc;up
172.26.33.55;1;feeds;dc;up
172.26.33.55;2;feeds;dc;up
172.26.33.57;1;feeds;dc;up
172.26.33.57;2;feeds;dc;up
172.26.33.59;1;feeds;dc;up
172.26.33.59;2;feeds;dc;up
172.26.33.6;1;feeds;dc;criticalfailure
172.26.33.6;2;feeds;dc;up
172.26.33.62;1;feeds;dc;up
172.26.33.62;2;feeds;dc;up
172.26.33.60;1;feeds;dc;up
172.26.33.60;2;feeds;dc;up
172.26.33.65;1;feeds;dc;up
172.26.33.65;2;feeds;dc;up
172.26.33.67;1;feeds;dc;up
172.26.33.67;2;feeds;dc;up
172.26.33.167;1;feeds;dc;up
172.26.33.167;2;feeds;dc;up
172.26.33.69;1;feeds;dc;up
172.26.33.69;2;feeds;dc;up
172.26.33.70;1;feeds;dc;up
172.26.33.70;2;feeds;dc;up
172.26.33.71;1;feeds;dc;criticalfailure
172.26.33.71;2;feeds;dc;up
172.26.33.72;1;feeds;dc;up
172.26.33.72;2;feeds;dc;up
172.26.33.73;1;feeds;dc;up
172.26.33.73;2;feeds;dc;up
172.26.33.76;1;feeds;dc;up
172.26.33.76;2;feeds;dc;up
172.26.33.77;1;feeds;dc;up
172.26.33.77;2;feeds;dc;up
172.26.33.152;1;feeds;dc;up
172.26.33.152;2;feeds;dc;up
172.26.33.79;1;feeds;dc;up
172.26.33.79;2;feeds;dc;up
172.26.33.8;1;feeds;dc;up
172.26.33.8;2;feeds;dc;up
172.26.33.80;1;feeds;dc;up
172.26.33.80;2;feeds;dc;up
172.26.33.82;1;feeds;dc;up
172.26.33.82;2;feeds;dc;up
172.26.33.83;1;feeds;dc;up
172.26.33.83;2;feeds;dc;up
172.26.33.84;1;feeds;dc;up
172.26.33.84;2;feeds;dc;up
172.26.33.85;1;feeds;dc;up
172.26.33.85;2;feeds;dc;up
172.26.33.86;1;feeds;dc;up
172.26.33.86;2;feeds;dc;up
172.26.33.87;1;feeds;dc;up
172.26.33.87;2;feeds;dc;up
172.26.33.88;1;feeds;dc;up
172.26.33.88;2;feeds;dc;up
172.26.33.89;1;feeds;dc;up
172.26.33.89;2;feeds;dc;up
172.26.33.9;1;feeds;dc;up
172.26.33.9;2;feeds;dc;up
172.26.33.90;1;feeds;dc;up
172.26.33.90;2;feeds;dc;up
172.26.33.91;1;feeds;dc;up
172.26.33.91;2;feeds;dc;up
172.26.33.160;1;feeds;dc;up
172.26.33.160;2;feeds;dc;up
172.26.33.94;1;feeds;dc;up
172.26.33.94;2;feeds;dc;up
172.26.33.98;1;feeds;dc;up
172.26.33.98;2;feeds;dc;up
172.26.34.100;1;feeds;dc;up
172.26.34.100;2;feeds;dc;up
172.26.34.101;1;feeds;dc;up
172.26.34.101;2;feeds;dc;up
172.26.34.11;1;feeds;dc;up
172.26.34.11;2;feeds;dc;up
172.26.34.12;1;feeds;dc;up
172.26.34.12;2;feeds;dc;up
172.26.34.13;1;feeds;dc;up
172.26.34.13;2;feeds;dc;up
172.26.34.14;1;feeds;dc;up
172.26.34.14;2;feeds;dc;up
172.26.34.15;1;feeds;dc;up
172.26.34.15;2;feeds;dc;up
172.26.34.16;1;feeds;dc;up
172.26.34.16;2;feeds;dc;up
172.26.34.17;1;feeds;dc;up
172.26.34.17;2;feeds;dc;up
172.26.34.173;1;feeds;dc;up
172.26.34.173;2;feeds;dc;up
172.26.34.174;1;feeds;dc;up
172.26.34.174;2;feeds;dc;up
172.26.34.176;1;feeds;dc;up
172.26.34.176;2;feeds;dc;criticalfailure
172.26.34.178;1;feeds;dc;up
172.26.34.178;2;feeds;dc;up
172.26.34.179;1;feeds;dc;up
172.26.34.179;2;feeds;dc;up
172.26.34.89;1;feeds;dc;up
172.26.34.89;2;feeds;dc;up
172.26.34.181;1;feeds;dc;up
172.26.34.181;2;feeds;dc;up
172.26.34.184;1;feeds;dc;up
172.26.34.184;2;feeds;dc;up
172.26.34.18;1;feeds;dc;up
172.26.34.18;2;feeds;dc;up
172.26.34.182;1;feeds;dc;up
172.26.34.182;2;feeds;dc;up
172.26.34.183;1;feeds;dc;up
172.26.34.183;2;feeds;dc;up
172.26.34.185;1;feeds;dc;up
172.26.34.185;2;feeds;dc;up
172.26.34.186;1;feeds;dc;up
172.26.34.186;2;feeds;dc;up
172.26.34.187;1;feeds;dc;up
172.26.34.187;2;feeds;dc;up
172.26.34.188;1;feeds;dc;up
172.26.34.188;2;feeds;dc;up
172.26.34.189;1;feeds;dc;up
172.26.34.189;2;feeds;dc;up
172.26.34.19;1;feeds;dc;up
172.26.34.19;2;feeds;dc;up
172.26.34.109;1;feeds;dc;up
172.26.34.109;2;feeds;dc;up
172.26.34.190;1;feeds;dc;up
172.26.34.190;2;feeds;dc;up
172.26.34.191;1;feeds;dc;up
172.26.34.191;2;feeds;dc;up
172.26.34.110;1;feeds;dc;up
172.26.34.110;2;feeds;dc;up
172.26.34.193;1;feeds;dc;up
172.26.34.193;2;feeds;dc;up
172.26.34.194;1;feeds;dc;up
172.26.34.194;2;feeds;dc;up
172.26.34.196;1;feeds;dc;up
172.26.34.196;2;feeds;dc;up
172.26.34.197;1;feeds;dc;up
172.26.34.197;2;feeds;dc;up
172.26.34.198;1;feeds;dc;up
172.26.34.198;2;feeds;dc;up
172.26.34.199;1;feeds;dc;up
172.26.34.199;2;feeds;dc;up
172.26.34.201;1;feeds;dc;up
172.26.34.201;2;feeds;dc;up
172.26.34.205;1;feeds;dc;up
172.26.34.205;2;feeds;dc;up
172.26.34.20;1;feeds;dc;up
172.26.34.20;2;feeds;dc;up
172.26.34.200;1;feeds;dc;up
172.26.34.200;2;feeds;dc;up
172.26.34.202;1;feeds;dc;up
172.26.34.202;2;feeds;dc;up
172.26.34.206;1;feeds;dc;up
172.26.34.207;1;feeds;dc;up
172.26.34.206;2;feeds;dc;up
172.26.34.207;2;feeds;dc;up
172.26.34.208;1;feeds;dc;up
172.26.34.208;2;feeds;dc;up
172.26.34.209;1;feeds;dc;up
172.26.34.209;2;feeds;dc;up
172.26.34.21;1;feeds;dc;up
172.26.34.21;2;feeds;dc;up
172.26.34.219;1;feeds;dc;up
172.26.34.219;2;feeds;dc;up
172.26.34.210;1;feeds;dc;up
172.26.34.210;2;feeds;dc;up
172.26.34.118;1;feeds;dc;up
172.26.34.118;2;feeds;dc;up
172.26.34.108;1;feeds;dc;up
172.26.34.108;2;feeds;dc;up
172.26.34.211;1;feeds;dc;up
172.26.34.211;2;feeds;dc;up
172.26.34.172;1;feeds;dc;up
172.26.34.172;2;feeds;dc;criticalfailure
172.26.34.212;1;feeds;dc;up
172.26.34.212;2;feeds;dc;up
172.26.34.220;1;feeds;dc;up
172.26.34.220;2;feeds;dc;up
172.26.34.213;1;feeds;dc;criticalfailure
172.26.34.213;2;feeds;dc;up
172.26.34.107;1;feeds;dc;up
172.26.34.107;2;feeds;dc;up
172.26.34.22;1;feeds;dc;up
172.26.34.22;2;feeds;dc;up
172.26.34.221;1;feeds;dc;up
172.26.34.221;2;feeds;dc;up
172.26.34.223;1;feeds;dc;up
172.26.34.223;2;feeds;dc;up
172.26.34.224;1;feeds;dc;up
172.26.34.224;2;feeds;dc;up
172.26.34.225;1;feeds;dc;up
172.26.34.225;2;feeds;dc;up
172.26.34.226;1;feeds;dc;up
172.26.34.226;2;feeds;dc;up
172.26.34.230;1;feeds;dc;up
172.26.34.230;2;feeds;dc;up
172.26.34.227;1;feeds;dc;up
172.26.34.227;2;feeds;dc;up
172.26.34.222;1;feeds;dc;up
172.26.34.222;2;feeds;dc;up
172.26.34.228;1;feeds;dc;up
172.26.34.228;2;feeds;dc;up
172.26.34.229;1;feeds;dc;up
172.26.34.229;2;feeds;dc;up
172.26.34.23;1;feeds;dc;up
172.26.34.23;2;feeds;dc;up
172.26.34.234;1;feeds;dc;up
172.26.34.234;2;feeds;dc;up
172.26.34.232;1;feeds;dc;up
172.26.34.232;2;feeds;dc;up
172.26.34.106;1;feeds;dc;up
172.26.34.106;2;feeds;dc;up
172.26.34.231;1;feeds;dc;up
172.26.34.231;2;feeds;dc;up
172.26.34.121;1;feeds;dc;up
172.26.34.121;2;feeds;dc;up
172.26.34.233;1;feeds;dc;up
172.26.34.233;2;feeds;dc;up
172.26.34.170;1;feeds;dc;up
172.26.34.170;2;feeds;dc;up
172.26.34.235;1;feeds;dc;up
172.26.34.235;2;feeds;dc;up
172.26.34.180;1;feeds;dc;up
172.26.34.180;2;feeds;dc;up
172.26.34.171;1;feeds;dc;up
172.26.34.171;2;feeds;dc;up
172.26.34.236;1;feeds;dc;up
172.26.34.236;2;feeds;dc;up
172.26.34.238;1;feeds;dc;up
172.26.34.238;2;feeds;dc;up
172.26.34.239;1;feeds;dc;up
172.26.34.239;2;feeds;dc;up
172.26.34.123;1;feeds;dc;up
172.26.34.123;2;feeds;dc;up
172.26.34.24;1;feeds;dc;up
172.26.34.24;2;feeds;dc;up
172.26.34.240;1;feeds;dc;up
172.26.34.240;2;feeds;dc;up
172.26.34.119;1;feeds;dc;up
172.26.34.119;2;feeds;dc;up
172.26.34.241;1;feeds;dc;up
172.26.34.241;2;feeds;dc;up
172.26.34.242;1;feeds;dc;up
172.26.34.242;2;feeds;dc;up
172.26.34.243;1;feeds;dc;up
172.26.34.243;2;feeds;dc;up
172.26.34.244;1;feeds;dc;up
172.26.34.244;2;feeds;dc;up
172.26.34.245;1;feeds;dc;up
172.26.34.245;2;feeds;dc;up
172.26.34.246;1;feeds;dc;up
172.26.34.246;2;feeds;dc;up
172.26.34.124;1;feeds;dc;up
172.26.34.124;2;feeds;dc;up
172.26.34.247;1;feeds;dc;up
172.26.34.247;2;feeds;dc;up
172.26.34.248;1;feeds;dc;up
172.26.34.248;2;feeds;dc;up
172.26.34.249;1;feeds;dc;up
172.26.34.249;2;feeds;dc;up
172.26.34.250;1;feeds;dc;up
172.26.34.250;2;feeds;dc;up
172.26.34.25;1;feeds;dc;up
172.26.34.25;2;feeds;dc;up
172.26.34.251;1;feeds;dc;up
172.26.34.251;2;feeds;dc;up
172.26.34.252;1;feeds;dc;up
172.26.34.252;2;feeds;dc;up
172.26.34.253;1;feeds;dc;up
172.26.34.253;2;feeds;dc;up
172.26.34.104;1;feeds;dc;up
172.26.34.104;2;feeds;dc;up
172.26.34.254;1;feeds;dc;up
172.26.34.254;2;feeds;dc;up
172.26.34.105;1;feeds;dc;up
172.26.34.105;2;feeds;dc;up
172.26.34.27;1;feeds;dc;up
172.26.34.27;2;feeds;dc;up
172.26.34.28;1;feeds;dc;up
172.26.34.26;1;feeds;dc;up
172.26.34.28;2;feeds;dc;up
172.26.34.26;2;feeds;dc;up
172.26.34.29;1;feeds;dc;up
172.26.34.29;2;feeds;dc;up
172.26.34.30;1;feeds;dc;up
172.26.34.30;2;feeds;dc;up
172.26.34.84;1;feeds;dc;up
172.26.34.84;2;feeds;dc;up
172.26.34.31;1;feeds;dc;up
172.26.34.31;2;feeds;dc;up
172.26.34.32;1;feeds;dc;up
172.26.34.32;2;feeds;dc;up
172.26.34.33;1;feeds;dc;up
172.26.34.33;2;feeds;dc;up
172.26.34.34;1;feeds;dc;up
172.26.34.34;2;feeds;dc;up
172.26.34.35;1;feeds;dc;up
172.26.34.35;2;feeds;dc;up
172.26.34.36;1;feeds;dc;up
172.26.34.36;2;feeds;dc;up
172.26.34.91;1;feeds;dc;up
172.26.34.91;2;feeds;dc;up
172.26.34.90;1;feeds;dc;up
172.26.34.90;2;feeds;dc;up
172.26.34.37;1;feeds;dc;up
172.26.34.37;2;feeds;dc;up
172.26.34.120;1;feeds;dc;up
172.26.34.120;2;feeds;dc;up
172.26.34.93;1;feeds;dc;up
172.26.34.93;2;feeds;dc;up
172.26.34.40;1;feeds;dc;up
172.26.34.40;2;feeds;dc;up
172.26.34.41;1;feeds;dc;up
172.26.34.41;2;feeds;dc;up
172.26.34.102;1;feeds;dc;up
172.26.34.102;2;feeds;dc;up
172.26.34.42;1;feeds;dc;up
172.26.34.42;2;feeds;dc;up
172.26.34.43;1;feeds;dc;up
172.26.34.43;2;feeds;dc;up
172.26.34.44;1;feeds;dc;up
172.26.34.44;2;feeds;dc;up
172.26.34.45;1;feeds;dc;up
172.26.34.45;2;feeds;dc;up
172.26.34.46;1;feeds;dc;up
172.26.34.46;2;feeds;dc;up
172.26.34.47;1;feeds;dc;up
172.26.34.47;2;feeds;dc;up
172.26.34.92;1;feeds;dc;up
172.26.34.92;2;feeds;dc;up
172.26.34.83;1;feeds;dc;up
172.26.34.83;2;feeds;dc;up
172.26.34.48;1;feeds;dc;up
172.26.34.48;2;feeds;dc;up
172.26.34.49;1;feeds;dc;up
172.26.34.49;2;feeds;dc;up
172.26.34.50;1;feeds;dc;up
172.26.34.50;2;feeds;dc;up
172.26.34.51;1;feeds;dc;up
172.26.34.51;2;feeds;dc;up
172.26.34.53;1;feeds;dc;up
172.26.34.53;2;feeds;dc;up
172.26.34.54;1;feeds;dc;up
172.26.34.54;2;feeds;dc;up
172.26.34.55;1;feeds;dc;up
172.26.34.55;2;feeds;dc;up
172.26.34.57;1;feeds;dc;up
172.26.34.57;2;feeds;dc;up
172.26.34.59;1;feeds;dc;up
172.26.34.59;2;feeds;dc;up
172.26.34.60;1;feeds;dc;up
172.26.34.60;2;feeds;dc;up
172.26.34.61;1;feeds;dc;up
172.26.34.61;2;feeds;dc;up
172.26.34.103;1;feeds;dc;up
