172.26.39.72;to_HRA_Cerrillos_Area_0.0.13.6;0.0.13.6;1;0
172.26.39.72;to_HRA_Cerrillos_Area_0.0.13.2;0.0.13.2;Point;0
172.26.39.72;to_HRA_Canas_Area_0.0.13.103;0.0.13.103;1;0
172.26.32.191;system;0.0.13.26;1;0
172.26.32.191;TO_TRENES_INDUST_23789_1/1/6;0.0.13.26;Broadcast;0
172.26.32.191;TO_PENA_QUILICURA_23794_1/1/1;0.0.13.26;1;0
172.26.32.191;BC_23791_loopback;0.0.13.26;Point;0
172.26.32.22;system;0.0.13.25;1;0
172.26.32.22;TO_13H001_MR_A_1/1/5;0.0.13.25;Broadcast;0
172.26.32.22;TO_SARM_AEROP_VOLCAN_13005;0.0.13.25;1;0
172.26.32.22;BC_33i325_loopback;0.0.13.25;Point;0
172.26.32.220;system;0.0.13.25;1;0
172.26.32.220;TO_MRA_QUILICURA_13H001_2/1/6;0.0.13.25;Broadcast;0
172.26.32.220;BC_23357_loopback;0.0.13.25;1;0
172.26.32.220;TO_AEROPUERTO_AMB_13i006_1/1/7;0.0.13.25;Point;0
172.26.32.222;system;0.0.13.26;1;0
172.26.32.222;TO_ACC_NORORIENTE1_13413_1/1/2;0.0.13.26;Broadcast;0
172.26.32.222;BC_23165_loopback;0.0.13.26;1;0
172.26.41.3;system;0.0.13.23;1;0
172.26.41.3;TO_CONCERT_HR_A_13006_1/1/10;0.0.13.23;Broadcast;0
172.26.41.3;TO_DATACENTER_LIRAY_MR_B_1/2/10;0.0.13.23;1;0
172.26.41.3;TO_COLINA_13043_1/1/1;0.0.13.23;Point;0
172.26.41.3;TO_COLINA_SUR_13309_1/1/3;0.0.13.23;1;0
172.26.41.3;TO_COLINA_CENTRO_13098_1/1/1;0.0.13.23;Point;0
172.26.32.2;system;0.0.0.0;1;0
172.26.32.2;TO_AEROPUERTO_CORP_1/1/7;0.0.13.26;Broadcast;0
172.26.32.2;TO_CONCERT_HRA_13006_2/2/1;0.0.0.0;1;0
172.26.32.2;TO_R_SANTA_JULIA_05032_1/1/7;0.0.13.5;1;65000
172.26.32.2;TO_EL_CONDOR_II_HRB_15007_3/2/1;0.0.0.0;Secondary;0
172.26.32.2;TO_MALL_PLAZA_NORTE_13537_1/2/7;0.0.13.26;1;0
