172.26.37.105;1/1/9;4053;136501002;Up;Up
172.26.37.85;1/1/3;10;10;Up;Up
172.26.37.85;1/1/3;50;50;Up;Up
172.26.37.53;1/1/7;10;10;Up;Up
172.26.37.85;1/1/3;90;6000;Up;Up
172.26.37.53;1/1/5;1400;50;Up;Up
172.26.37.85;1/1/9;95;7000;Up;Up
172.26.37.53;1/1/6;1401;50;Up;Up
172.26.37.85;1/1/9;2025;338551001;Up;Up
172.26.37.53;1/1/7;50;50;Up;Up
172.26.37.53;1/1/5;1300;100;Up;Up
172.26.37.53;1/1/6;1301;100;Up;Up
172.26.37.53;1/1/7;90;6000;Up;Up
172.26.37.53;1/1/5;95;7001;Up;Up
172.26.37.53;1/1/6;96;7002;Up;Up
172.26.37.53;1/1/5;2028;137511001;Up;Up
172.26.37.53;1/1/6;2162;137511002;Up;Up
172.26.37.53;1/1/5;2139;137517001;Up;Up
172.26.37.53;1/1/5;2298;137517002;Up;Up
172.26.37.54;1/1/7;10;10;Up;Up
172.26.37.54;1/1/7;50;50;Up;Up
172.26.37.54;1/1/7;90;6000;Up;Up
172.26.37.54;1/1/5;95;7000;Up;Up
172.26.37.54;1/1/6;96;7001;Up;Up
172.26.37.54;1/1/5;2161;139381001;Up;Up
172.26.37.54;1/1/6;2162;139381002;Up;Up
172.26.37.54;1/1/5;2175;139387001;Up;Up
172.26.37.55;1/1/7;10;10;Up;Up
172.26.37.55;1/1/7;50;50;Up;Up
172.26.37.55;1/1/7;90;6000;Up;Up
172.26.37.6;1/1/3;*;8000;Up;Up
172.26.37.55;1/1/5;2026;138511002;Up;Up
172.26.37.6;1/1/3;200;8200;Up;Up
172.26.37.6;1/1/5;4053;132731001;Up;Up
172.26.37.6;1/1/6;4059;132731002;Up;Up
172.26.37.56;1/1/7;10;10;Up;Up
172.26.37.56;1/1/7;50;50;Up;Up
172.26.37.56;1/1/7;90;6000;Up;Up
172.26.37.56;1/1/5;2161;137291001;Up;Up
172.26.37.61;1/1/7;10;10;Up;Down
172.26.37.61;1/1/5;1400;50;Up;Up
172.26.37.61;1/1/5;1401;50;Up;Up
172.26.37.61;1/1/7;50;50;Up;Down
172.26.37.61;1/1/5;1300;100;Up;Up
172.26.37.61;1/1/5;1301;100;Up;Up
172.26.37.61;1/1/7;90;6000;Up;Down
172.26.37.61;1/1/5;95;7000;Up;Up
172.26.37.61;1/1/5;96;7000;Up;Up
172.26.37.62;1/1/7;10;10;Up;Up
172.26.37.62;1/1/5;1400;50;Up;Up
172.26.37.62;1/1/6;1402;50;Up;Up
172.26.37.62;1/1/7;50;50;Up;Up
172.26.37.62;1/1/5;1300;100;Up;Up
172.26.37.62;1/1/6;1302;100;Up;Up
172.26.37.62;1/1/7;90;6000;Up;Up
172.26.37.62;1/1/6;95;7001;Up;Up
172.26.37.64;1/1/7;10;10;Up;Up
172.26.37.64;1/1/5;1200;50;Up;Up
172.26.37.64;1/1/5;1400;50;Up;Up
172.26.37.64;1/1/6;1401;50;Up;Up
172.26.37.64;1/1/7;50;50;Up;Up
172.26.37.64;1/1/5;1300;100;Up;Up
172.26.37.64;1/1/6;1301;100;Up;Up
172.26.37.64;1/1/5;2100;200;Up;Up
172.26.37.64;1/1/7;90;6000;Up;Up
172.26.37.64;1/1/5;96;7000;Up;Up
172.26.37.63;1/1/7;10;10;Up;Up
172.26.37.64;1/1/6;95;7000;Up;Up
172.26.37.63;1/1/7;50;50;Up;Up
172.26.37.63;1/1/7;90;6000;Up;Up
172.26.37.63;1/1/6;95;7000;Up;Up
172.26.37.63;1/1/5;96;7001;Up;Up
172.26.37.63;1/1/5;4053;136091001;Up;Up
172.26.37.63;1/1/6;4052;136091002;Up;Up
172.26.37.65;1/1/7;10;10;Up;Up
172.26.37.65;1/1/5;1200;50;Up;Up
172.26.37.65;1/1/5;1400;50;Up;Up
172.26.37.65;1/1/6;1401;50;Up;Up
172.26.37.65;1/1/7;50;50;Up;Up
172.26.37.65;1/1/5;1300;100;Up;Up
172.26.37.65;1/1/6;1301;100;Up;Up
172.26.37.65;1/1/5;2100;200;Up;Up
172.26.37.65;1/1/7;90;6000;Up;Up
172.26.37.65;1/1/5;96;7000;Up;Up
172.26.37.65;1/1/6;95;7000;Up;Up
172.26.37.66;1/1/7;10;10;Up;Down
172.26.37.66;1/1/7;50;50;Up;Down
172.26.37.66;1/1/7;90;6000;Up;Down
172.26.37.66;1/1/5;95;7000;Up;Up
172.26.37.66;1/1/5;2022;232351001;Up;Up
172.26.37.66;1/1/5;2175;232357001;Up;Up
172.26.37.110;1/1/3;10;10;Up;Up
172.26.37.110;1/1/3;50;50;Up;Up
172.26.37.110;1/1/3;90;6000;Up;Up
172.26.37.106;1/1/3;10;10;Up;Up
172.26.37.110;1/1/9;95;7000;Up;Up
172.26.37.106;1/1/3;50;50;Up;Up
172.26.37.110;1/1/9;4054;130761001;Up;Up
172.26.37.106;1/1/3;90;6000;Up;Up
172.26.37.106;1/1/9;95;7000;Up;Up
172.26.37.106;1/1/9;102;7000;Up;Up
172.26.37.106;1/1/9;4057;136811001;Up;Up
172.26.37.106;1/1/9;4053;136811002;Up;Up
172.26.37.67;1/1/6;95;7000;Up;Up
172.26.37.67;1/1/5;2442;230861001;Up;Up
172.26.37.67;1/1/6;2443;230861002;Up;Up
172.26.37.68;1/1/7;10;10;Up;Up
172.26.37.68;1/1/7;50;50;Up;Up
172.26.37.68;1/1/5;95;6000;Up;Up
172.26.37.68;1/1/6;96;6000;Up;Up
172.26.37.68;1/1/7;90;7000;Up;Up
172.26.37.68;1/1/5;4058;235111001;Up;Up
172.26.37.68;1/1/6;4057;235111002;Up;Up
172.26.37.69;1/1/7;10;10;Up;Up
172.26.37.69;1/1/7;50;50;Up;Up
172.26.37.69;1/1/5;95;7000;Up;Up
172.26.37.69;1/1/7;90;7000;Up;Up
172.26.37.69;1/1/6;96;7001;Up;Up
172.26.37.69;1/1/5;2103;234851001;Up;Up
172.26.37.69;1/1/6;2162;234851002;Up;Up
172.26.37.69;1/1/5;2139;234857001;Up;Up
172.26.37.69;1/1/5;2298;234857002;Up;Up
172.26.37.7;1/1/3;10;10;Up;Up
172.26.37.7;1/1/3;50;50;Up;Up
172.26.37.7;1/1/12;N/A;2000;Up;Down
172.26.37.7;1/1/3;90;6000;Up;Up
172.26.37.7;1/1/9;95;7000;Up;Up
172.26.37.7;1/1/10;96;7000;Up;Up
172.26.37.7;1/1/9;4056;136481001;Up;Up
172.26.37.7;1/1/10;4052;136481002;Up;Up
172.26.37.70;1/1/7;10;10;Up;Up
172.26.37.70;1/1/5;1400;50;Up;Up
172.26.37.70;1/1/7;50;50;Up;Up
172.26.37.70;1/1/5;1300;100;Up;Up
172.26.37.70;1/1/5;95;7000;Up;Up
172.26.37.70;1/1/7;90;7000;Up;Up
172.26.37.70;1/1/5;2443;236921001;Up;Up
172.26.37.71;1/1/7;10;10;Up;Up
172.26.37.71;1/1/7;50;50;Up;Up
172.26.37.71;1/1/7;90;6000;Up;Up
172.26.37.71;1/1/5;95;7000;Up;Up
172.26.37.71;1/1/5;96;7000;Up;Up
172.26.37.71;1/1/5;2442;234781001;Up;Up
172.26.37.71;1/1/5;2443;234781002;Up;Up
172.26.37.116;1/1/4;10;10;Up;Up
172.26.37.116;1/1/3;1401;50;Up;Up
172.26.37.116;1/1/3;1403;50;Up;Up
172.26.37.116;1/1/4;50;50;Up;Up
172.26.37.116;1/1/3;1301;100;Up;Up
172.26.37.116;1/1/3;1303;100;Up;Up
172.26.37.116;1/1/4;90;6000;Up;Up
172.26.37.72;1/1/7;10;10;Up;Up
172.26.37.116;1/1/3;96;7000;Up;Up
172.26.37.72;1/1/7;50;50;Up;Up
172.26.37.116;1/1/3;97;7000;Up;Up
172.26.37.72;1/1/7;90;6000;Up;Up
172.26.37.72;1/1/5;95;7000;Up;Up
172.26.37.72;1/1/5;4052;238901001;Up;Up
172.26.37.73;1/1/7;10;10;Up;Up
172.26.37.73;1/1/5;1400;50;Up;Up
172.26.37.73;1/1/7;50;50;Up;Up
172.26.37.73;1/1/5;1300;100;Up;Up
172.26.37.73;1/1/5;95;7000;Up;Up
172.26.37.73;1/1/7;90;7000;Up;Up
172.26.37.74;1/1/7;10;10;Up;Up
172.26.37.74;1/1/7;50;50;Up;Up
172.26.37.74;1/1/7;90;6000;Up;Up
172.26.37.74;1/1/5;95;7000;Up;Up
172.26.37.74;1/1/5;2443;333351001;Up;Up
172.26.37.75;1/1/7;10;10;Up;Up
172.26.37.75;1/1/7;50;50;Up;Up
172.26.37.75;1/1/7;90;6000;Up;Up
172.26.37.75;1/1/5;95;7001;Up;Up
172.26.37.75;1/1/5;96;7002;Up;Up
172.26.37.75;1/1/5;4053;134101001;Up;Up
172.26.37.75;1/1/5;4059;134101002;Up;Up
172.26.37.76;1/1/7;10;10;Up;Up
172.26.37.76;1/1/7;50;50;Up;Up
172.26.37.76;1/1/7;90;6000;Up;Up
172.26.37.76;1/1/5;95;7000;Up;Up
172.26.37.76;1/1/5;2022;131001001;Up;Up
172.26.37.107;1/1/3;10;10;Up;Down
172.26.37.107;1/1/3;50;50;Up;Down
172.26.37.107;1/1/3;90;6000;Up;Down
172.26.37.107;1/1/9;95;7000;Up;Up
172.26.37.107;1/1/9;101;7000;Up;Up
172.26.37.107;1/1/9;4057;134501001;Up;Up
172.26.37.107;1/1/9;4053;134501002;Up;Up
172.26.37.108;1/1/7;10;10;Up;Up
172.26.37.108;1/1/7;50;50;Up;Up
172.26.37.108;1/1/7;90;6000;Up;Up
172.26.37.78;1/1/7;10;10;Up;Up
172.26.37.78;1/1/7;50;50;Up;Up
172.26.37.78;1/1/7;90;6000;Up;Up
172.26.37.78;1/1/5;95;7000;Up;Up
172.26.37.78;1/1/5;2025;235441001;Up;Up
172.26.37.79;1/1/6;11;10;Up;Up
172.26.37.79;1/1/7;10;10;Up;Up
172.26.37.79;1/1/6;51;50;Up;Up
172.26.37.79;1/1/7;50;50;Up;Up
172.26.37.79;1/1/6;91;6000;Up;Up
172.26.37.79;1/1/7;90;6000;Up;Up
172.26.37.79;1/1/4;96;7000;Up;Up
172.26.37.79;1/1/5;95;7000;Up;Up
172.26.37.79;1/1/5;2443;236961001;Up;Up
172.26.37.79;1/1/4;2424;236961002;Up;Up
172.26.37.81;1/1/5;95;7000;Up;Up
172.26.37.81;1/1/5;2026;232931001;Up;Up
172.26.37.8;1/1/7;10;10;Up;Up
172.26.37.8;1/1/7;50;50;Up;Up
172.26.37.8;1/1/7;90;6000;Up;Up
172.26.37.8;1/1/6;95;7000;Up;Up
172.26.37.8;1/1/5;96;7001;Up;Down
172.26.37.8;1/1/5;4056;134921001;Up;Down
172.26.37.8;1/1/6;4052;134921002;Up;Up
172.26.37.82;1/1/7;10;10;Up;Up
172.26.37.82;1/1/7;50;50;Up;Up
172.26.37.82;1/1/5;95;6000;Up;Up
172.26.37.82;1/1/7;90;6000;Up;Up
172.26.37.82;1/1/5;4052;330411001;Up;Up
172.26.37.83;1/1/7;10;10;Up;Up
172.26.37.83;1/1/7;50;50;Up;Up
172.26.37.83;1/1/7;90;6000;Up;Up
172.26.37.83;1/1/5;95;7000;Up;Up
172.26.37.83;1/1/5;2030;233071001;Up;Up
172.26.37.84;1/1/7;10;10;Up;Up
172.26.37.84;1/1/7;50;50;Up;Up
172.26.37.84;1/1/7;90;6000;Up;Up
172.26.37.84;1/1/5;95;7000;Up;Up
172.26.37.84;1/1/6;96;7001;Up;Up
172.26.37.84;1/1/5;2124;235751001;Up;Up
172.26.37.84;1/1/6;2125;235751002;Up;Up
172.26.37.86;1/1/4;10;10;Up;Up
172.26.37.86;1/1/4;50;50;Up;Up
172.26.37.86;1/1/4;90;6000;Up;Up
172.26.37.86;1/1/9;95;6000;Up;Up
172.26.37.86;1/1/9;99;7000;Up;Up
172.26.37.86;1/1/9;2122;138111001;Up;Up
172.26.37.86;1/1/9;4056;138111002;Up;Up
172.26.37.87;1/1/3;10;10;Up;Up
172.26.37.87;1/1/3;50;50;Up;Up
172.26.37.87;1/1/10;1200;50;Up;Up
172.26.37.87;1/1/10;2100;200;Up;Up
172.26.37.87;1/1/3;90;6000;Up;Up
172.26.37.87;1/1/9;96;7000;Up;Up
172.26.37.87;1/1/10;97;8000;Up;Up
172.26.37.87;1/1/9;4053;233891001;Up;Up
172.26.37.88;1/1/3;10;10;Up;Up
172.26.37.88;1/1/3;50;50;Up;Up
172.26.37.88;1/1/9;95;6000;Up;Up
172.26.37.88;1/1/3;90;7000;Up;Up
172.26.37.88;1/1/9;4059;231601001;Up;Up
172.26.37.90;1/1/9;97;7000;Up;Up
172.26.37.90;1/1/9;4052;331831001;Up;Up
172.26.37.89;1/1/3;10;10;Up;Up
172.26.37.9;1/1/7;10;10;Up;Up
172.26.37.89;1/1/3;50;50;Up;Up
172.26.37.9;1/1/5;1400;50;Up;Up
172.26.37.89;1/1/3;90;6000;Up;Up
172.26.37.9;1/1/6;1401;50;Up;Up
172.26.37.89;1/1/9;95;7000;Up;Up
172.26.37.9;1/1/7;50;50;Up;Up
172.26.37.89;1/1/9;96;7000;Up;Up
172.26.37.9;1/1/5;1300;100;Up;Up
172.26.37.89;1/1/9;4054;130301001;Up;Up
172.26.37.9;1/1/6;1301;100;Up;Up
172.26.37.89;1/1/9;4053;130301002;Up;Up
172.26.37.9;1/1/7;90;6000;Up;Up
172.26.37.92;1/1/3;10;10;Up;Up
172.26.37.92;1/1/3;50;50;Up;Up
172.26.37.92;1/1/3;90;7000;Up;Up
172.26.37.92;1/1/9;95;7000;Up;Up
172.26.37.92;1/1/9;4055;231531001;Up;Up
172.26.37.91;1/1/7;10;10;Up;Up
172.26.37.91;1/1/7;50;50;Up;Up
172.26.37.91;1/1/7;90;6000;Up;Up
172.26.37.91;1/1/6;96;7000;Up;Up
172.26.37.91;1/1/5;4057;135791001;Up;Up
172.26.37.91;1/1/6;4052;135791002;Up;Up
172.26.37.93;1/1/1;114;4;Up;
172.26.37.93;1/1/9;114;4;Up;
172.26.37.93;1/1/1;116;5;Up;
172.26.37.93;1/1/9;116;5;Up;
172.26.37.93;1/1/1;150;6;Up;
172.26.37.93;1/1/6;150;6;Down;
172.26.37.93;1/1/1;118;7;Up;
172.26.37.93;1/1/7;118;7;Up;
172.26.37.93;1/1/1;151;8;Up;
172.26.37.93;1/1/7;151;8;Up;
172.26.37.93;1/1/1;120;9;Up;
172.26.37.93;1/1/8;120;9;Up;
172.26.37.93;1/1/1;669;10;Up;
172.26.37.93;1/1/5;N/A;10;Up;
172.26.37.93;1/1/1;121;11;Up;
172.26.37.93;1/1/8;121;11;Up;
172.26.37.93;1/1/1;122;12;Up;
172.26.37.93;1/1/10;122;12;Up;
172.26.37.93;1/1/1;123;13;Up;
172.26.37.93;1/1/10;123;13;Up;
172.26.37.93;1/1/1;124;14;Up;
172.26.37.93;1/1/11;124;14;Up;
172.26.37.93;1/1/1;125;15;Up;
172.26.37.93;1/1/12;125;15;Up;
172.26.37.93;1/1/1;126;16;Up;
172.26.37.93;1/1/13;126;16;Up;
172.26.37.93;1/1/1;128;17;Up;
172.26.37.93;1/1/14;128;17;Up;
172.26.37.93;1/1/1;129;18;Up;
172.26.37.94;1/1/3;10;10;Up;Down
172.26.37.93;1/1/15;129;18;Down;
172.26.37.94;1/1/3;50;50;Up;Down
172.26.37.93;1/1/1;131;20;Up;
172.26.37.94;1/1/3;90;6000;Up;Down
172.26.37.93;1/1/17;131;20;Up;
172.26.37.94;1/1/9;96;7000;Up;Up
172.26.37.93;1/1/1;132;21;Down;
172.26.37.94;1/1/10;95;7000;Up;Up
172.26.37.93;1/1/18;132;21;Down;
172.26.37.94;1/1/9;2161;232601001;Up;Up
172.26.37.93;1/1/1;133;22;Up;
172.26.37.94;1/1/10;2162;232601002;Up;Up
172.26.37.93;1/1/18;133;22;Down;
172.26.37.93;1/1/1;134;23;Up;
172.26.37.93;1/1/23;134;23;Up;
172.26.37.93;1/1/1;147;24;Up;
172.26.37.93;1/1/20;147;24;Up;
172.26.37.93;1/1/1;136;25;Up;
172.26.37.93;1/1/21;136;25;Up;
172.26.37.93;1/1/1;137;26;Up;
172.26.37.93;1/1/22;137;26;Down;
172.26.37.93;1/1/1;138;27;Up;
172.26.37.93;1/1/23;138;27;Up;
172.26.37.93;1/1/1;139;28;Up;
172.26.37.93;1/1/24;139;28;Up;
172.26.37.93;1/1/1;140;29;Up;
172.26.37.93;1/1/24;140;29;Up;
172.26.37.93;1/1/1;142;30;Up;
172.26.37.93;1/1/4;142;30;Up;
172.26.37.93;1/1/1;141;31;Up;
172.26.37.93;1/1/22;141;31;Down;
172.26.37.93;1/1/1;143;32;Up;
172.26.37.93;1/1/2;143;32;Down;
172.26.37.93;1/1/1;144;33;Up;
172.26.37.93;1/1/3;144;33;Down;
172.26.37.93;1/1/1;145;34;Up;
172.26.37.93;1/1/13;145;34;Up;
172.26.37.93;1/1/1;146;35;Up;
172.26.37.93;1/1/13;146;35;Up;
172.26.37.93;1/1/1;148;36;Up;
172.26.37.93;1/1/12;148;36;Up;
172.26.37.93;1/1/1;200;8200;Up;
172.26.37.104;1/1/3;10;10;Up;Up
172.26.37.104;1/1/3;50;50;Up;Up
172.26.37.104;1/1/3;90;6000;Up;Up
172.26.37.104;1/1/9;95;7000;Up;Up
172.26.37.104;1/1/9;96;7000;Up;Up
172.26.37.104;1/1/9;4054;135891001;Up;Up
172.26.37.104;1/1/9;4059;135891002;Up;Up
172.26.37.103;1/1/2;10;10;Up;Up
172.26.37.103;1/1/3;13;10;Up;Up
172.26.37.103;1/1/3;14;10;Up;Up
172.26.37.103;1/1/4;11;10;Up;Up
172.26.37.103;1/1/12;12;10;Up;Up
172.26.37.103;1/1/2;50;50;Up;Up
172.26.37.103;1/1/3;53;50;Up;Up
172.26.37.103;1/1/3;54;50;Up;Up
172.26.37.103;1/1/4;51;50;Up;Up
172.26.37.103;1/1/12;52;50;Up;Up
172.26.37.103;1/1/2;90;6000;Up;Up
172.26.37.103;1/1/3;93;6000;Up;Up
172.26.37.103;1/1/3;94;6000;Up;Up
172.26.37.103;1/1/4;91;6000;Up;Up
172.26.37.103;1/1/12;92;6000;Up;Up
172.26.37.103;1/1/3;98;7000;Up;Up
172.26.37.103;1/1/3;99;7000;Up;Up
172.26.37.103;1/1/9;95;7000;Up;Up
172.26.37.103;1/1/10;96;7000;Up;Up
172.26.37.103;1/1/11;97;7000;Up;Up
172.26.37.103;1/1/9;4053;330621001;Up;Up
172.26.37.103;1/1/10;4059;330621002;Up;Up
172.26.37.103;1/1/11;4057;330621003;Up;Up
172.26.37.103;1/1/3;4055;330621004;Up;Up
172.26.37.96;1/1/3;10;10;Up;Up
172.26.37.96;1/1/3;50;50;Up;Up
172.26.37.96;1/1/9;1400;50;Up;Up
172.26.37.96;1/1/9;1300;100;Up;Up
172.26.37.96;1/1/3;90;7000;Up;Up
172.26.37.96;1/1/9;95;7000;Up;Up
172.26.37.98;1/1/3;10;10;Up;Up
172.26.37.98;1/1/3;50;50;Up;Up
172.26.37.98;1/1/3;90;6000;Up;Up
172.26.37.98;1/1/9;95;7000;Up;Up
172.26.37.98;1/1/9;96;7000;Up;Up
172.26.37.98;1/1/9;2161;135051001;Up;Up
172.26.37.98;1/1/9;2162;135051002;Up;Up
172.26.38.5;1/1/6;10;10;Up;Up
172.26.38.5;1/1/5;1400;50;Up;Up
172.26.38.5;1/1/6;50;50;Up;Up
172.26.38.5;1/1/7;1401;50;Up;Up
172.26.38.5;1/1/5;1300;100;Up;Up
172.26.38.5;1/1/7;1301;100;Up;Up
172.26.38.5;1/1/6;90;1000;Up;Up
172.26.38.5;1/1/5;4071;133311001;Up;Up
172.26.38.5;1/1/7;4072;133311002;Up;Up
172.26.38.5;1/2/1.1;N/A;133313001;Up;Up
172.26.38.5;1/2/2.1;N/A;135603002;Up;Up
172.26.38.6;1/1/6;10;10;Up;Up
172.26.38.6;1/1/7;11;10;Up;Up
172.26.38.6;1/1/5;1400;50;Up;Up
172.26.38.6;1/1/5;1401;50;Up;Up
172.26.38.6;1/1/6;50;50;Up;Up
172.26.38.6;1/1/7;51;50;Up;Up
172.26.38.6;1/1/5;1300;100;Up;Up
172.26.38.6;1/1/5;1301;100;Up;Up
172.26.38.6;1/1/7;91;6000;Up;Up
172.26.38.6;1/1/6;90;6001;Up;Up
172.26.38.6;1/1/5;4073;130791001;Up;Up
172.26.38.7;1/1/3;1398;10;Up;Down
172.26.38.7;1/1/6;10;10;Up;Up
172.26.38.7;1/1/3;1399;50;Up;Down
172.26.38.7;1/1/5;1400;50;Up;Up
172.26.38.7;1/1/5;1401;50;Up;Up
172.26.38.7;1/1/6;50;50;Up;Up
172.26.38.7;1/1/5;1300;100;Up;Up
172.26.38.7;1/1/5;1301;100;Up;Up
172.26.38.7;1/1/6;90;6000;Up;Up
172.26.38.7;1/1/5;4071;130691001;Up;Up
172.26.38.7;1/1/5;4073;130691002;Up;Up
172.26.38.7;1/2/1.1;N/A;133313001;Up;Up
172.26.38.7;1/2/2.1;N/A;135603002;Up;Up
172.26.39.100;1/1/7;10;10;Up;Up
172.26.39.100;1/1/5;1400;50;Up;Up
172.26.39.100;1/1/7;50;50;Up;Up
172.26.39.100;1/1/5;1300;100;Up;Up
172.26.39.100;1/1/7;90;6000;Up;Up
172.26.39.100;1/1/5;97;7000;Up;Up
172.26.39.100;1/1/5;2243;235031001;Up;Up
172.26.39.10;1/1/6;10;10;Up;Up
172.26.39.10;1/1/5;1400;50;Up;Up
172.26.39.10;1/1/6;50;50;Up;Up
172.26.39.10;1/1/7;1401;50;Up;Up
172.26.39.10;1/1/5;1300;100;Up;Up
172.26.39.10;1/1/7;1301;100;Up;Up
172.26.39.10;1/1/6;90;6000;Up;Up
172.26.39.10;1/1/6;2142;130161001;Up;Up
172.26.39.101;1/1/7;10;10;Up;Up
172.26.39.101;1/1/5;1400;50;Up;Up
172.26.39.101;1/1/7;50;50;Up;Up
172.26.39.101;1/1/5;1300;100;Up;Up
172.26.39.101;1/1/7;90;6000;Up;Up
172.26.39.101;1/1/5;95;7000;Up;Up
172.26.39.102;1/1/7;10;10;Up;Up
172.26.39.102;1/1/5;1400;50;Up;Up
172.26.39.102;1/1/7;50;50;Up;Up
172.26.39.102;1/1/5;1300;100;Up;Up
172.26.39.102;1/1/7;90;6000;Up;Up
172.26.39.102;1/1/5;95;7000;Up;Up
172.26.39.103;1/1/5;1400;50;Up;Up
172.26.39.103;1/1/5;1300;100;Up;Up
172.26.39.103;1/1/5;95;7000;Up;Up
172.26.39.104;1/1/7;10;10;Up;Up
172.26.39.104;1/1/5;1400;50;Up;Up
172.26.39.104;1/1/6;1401;50;Up;Up
172.26.39.104;1/1/7;50;50;Up;Up
172.26.39.104;1/1/5;1300;100;Up;Up
172.26.39.104;1/1/6;1301;100;Up;Up
172.26.39.104;1/1/7;90;6000;Up;Up
172.26.39.104;1/1/5;95;7000;Up;Up
172.26.39.104;1/1/6;96;7001;Up;Up
172.26.39.105;1/1/3;10;10;Up;Up
172.26.39.105;1/1/3;50;50;Up;Up
172.26.39.105;1/1/9;1400;50;Up;Up
172.26.39.105;1/1/9;1300;100;Up;Up
172.26.39.105;1/1/3;90;6000;Up;Up
172.26.39.105;1/1/9;95;7000;Up;Up
172.26.39.106;1/1/3;10;10;Up;Up
172.26.39.106;1/1/3;50;50;Up;Up
172.26.39.106;1/1/5;1401;50;Up;Up
172.26.39.106;1/1/9;1400;50;Up;Up
172.26.39.106;1/1/5;1301;100;Up;Up
172.26.39.106;1/1/9;1300;100;Up;Up
172.26.39.106;1/1/3;90;6000;Up;Up
172.26.39.106;1/1/5;96;7000;Up;Up
172.26.39.106;1/1/9;95;7000;Up;Up
172.26.39.107;1/1/3;10;10;Up;Up
172.26.39.107;1/1/3;50;50;Up;Up
172.26.39.107;1/1/9;1400;50;Up;Up
172.26.39.107;1/1/9;1300;100;Up;Up
172.26.39.107;1/1/3;90;7000;Up;Up
172.26.39.107;1/1/9;95;7000;Up;Up
172.26.39.109;1/1/3;10;10;Up;Up
172.26.39.109;1/1/3;50;50;Up;Up
172.26.39.109;1/1/9;1400;50;Up;Up
172.26.39.109;1/1/9;1300;100;Up;Up
172.26.39.109;1/1/3;90;7000;Up;Up
172.26.39.109;1/1/9;95;7000;Up;Up
172.26.39.109;1/1/9;2149;130431001;Up;Up
172.26.39.108;1/1/3;10;10;Up;Up
172.26.39.108;1/1/3;50;50;Up;Up
172.26.39.108;1/1/9;1400;50;Up;Up
172.26.39.108;1/1/9;1300;100;Up;Up
172.26.39.108;1/1/3;90;6000;Up;Up
172.26.39.108;1/1/9;95;7000;Up;Up
172.26.39.11;1/1/7;10;10;Up;Down
172.26.39.11;1/1/5;1400;50;Up;Up
172.26.39.11;1/1/5;1401;50;Up;Up
172.26.39.11;1/1/7;50;50;Up;Down
172.26.39.11;1/1/5;1300;100;Up;Up
172.26.39.11;1/1/5;1301;100;Up;Up
172.26.39.11;1/1/7;90;6000;Up;Down
172.26.39.110;1/1/7;10;10;Up;Up
172.26.39.110;1/1/5;1400;50;Up;Up
172.26.39.110;1/1/7;50;50;Up;Up
172.26.39.110;1/1/5;1300;100;Up;Up
172.26.39.110;1/1/7;90;6000;Up;Up
172.26.39.110;1/1/5;95;7000;Up;Up
172.26.39.110;1/1/5;2149;132381001;Up;Up
172.26.39.111;1/1/3;10;10;Up;Up
172.26.39.111;1/1/3;50;50;Up;Up
172.26.39.111;1/1/9;1400;50;Up;Up
172.26.39.111;1/1/9;1300;100;Up;Up
172.26.39.111;1/1/3;90;6000;Up;Up
172.26.39.111;1/1/9;95;6000;Up;Up
172.26.39.111;1/1/9;2149;335301001;Up;Up
172.26.39.112;1/1/3;10;10;Up;Up
172.26.39.112;1/1/3;50;50;Up;Up
172.26.39.112;1/1/9;1400;50;Up;Up
172.26.39.112;1/1/9;1300;100;Up;Up
172.26.39.112;1/1/3;90;6000;Up;Up
172.26.39.112;1/1/9;95;7000;Up;Up
172.26.39.113;1/1/3;11;10;Up;Up
172.26.39.113;1/1/3;51;50;Up;Up
172.26.39.113;1/1/9;1400;50;Up;Up
172.26.39.113;1/1/9;1300;100;Up;Up
172.26.39.113;1/1/3;91;7000;Up;Up
172.26.39.113;1/1/9;96;7000;Up;Up
172.26.39.114;1/1/7;10;10;Up;Up
172.26.39.114;1/1/5;1400;50;Up;Up
172.26.39.114;1/1/7;50;50;Up;Up
172.26.39.114;1/1/5;1300;100;Up;Up
172.26.39.114;1/1/5;97;7000;Up;Up
172.26.39.114;1/1/7;90;7000;Up;Up
172.26.39.114;1/1/5;4076;234061001;Up;Up
172.26.39.115;1/1/7;10;10;Up;Down
172.26.39.115;1/1/5;1400;50;Up;Up
172.26.39.115;1/1/7;50;50;Up;Down
172.26.39.115;1/1/5;1300;100;Up;Up
172.26.39.115;1/1/7;90;6000;Up;Down
172.26.39.115;1/1/5;95;7000;Up;Up
172.26.39.118;1/1/3;10;10;Up;Down
172.26.39.118;1/1/4;11;10;Up;Up
172.26.39.118;1/1/3;50;50;Up;Down
172.26.39.118;1/1/4;51;50;Up;Up
172.26.39.118;1/1/10;1400;50;Up;Down
172.26.39.118;1/1/11;1402;50;Up;Up
172.26.39.118;1/1/10;1300;100;Up;Down
172.26.39.118;1/1/11;1302;100;Up;Up
172.26.39.118;1/1/3;90;6000;Up;Down
172.26.39.118;1/1/4;91;6001;Up;Up
172.26.39.118;1/1/10;95;7000;Up;Down
172.26.39.118;1/1/11;96;7001;Up;Up
172.26.39.118;1/1/9;4071;131411001;Up;Down
172.26.39.118;1/1/9;4072;131411002;Up;Down
172.26.39.119;1/1/7;10;10;Up;Down
172.26.39.119;1/1/5;1400;50;Up;Down
172.26.39.119;1/1/7;50;50;Up;Down
