172.26.32.212;15107;130061004;130061004;Spok;Up
172.26.32.212;12339;130067001;130067001;Spok;Up
172.26.32.212;12340;130067001;130067001;Spok;Up
172.26.32.210;10238;10;10;Spok;Up
172.26.32.210;10239;10;10;Spok;Up
172.26.32.210;10238;50;50;Spok;Up
172.26.32.210;10239;50;50;Spok;Up
172.26.32.210;10238;133071001;133071001;Spok;Up
172.26.32.210;10239;133071001;133071001;Spok;Up
172.26.32.210;10238;133071002;133071002;Spok;Down
172.26.32.210;10239;133071002;133071002;Spok;Down
172.26.32.210;10238;133071003;133071003;Spok;Up
172.26.32.210;10239;133071003;133071003;Spok;Up
172.26.32.210;10238;133071004;133071004;Spok;Up
172.26.32.210;10239;133071004;133071004;Spok;Up
172.26.32.215;10220;10;10;Spok;Up
172.26.32.215;10221;10;10;Spok;Up
172.26.32.215;10220;50;50;Spok;Up
172.26.32.215;10221;50;50;Spok;Up
172.26.32.215;10220;130041003;130041003;Spok;Up
172.26.32.215;10221;130041003;130041003;Spok;Up
172.26.32.215;10220;130041004;130041004;Spok;Up
172.26.32.213;10312;10;10;Spok;Up
172.26.32.215;10221;130041004;130041004;Spok;Up
172.26.32.213;10313;10;10;Spok;Up
172.26.32.213;10312;50;50;Spok;Up
172.26.32.213;10313;50;50;Spok;Up
172.26.32.213;10312;2000;2000;Spok;Up
172.26.32.213;10313;2000;2000;Spok;Up
172.26.32.213;10312;135371001;135371001;Spok;Up
172.26.32.213;10313;135371001;135371001;Spok;Up
172.26.32.213;10312;135371002;135371002;Spok;Up
172.26.32.213;10313;135371002;135371002;Spok;Up
172.26.32.43;5469;237881001;237881001;Spok;Up
172.26.32.43;5842;237881001;237881001;Spok;Up
172.26.32.42;5472;10;10;Spok;Up
172.26.32.42;5845;10;10;Spok;Up
172.26.32.42;5472;50;50;Spok;Up
172.26.32.42;5845;50;50;Spok;Up
172.26.32.42;5472;134131001;134131001;Spok;Up
172.26.32.42;5845;134131001;134131001;Spok;Up
172.26.32.42;5472;134131002;134131002;Spok;Up
172.26.32.42;5845;134131002;134131002;Spok;Up
172.26.32.191;11152;10;10;Spok;Up
172.26.32.191;11153;10;10;Spok;Up
172.26.32.191;11152;50;50;Spok;Up
172.26.32.191;11153;50;50;Spok;Up
172.26.32.191;11152;237911001;237911001;Spok;Up
172.26.32.191;11153;237911001;237911001;Spok;Up
172.26.32.22;16318;10;10;Spok;Up
172.26.32.22;16319;10;10;Spok;Up
172.26.32.22;16318;50;50;Spok;Up
172.26.32.22;16319;50;50;Spok;Up
172.26.32.22;16318;133251001;133251001;Spok;Up
172.26.32.22;16319;133251001;133251001;Spok;Up
172.26.32.22;16318;133251002;133251002;Spok;Up
172.26.32.22;16319;133251002;133251002;Spok;Up
172.26.32.22;16318;133251003;133251003;Spok;Up
172.26.32.22;16319;133251003;133251003;Spok;Up
172.26.32.220;16500;10;10;Spok;Up
172.26.32.220;16501;10;10;Spok;Up
172.26.32.220;16500;50;50;Spok;Up
172.26.32.220;16501;50;50;Spok;Up
172.26.32.220;3811;138313006;138313006;Spok;Up
172.26.32.220;16500;233571001;233571001;Spok;Up
172.26.32.220;16501;233571001;233571001;Spok;Up
172.26.32.220;16500;233571002;233571002;Spok;Up
172.26.32.220;16501;233571002;233571002;Spok;Up
172.26.32.222;10464;10;10;Spok;Up
172.26.32.222;10465;10;10;Spok;Up
172.26.32.222;10464;50;50;Spok;Up
172.26.32.222;10465;50;50;Spok;Up
172.26.32.222;10464;231651001;231651001;Spok;Up
172.26.32.222;10465;231651001;231651001;Spok;Up
172.26.32.222;10464;231651002;231651002;Spok;Down
172.26.32.222;10465;231651002;231651002;Spok;Down
172.26.32.247;5483;10;10;Spok;Up
172.26.32.247;5853;10;10;Spok;Up
172.26.32.247;5483;50;50;Spok;Up
172.26.32.247;5853;50;50;Spok;Up
172.26.32.247;5483;337961001;337961001;Spok;Up
172.26.32.247;5853;337961001;337961001;Spok;Up
172.26.32.224;10522;10;10;Spok;Up
172.26.32.224;10523;10;10;Spok;Up
172.26.32.224;10522;50;50;Spok;Up
172.26.32.224;10523;50;50;Spok;Up
172.26.32.224;3813;138313003;138313003;Spok;Up
172.26.32.224;10522;139701001;139701001;Spok;Up
172.26.32.223;10480;10;10;Spok;Up
172.26.32.224;10523;139701001;139701001;Spok;Up
172.26.32.223;10481;10;10;Spok;Up
172.26.32.224;10522;139701003;139701003;Spok;Up
172.26.32.223;10480;50;50;Spok;Up
172.26.32.224;10523;139701003;139701003;Spok;Up
172.26.32.223;10481;50;50;Spok;Up
172.26.32.223;10480;139201001;139201001;Spok;Up
172.26.32.223;10481;139201001;139201001;Spok;Up
172.26.32.225;10638;236041001;236041001;Spok;Up
172.26.32.223;10480;139201002;139201002;Spok;Up
172.26.32.225;10639;236041001;236041001;Spok;Up
172.26.32.223;10481;139201002;139201002;Spok;Up
172.26.32.223;10480;139201003;139201003;Spok;Up
172.26.32.223;10481;139201003;139201003;Spok;Up
172.26.32.227;10998;10;10;Spok;Up
172.26.32.227;10999;10;10;Spok;Up
172.26.32.227;10998;50;50;Spok;Up
172.26.32.242;443;10;10;Spok;Up
172.26.32.227;10999;50;50;Spok;Up
172.26.32.242;5435;10;10;Spok;Up
172.26.32.227;10998;134231002;134231002;Spok;Up
172.26.32.242;443;50;50;Spok;Up
172.26.32.227;10999;134231002;134231002;Spok;Up
172.26.32.242;5435;50;50;Spok;Up
172.26.32.227;10998;134231003;134231003;Spok;Up
172.26.32.227;10999;134231003;134231003;Spok;Up
172.26.32.242;443;130091001;130091001;Spok;Up
172.26.32.242;5435;130091001;130091001;Spok;Up
172.26.32.242;443;130091002;130091002;Spok;Up
172.26.32.242;5435;130091002;130091002;Spok;Up
172.26.32.226;10824;10;10;Spok;Up
172.26.32.226;10825;10;10;Spok;Up
172.26.32.226;10824;50;50;Spok;Up
172.26.32.226;10825;50;50;Spok;Up
172.26.32.226;10824;139191001;139191001;Spok;Up
172.26.32.226;10825;139191001;139191001;Spok;Up
172.26.32.226;10824;139191003;139191003;Spok;Up
172.26.32.226;10825;139191003;139191003;Spok;Up
172.26.32.228;11146;10;10;Spok;Up
172.26.32.228;11147;10;10;Spok;Up
172.26.32.228;11146;50;50;Spok;Up
172.26.32.228;11147;50;50;Spok;Up
172.26.32.228;11146;138281001;138281001;Spok;Up
172.26.32.228;11147;138281001;138281001;Spok;Up
172.26.32.228;11146;138281002;138281002;Spok;Up
172.26.32.228;11147;138281002;138281002;Spok;Up
172.26.32.44;5470;10;10;Spok;Up
172.26.32.44;5843;10;10;Spok;Up
172.26.32.44;5470;50;50;Spok;Up
172.26.32.44;5843;50;50;Spok;Up
172.26.32.44;5470;336411001;336411001;Spok;Up
172.26.32.44;5843;336411001;336411001;Spok;Up
172.26.32.44;5470;336411002;336411002;Spok;Up
172.26.32.44;5843;336411002;336411002;Spok;Up
172.26.32.44;5470;336411003;336411003;Spok;Up
172.26.32.23;10222;10;10;Spok;Up
172.26.32.23;10223;10;10;Spok;Up
172.26.32.44;5843;336411003;336411003;Spok;Up
172.26.32.23;10222;50;50;Spok;Up
172.26.32.44;5470;336411004;336411004;Spok;Up
172.26.32.23;10223;50;50;Spok;Up
172.26.32.44;5843;336411004;336411004;Spok;Up
172.26.32.23;10222;130051003;130051003;Spok;Up
172.26.32.44;5470;336411005;336411005;Spok;Up
172.26.32.23;10223;130051003;130051003;Spok;Up
172.26.32.44;5843;336411005;336411005;Spok;Up
172.26.32.23;10222;130051004;130051004;Spok;Up
172.26.32.44;5470;336411006;336411006;Spok;Up
172.26.32.23;10223;130051004;130051004;Spok;Up
172.26.32.44;5843;336411006;336411006;Spok;Up
172.26.32.230;11954;10;10;Spok;Up
172.26.32.230;11955;10;10;Spok;Up
172.26.32.230;11954;50;50;Spok;Up
172.26.32.230;11955;50;50;Spok;Up
172.26.32.230;11954;230701001;230701001;Spok;Up
172.26.32.230;11955;230701001;230701001;Spok;Up
172.26.32.230;11954;230701002;230701002;Spok;Up
172.26.32.230;11955;230701002;230701002;Spok;Up
172.26.32.234;12078;10;10;Spok;Up
172.26.32.234;12079;10;10;Spok;Up
172.26.32.234;12078;50;50;Spok;Up
172.26.32.234;12079;50;50;Spok;Up
172.26.32.234;12078;331221001;331221001;Spok;Up
172.26.32.234;12079;331221001;331221001;Spok;Up
172.26.32.235;12242;10;10;Spok;Up
172.26.32.235;12243;10;10;Spok;Up
172.26.32.235;12242;50;50;Spok;Up
172.26.32.235;12243;50;50;Spok;Up
172.26.32.235;12242;233461001;233461001;Spok;Up
172.26.32.235;12243;233461001;233461001;Spok;Up
172.26.32.235;12242;233461002;233461002;Spok;Up
172.26.32.235;12243;233461002;233461002;Spok;Up
172.26.32.235;12242;233461003;233461003;Spok;Up
172.26.32.235;12243;233461003;233461003;Spok;Up
172.26.41.7;10458;10;10;Spok;Up
172.26.41.7;10459;10;10;Spok;Up
172.26.41.16;15816;10;10;Spok;Up
172.26.41.7;10458;50;50;Spok;Up
172.26.41.16;15817;10;10;Spok;Up
172.26.41.7;10459;50;50;Spok;Up
172.26.41.7;10458;133091001;133091001;Spok;Up
172.26.41.16;15816;50;50;Spok;Up
172.26.41.7;10459;133091001;133091001;Spok;Up
172.26.41.16;15817;50;50;Spok;Up
172.26.41.7;10458;133091002;133091002;Spok;Up
172.26.41.16;15816;2000;2000;Spok;Up
172.26.41.7;10459;133091002;133091002;Spok;Up
172.26.41.16;15817;2000;2000;Spok;Up
172.26.41.7;10458;133091003;133091003;Spok;Up
172.26.41.16;15816;130431001;130431001;Spok;Up
172.26.41.7;10459;133091003;133091003;Spok;Up
172.26.41.16;15817;130431001;130431001;Spok;Up
172.26.41.7;10458;133091004;133091004;Spok;Up
172.26.41.16;15816;130431002;130431002;Spok;Up
172.26.41.7;10459;133091004;133091004;Spok;Up
172.26.41.16;15817;130431002;130431002;Spok;Up
172.26.32.237;12478;333521001;333281001;Spok;Up
172.26.41.7;10458;133091005;133091005;Spok;Up
172.26.41.5;16612;10;10;Spok;Up
172.26.32.237;12479;333521001;333281001;Spok;Up
172.26.41.7;10459;133091005;133091005;Spok;Up
172.26.41.5;16613;10;10;Spok;Up
172.26.41.5;16612;50;50;Spok;Up
172.26.41.5;16613;50;50;Spok;Up
172.26.41.5;16612;130981001;130981001;Spok;Down
172.26.41.5;16613;130981001;130981001;Spok;Up
172.26.41.5;16612;130981002;130981002;Spok;Down
172.26.41.5;16613;130981002;130981002;Spok;Up
172.26.32.238;431;10;10;Spok;Up
172.26.32.238;556;10;10;Spok;Up
172.26.32.238;431;50;50;Spok;Up
172.26.32.238;556;50;50;Spok;Up
172.26.32.238;431;132831001;132831001;Spok;Up
172.26.32.238;556;132831001;132831001;Spok;Up
172.26.32.238;431;132831002;132831002;Spok;Up
172.26.32.238;556;132831002;132831002;Spok;Up
172.26.32.24;423;10;10;Spok;Up
172.26.32.24;15858;10;10;Spok;Up
172.26.32.24;423;50;50;Spok;Up
172.26.32.24;15858;50;50;Spok;Up
172.26.32.24;423;135241003;135241003;Spok;Up
172.26.32.24;15858;135241003;135241003;Spok;Up
172.26.32.24;423;135241004;135241004;Spok;Up
172.26.32.24;15858;135241004;135241004;Spok;Up
172.26.32.24;423;135241005;135241005;Spok;Up
172.26.32.24;15858;135241005;135241005;Spok;Up
172.26.32.240;11956;10;10;Spok;Up
172.26.32.240;11957;10;10;Spok;Up
172.26.32.240;11956;50;50;Spok;Up
172.26.32.240;11957;50;50;Spok;Up
172.26.32.240;11956;100;100;Spok;Up
172.26.32.240;11957;100;100;Spok;Up
172.26.41.12;16626;10;10;Spok;Up
172.26.41.12;16627;10;10;Spok;Up
172.26.41.12;16626;50;50;Spok;Up
172.26.41.12;16627;50;50;Spok;Up
172.26.41.12;16626;200;200;Spok;Up
172.26.41.12;16627;200;200;Spok;Up
172.26.41.12;16626;134121001;134121001;Spok;Up
172.26.41.12;16627;134121001;134121001;Spok;Up
172.26.41.12;16626;134121002;134121002;Spok;Up
172.26.41.12;16627;134121002;134121002;Spok;Up
172.26.32.241;11958;10;10;Spok;Up
172.26.32.241;11959;10;10;Spok;Up
172.26.32.241;11958;50;50;Spok;Up
172.26.32.241;11959;50;50;Spok;Up
172.26.32.241;11958;100;100;Spok;Up
172.26.32.241;11959;100;100;Spok;Up
172.26.32.241;11958;200;200;Spok;Up
172.26.41.10;16614;10;10;Spok;Up
172.26.32.241;11959;200;200;Spok;Up
172.26.41.10;16615;10;10;Spok;Up
172.26.41.10;16614;50;50;Spok;Up
172.26.41.10;16615;50;50;Spok;Up
172.26.41.10;16614;231341001;231341001;Spok;Up
172.26.41.10;16615;231341001;231341001;Spok;Up
172.26.41.10;16614;231341002;231341002;Spok;Up
172.26.32.231;447;131521001;131521001;Spok;Up
172.26.41.10;16615;231341002;231341002;Spok;Up
172.26.32.231;5475;131521001;131521001;Spok;Up
172.26.32.231;447;131521002;131521002;Spok;Up
172.26.32.231;5475;131521002;131521002;Spok;Up
172.26.41.8;16622;10;10;Spok;Up
172.26.41.8;16623;10;10;Spok;Up
172.26.41.8;16622;50;50;Spok;Up
172.26.41.8;16623;50;50;Spok;Up
172.26.41.8;16622;230881001;230881001;Spok;Up
172.26.32.26;16326;10;10;Spok;Up
172.26.41.8;16623;230881001;230881001;Spok;Up
172.26.32.26;16327;10;10;Spok;Up
172.26.41.8;16622;230881002;230881002;Spok;Up
172.26.32.26;16326;50;50;Spok;Up
172.26.41.8;16623;230881002;230881002;Spok;Up
172.26.32.26;16327;50;50;Spok;Up
172.26.32.26;16326;139331001;139331001;Spok;Up
172.26.32.26;16327;139331001;139331001;Spok;Up
172.26.32.26;16326;139331002;139331002;Spok;Up
172.26.32.26;16327;139331002;139331002;Spok;Up
172.26.32.27;10164;10;10;Spok;Up
172.26.32.27;10165;10;10;Spok;Up
172.26.32.27;10164;50;50;Spok;Up
172.26.34.115;16630;10;10;Spok;Up
172.26.32.27;10165;50;50;Spok;Up
172.26.34.115;16631;10;10;Spok;Up
172.26.32.27;10164;138671001;138671001;Spok;Up
172.26.34.115;16630;50;50;Spok;Up
172.26.32.27;10165;138671001;138671001;Spok;Up
172.26.34.115;16631;50;50;Spok;Up
172.26.32.27;10164;138671002;138671002;Spok;Up
172.26.34.115;15450;130011001;130011001;Spok;Up
172.26.32.27;10165;138671002;138671002;Spok;Up
172.26.34.115;15652;130011001;130011001;Spok;Up
172.26.32.27;10164;138677001;138677001;Spok;Up
172.26.34.115;15450;130011002;130011002;Spok;Down
172.26.32.27;10165;138677001;138677001;Spok;Up
172.26.34.115;15652;130011002;130011002;Spok;Down
172.26.34.115;15450;130011003;130011003;Spok;Up
172.26.34.115;15652;130011003;130011003;Spok;Up
172.26.34.115;15450;130011005;130011005;Spok;Down
172.26.34.115;15652;130011005;130011005;Spok;Down
172.26.34.115;15450;130011006;130011006;Spok;Up
172.26.34.115;15652;130011006;130011006;Spok;Up
172.26.34.115;15450;130011007;130011007;Spok;Down
172.26.34.115;15652;130011007;130011007;Spok;Down
172.26.34.115;15450;130011008;130011008;Spok;Down
172.26.34.115;15652;130011008;130011008;Spok;Down
172.26.32.28;427;236111001;236111001;Spok;Up
172.26.32.28;552;236111001;236111001;Spok;Up
172.26.32.28;427;236111002;236111002;Spok;Up
172.26.32.28;552;236111002;236111002;Spok;Up
172.26.41.11;5464;10;10;Spok;Up
172.26.41.11;5465;10;10;Spok;Up
