172.26.36.23;SARM_PAJARITOS_PARC_CSR_R5_13628;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;00:00:11.67;52.11%;191.075.008;SAM
172.26.36.230;SARM_EDI_CHESTERTON_CSR_23522;7705SAR-M;B-7.0.R9;10.1.1.1/24;277;10:42:56.64;17.69%;192.123.632;SAM
172.26.36.231;SARM_MALL_ALTO_CONDES_CSR_33173;7705SAR-M;B-7.0.R9;10.1.1.1/24;15;14:27:03.87;15.36%;192.123.632;SAM
172.26.36.233;SARM_L_DA_VINCI_CSR_23759;7705SAR-M;B-7.0.R9;10.1.1.1/24;244;19:54:29.01;32.28%;188.715.568;SAM
172.26.36.24;SARM_MONSERRAT_PAJARITOS_13436;7705SAR-M;B-7.0.R9;10.1.1.1/24;7;03:57:00.85;4.71%;192.123.632;SAM
172.26.36.245;SARA_LAS_HUALTATAS_LC_CSR_13268;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;278;11:26:28.15;4.35%;199.323.904;SAM
172.26.36.246;SARM_MARRIOTT_STGO_CSR_13i128;7705SAR-M;B-7.0.R9;10.1.1.1/24;25;21:55:15.88;18.53%;191.075.008;SAM
172.26.36.247;SARM_VITACURA_C_CIVICO_CSR_13198;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:06:13.31;40.09%;191.075.008;SAM
172.26.36.248;SARM_CLUB_DE_POLO_CSR_13559;7705SAR-M;B-7.0.R9;10.1.1.1/24;171;18:41:57.23;51.47%;191.075.008;SAM
172.26.36.250;SARM_JUAN_XXIII_CRS_13652;7705SAR-M;B-7.0.R9;10.1.1.1/24;11;19:31:45.30;3.39%;191.599.344;SAM
172.26.36.251;SARM_STRIP_CEN_VITACURA_23308;7705SAR-M;B-7.0.R9;10.1.1.1/24;17;16:21:05.17;9.92%;191.861.440;SAM
172.26.36.252;SARM_LO_SALDES_L_PASTEUR_13497;7705SAR-M;B-7.0.R9;10.1.1.1/24;277;10:42:59.81;48.08%;190.026.384;SAM
172.26.36.253;SARM_MANQUEHUE_IGUAZU_R20_13332;7705SAR-M;B-7.0.R9;10.1.1.1/24;15;14:27:14.23;50.82%;190.026.384;SAM
172.26.36.254;SARM_AERO_CASTI_R20_CSR_13659;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:20:08.83;11.46%;191.075.008;SAM
172.26.36.3;SR7_EST_CENTRAL_MR_A_13H003;7750SR-7;C-13.0.R11;10.1.1.1/24;18;09:08:54.29;23.78%;1.239.416.832;SAM
172.26.36.27;SARA_EL_DESCANSO_CSR_R13_13606;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;50;22:24:51.72;56.59%;198.275.280;SAM
172.26.36.28;SARM_AV_5_ABRIL_CSR_R8_13716;7705SAR-M;B-7.0.R9;10.1.1.1/24;276;22:56:57.22;40.91%;191.075.008;SAM
172.26.36.29;SARM_LAS_TORRES_CSR_R8_13664;7705SAR-M;B-7.0.R9;10.1.1.1/24;9;21:14:44.07;6.05%;192.123.632;SAM
172.26.36.30;SARM_GRAL_BONILLA_CSR_R8_13843;7705SAR-M;B-7.0.R9;10.1.1.1/24;68;23:47:54.88;56.24%;188.977.760;SAM
172.26.36.32;SARM_AV_GRAL_VEL_IQ_CSR_R7_13715;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:25:05.60;59.74%;188.977.760;SAM
172.26.36.31;SARA_VILLA_FRANCIA_CSR_R8_13582;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;17;09:52:44.77;56.82%;196.178.032;SAM
172.26.36.33;SARM_DOLORES_CSR_R7_13038;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:35:39.19;42.04%;188.977.760;SAM
172.26.36.34;SARM_MALL_PLAZA_AL_CSR_R7_13462;7705SAR-M;B-7.0.R9;10.1.1.1/24;149;07:40:05.74;9.63%;187.929.136;SAM
172.26.36.35;SARA_ALAMEDA_TERMIN_CSR_R7_13849;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;40;12:27:39.05;9.83%;199.323.904;SAM
172.26.36.244;SARA_SANTA_TERESITA_CSR_23062;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;11;17:25:43.75;3.76%;198.013.088;SAM
172.26.36.4;SR7_EST_CENTRAL_MR_B_13H003;7750SR-7;C-13.0.R11;10.1.1.1/24;18;08:43:24.43;24.12%;1.238.368.256;SAM
172.26.36.101;SARA_LAGUNA_SUR_CSR_R39_13688;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;231;01:11:15.26;10.47%;199.323.904;SAM
172.26.36.36;SARA_METRO_PILA_D_G_CSR_R7_13709;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;68;23:30:57.92;47.85%;198.275.280;SAM
172.26.36.37;SARA_PAC_CSR_R8_13517;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;348;09:17:26.08;37.25%;196.178.032;SAM
172.26.36.90;SARA_HIDUMEA_TAMAR_CSR_R14_23719;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;43;15:13:49.93;51.36%;198.275.280;SAM
172.26.36.38;SARM_PMONTT_CARCEL_CSR_R8_13962;7705SAR-M;B-7.0.R9;10.1.1.1/24;285;09:44:32.73;8.32%;185.831.888;SAM
172.26.36.128;SARA_HOSPITAL_BORJA_CSR_33i824;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;164;20:19:18.34;61.99%;196.178.032;SAM
172.26.36.39;SARM_FRENTE_CEN_JUS_CSR_R8_13294;7705SAR-M;B-7.0.R9;10.1.1.1/24;37;17:26:48.91;54.41%;185.831.888;SAM
172.26.36.86;SARA_M10_PAJARITOS_R8_23085;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;82;22:07:11.23;3.57%;200.372.528;SAM
172.26.36.198;SARA_VIRUTEX_CSR_R36_33I931;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;76;21:31:05.13;7.71%;196.178.032;SAM
172.26.36.40;SARM_SAN_DIONISIO_CSR_R8_13720;7705SAR-M;B-7.0.R9;10.1.1.1/24;3;00:09:11.26;10.17%;193.172.256;SAM
172.26.36.41;SARM_ESTADIO_YARUR_CSR_R09_13987;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:25:05.84;40.64%;187.929.136;SAM
172.26.36.42;SARM_CLUB_HIPICO_IR_CSR_R9_13863;7705SAR-M;B-7.0.R9;10.1.1.1/24;239;16:35:56.04;62.08%;190.812.816;SAM
172.26.36.43;SARM_CORREA_ERRAZUR_CSR_R9_23023;7705SAR-M;B-7.0.R9;10.1.1.1/24;143;19:40:49.69;16.05%;192.123.632;SAM
172.26.36.44;SARA_EK_LAGUNA_SUR_CSR_R14_13951;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;73;23:00:40.13;6.85%;199.323.904;SAM
172.26.36.45;SARM_TELEPIZZ_VICT_CSR_R10_13909;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:24:58.05;3.36%;186.880.512;SAM
172.26.36.46;SARM_P241VIC_MATTA_CSR_R10_13897;7705SAR-M;B-7.0.R9;10.1.1.1/24;7;03:50:30.59;12.02%;190.812.816;SAM
172.26.36.88;SARA_ESPARTANOS_CSR_R39_23799;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;50;21:39:32.57;6.64%;201.421.152;SAM
172.26.36.97;SARA_EL_CARMELO_CSR_23259;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;343;05:30:21.74;6.98%;200.372.528;SAM
172.26.36.47;SARM_VICUNA_MAULE_CSR_R10_13632;7705SAR-M;B-7.0.R9;10.1.1.1/24;17;18:40:48.14;5.57%;191.075.008;SAM
172.26.36.95;SARA_DIAGONAL_TRAVESIA_CSR_23735;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;285;08:56:24.62;67.77%;201.421.152;SAM
172.26.36.48;SARM_CLUB_HIPICO_CSR_R11_13541;7705SAR-M;B-7.0.R9;10.1.1.1/24;159;14:44:00.69;44.59%;188.977.760;SAM
172.26.36.94;SARA_LAG_RINIHUE_S_CSR_R16_23738;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;277;11:03:53.52;2.43%;201.421.152;SAM
172.26.36.87;SARA_BOD_SAN_FCO_CSR_R17_23391;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;74;17:37:01.19;63.31%;197.226.656;SAM
172.26.36.49;SARA_ARENA_STGO_CSR_R11_13I150;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;292;09:37:29.54;4.68%;198.275.280;SAM
172.26.36.91;SARA_TOTALPACK_CSR_33I609;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;87;19:34:58.35;46.73%;199.061.712;SAM
172.26.36.105;SARA_MUTUAL_DE_SEG_CSR_33I801;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;40;19:20:41.41;11.30%;203.784.816;SAM
172.26.36.5;SARM_MATUCANA_STO_D_CSR_R1_13397;7705SAR-M;B-7.0.R9;10.1.1.1/24;58;18:29:05.73;10.08%;188.977.760;SAM
172.26.36.59;SARA_LO_ESPEJO_CSR_R3_13023;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;342;10:37:20.97;3.59%;191.983.536;SAM
172.26.36.6;SARA_ALVI_SN_PABLO_CSR_R1_13438;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;76;18:27:39.13;7.66%;198.275.280;SAM
172.26.36.98;SARA_BARROS_BORGONO_CSR_R9_23351;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;20;22:05:02.50;53.75%;199.323.904;SAM
172.26.36.61;SARM_EDIF_ONEMI_CSR_R11_13I362;7705SAR-M;B-7.0.R9;10.1.1.1/24;51;15:35:40.22;58.14%;189.764.192;SAM
172.26.36.62;SARA_ABATE_MOLINA_CSR_R11_13421;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;68;15:49:06.29;53.86%;199.061.712;SAM
172.26.36.63;SARM_ESTADIO_CHILE_CSR_13091;7705SAR-M;B-7.0.R9;10.1.1.1/24;299;10:34:27.04;2.58%;184.783.264;SAM
172.26.36.65;SARM_LEON_UGALDE_CSR_R10_23201;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;09:37:59.86;49.18%;193.172.256;SAM
172.26.36.66;SARM_C_HIPICO_SUR_CSR_R9_23270;7705SAR-M;B-7.0.R9;10.1.1.1/24;24;09:54:17.88;17.99%;187.929.136;SAM
172.26.36.67;SARM_MALL_P_EST_CSR_13i202;7705SAR-M;B-7.0.R9;10.1.1.1/24;285;09:45:09.54;34.49%;194.220.880;SAM
172.26.36.68;SARM_P_SAN_DIEGO_CSR_R11_13852;7705SAR-M;B-7.0.R9;10.1.1.1/24;151;02:51:33.56;58.56%;192.123.632;SAM
172.26.36.7;SARM_S_P_SN_ALBERTO_CSR_R1_13701;7705SAR-M;B-7.0.R9;10.1.1.1/24;67;17:01:07.42;65.18%;191.075.008;SAM
172.26.36.70;SARM_MAN_RIVAS_VIC_CSR_R16_13206;7705SAR-M;B-7.0.R9;10.1.1.1/24;141;16:05:55.36;20.29%;188.715.568;SAM
172.26.36.73;SARM_MELIP_F_MARG_CSR_R18_13182;7705SAR-M;B-7.0.R9;10.1.1.1/24;139;12:17:13.86;33.08%;192.910.064;SAM
172.26.36.72;SARM_LIDER_DC_P_STGO_33i327;7705SAR-M;B-7.0.R9;10.1.1.1/24;75;01:30:22.94;14.40%;201.299.152;SAM
172.26.36.74;SARM_CDA_CSR_R12_23438;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;09:38:04.05;4.16%;188.977.760;SAM
172.26.36.75;SARM_TMX_VESP_RUTA_68_CSR_23206;7705SAR-M;B-7.0.R9;10.1.1.1/24;299;10:55:33.45;44.01%;193.172.256;SAM
172.26.36.76;SARM_MCHA_COLTCO_CSR_R18_23872;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:35:46.37;39.77%;187.929.136;SAM
172.26.36.77;SARM_DHL_SUPPLY_CSR_R17_33i406;7705SAR-M;B-7.0.R9;10.1.1.1/24;36;23:22:55.44;4.66%;200.774.816;SAM
172.26.36.78;SARM_C_EMPRESAS_R41_CSR_33383;7705SAR-M;B-7.0.R9;10.1.1.1/24;125;00:35:58.46;34.58%;190.026.384;SAM
172.26.36.79;SARA_APL_PTO_SGTO_CSR_R17_33418;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;235;20:16:11.09;19.86%;198.275.280;SAM
172.26.36.80;SARA_QUILLAYES_CSR_13i442;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;37;17:27:14.61;68.39%;200.372.528;SAM
172.26.36.8;SARM_GRAL_VELASQUEZ_CSR_R1_13543;7705SAR-M;B-7.0.R9;10.1.1.1/24;6;17:10:24.71;8.38%;189.764.192;SAM
172.26.36.81;SARA_VESP_FERRO_CSR_R2_23436;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;271;10:58:14.19;4.13%;195.129.408;SAM
172.26.36.82;SARA_CLINICA_BICEN_CSR_13i381;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;285;09:45:38.93;65.98%;203.518.400;SAM
172.26.36.83;SARM_PAJARITOS_CSR_R14_13521;7705SAR-M;B-7.0.R9;10.1.1.1/24;40;14:56:04.92;0.85%;190.812.816;SAM
172.26.36.84;SARM_FTE_WATTS_CSR_13491;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:25:24.45;15.26%;188.977.760;SAM
172.26.36.85;SARA_SAN_PABLO_PUDAHUEL_13854;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;292;09:37:53.31;0.00%;200.372.528;SAM
172.26.36.9;SARM_AUT_DEL_SOL_CSR_13733;7705SAR-M;B-7.0.R9;10.1.1.1/24;25;19:05:43.04;3.24%;192.123.632;SAM
172.26.37.10;SARM_MARTIN_SOLIS_CSR_R2_13787;7705SAR-M;B-7.0.R9;10.1.1.1/24;44;13:54:24.13;6.02%;193.696.592;SAM
172.26.37.11;SARM_S_FCO_MARISCAL_CSR_R2_13791;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;11:12:54.41;4.65%;193.172.256;SAM
172.26.37.12;SARM_PINTANA_GUA_CSR_R2_13836;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;11:05:49.34;22.50%;193.172.256;SAM
172.26.37.123;SARA_GANDARILLAS_CSR_R25_33008;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.10/24;272;11:11:51.72;8.00%;200.372.528;SAM
172.26.37.125;SARA_COLONIA_KENNEDY_23311;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;277;11:02:46.17;60.05%;201.421.152;SAM
172.26.37.126;SARM_PORTUGAL_10_JULIO_CSR_23044;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;11:11:39.67;24.68%;192.123.632;SAM
172.26.37.127;SARM_LO_HERRERA_CSR_13802;7705SAR-M;B-7.0.R9;10.1.1.1/24;80;04:38:15.91;26.44%;194.220.880;SAM
172.26.37.13;SARM_JTM_GRAL_S_CSR_R2_13783;7705SAR-M;B-7.0.R9;10.1.1.1/24;24;17:10:54.11;10.22%;193.172.256;SAM
172.26.37.187;SAR8v2_CHINIHUE_CSR_23574;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;206;18:09:17.94;89.30%;741.427.632;SAM
172.26.37.14;SARA_SN_FCO_MART_CSR_R2_13976;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;269;23:37:00.41;4.55%;200.372.528;SAM
172.26.37.15;SARM_LUIS_CRUZ_CSR_R3_13871;7705SAR-M;B-7.0.R9;10.1.1.1/24;82;16:42:43.58;54.76%;192.123.632;SAM
172.26.37.16;SARM_SAT_SN_BERNARD_CSR_R3_13150;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:32:56.08;17.34%;193.172.256;SAM
172.26.37.17;SARM_L_MIRASUR_CSR_R3_13449;7705SAR-M;B-7.0.R9;10.1.1.1/24;51;02:33:25.60;25.02%;193.172.256;SAM
172.26.37.18;SARM_LO_BLANCO_CSR_R3_13509;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:54:07.89;4.65%;191.075.008;SAM
172.26.37.190;SAR8_V2_PNT_SN_ANTONIO_CSR_13028;7705SAR-8v2;B-7.0.R9;10.1.1.1/24;121;20:56:28.41;90.28%;732.514.256;SAM
172.26.37.189;SARM_VALDIVIA_PAINE_2_CSR_13657;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;11:11:04.72;11.65%;194.220.880;SAM
172.26.37.19;SARM_LO_BLANCO_EBO_CSR_R4_13085;7705SAR-M;B-7.0.R9;10.1.1.1/24;83;08:05:54.24;14.13%;192.123.632;SAM
172.26.37.191;SARA_PENAFLOR_RUTA_CSR_13798;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;147;23:46:53.51;40.96%;200.372.528;SAM
172.26.37.20;SARM_EKONO_OBS_CSR_R4_13959;7705SAR-M;B-7.0.R9;10.1.1.1/24;277;11:05:38.29;4.96%;194.220.880;SAM
172.26.37.21;SARM_LOS_PEUMOS_CSR_R4_13842;7705SAR-M;B-7.0.R9;10.1.1.1/24;277;11:05:33.71;11.47%;194.220.880;SAM
172.26.37.22;SARM_BOSQUE_PLAZA_CSR_R4_13230;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:54:03.55;11.27%;192.123.632;SAM
172.26.37.23;SARM_PDTE_A_LOPEZ_CSR_R5_13759;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:34:26.29;5.95%;190.026.384;SAM
172.26.35.141;SARA_EL_MONTE_CSR_13071;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;39;18:32:59.47;58.29%;203.518.400;SAM
172.26.37.24;SARM_LOS_MORROS_CSR_R5_13971;7705SAR-M;B-7.0.R9;10.1.1.1/24;37;22:50:29.38;12.78%;194.745.216;SAM
172.26.37.25;SARM_LA_PINTANA_CSR_R5_13670;7705SAR-M;B-7.0.R9;10.1.1.1/24;299;10:34:56.57;21.51%;192.123.632;SAM
172.26.37.2;SR7_CERRILLOS_HR_B_13021;7750SR-7;C-13.0.R11;10.1.1.1/24;468;09:16:16.74;30.44%;1.115.684.864;SAM
172.26.37.26;SARM_A_VESP_TOCO_CSR_R5_13120;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:53:44.73;54.30%;192.123.632;SAM
172.26.37.3;SR7_LA_CISTERNA_MR_A_13H006;7750SR-7;C-13.0.R11;10.1.1.1/24;466;11:07:22.30;28.64%;1.237.319.680;SAM
172.26.37.27;SARM_M_COVANDONGA_CSR_R6_13435;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;11:10:51.91;40.21%;193.172.256;SAM
172.26.37.28;SARM_SAN_BERNARDO_CSR_R6_13041;7705SAR-M;B-7.0.R9;10.1.1.1/24;216;18:42:26.45;18.02%;192.647.904;SAM
172.26.37.29;SARM_LAS_AMERICAS_CSR_R6_13404;7705SAR-M;B-7.0.R9;10.1.1.1/24;299;10:35:03.42;56.80%;193.696.544;SAM
172.26.37.30;SARM_SUC_SN_BERNRDO_CSR_R6_13832;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:33:08.97;3.04%;192.123.632;SAM
172.26.37.31;SARM_SALESIANOS_CSR_R7_13621;7705SAR-M;B-7.0.R9;10.1.1.1/24;7;06:44:16.07;3.37%;192.123.632;SAM
172.26.37.32;SARM_DEPARTAMENTAL_CSR_R7_13512;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:32:52.07;11.94%;193.172.256;SAM
172.26.37.34;SARM_ST_ROSA_CASTR_CSR_R7_13754;7705SAR-M;B-7.0.R9;10.1.1.1/30;284;11:43:22.67;24.04%;192.123.632;SAM
172.26.37.35;SARM_C_VALDOVINOS_CSR_R8_13730;7705SAR-M;B-7.0.R9;10.1.1.1/24;53;02:04:33.90;15.53%;190.899.472;SAM
172.26.37.36;SARM_SALOMON_SUMAR_CSR_R8_13736;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:52:18.55;37.04%;194.220.880;SAM
172.26.37.37;SARM_VICUNA_MACKENA_CSR_R8_13094;7705SAR-M;B-7.0.R9;10.1.1.1/24;40;20:05:22.68;14.38%;192.910.064;SAM
172.26.37.4;SR7_LA_CISTERNA_MR_B_13H006;7750SR-7;C-13.0.R11;10.1.1.1/24;466;10:24:36.46;25.68%;1.069.547.520;SAM
172.26.37.38;SARM_CANADA_LLICO_CSR_R8_13869;7705SAR-M;B-7.0.R9;10.1.1.1/24;258;19:18:37.36;10.05%;193.172.256;SAM
172.26.37.97;SARA_OCHAGAVIA_CSR_R42_13242;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;175;13:01:51.59;50.58%;209.023.712;SAM
172.26.37.39;SARM_LAS_INDUSTRIAS_CSR_R8_13743;7705SAR-M;B-7.0.R9;10.1.1.1/24;126;21:56:57.70;16.11%;192.123.632;SAM
172.26.37.80;SARM_C_SAN_JOAQUIN_CSR_R27_23687;7705SAR-M;B-7.0.R9;10.1.1.1/24;143;19:40:44.50;3.52%;190.026.384;SAM
172.26.35.78;SARA_LINDEROS_CSR_R34_13116;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;27;20:34:15.76;12.08%;198.275.280;SAM
172.26.37.40;SARM_CONAVICOOP_CSR_R9_13284;7705SAR-M;B-7.0.R9;10.1.1.1/24;4;20:40:22.22;3.14%;195.793.840;SAM
172.26.37.101;SARA_PZA_GUARELLO_CSR_R44_23584;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;25;23:27:56.56;8.55%;198.799.616;SAM
172.26.37.41;SARM_PINT_CICARELLI_CSR_R9_13726;7705SAR-M;B-7.0.R9;10.1.1.1/24;7;05:44:56.54;3.16%;193.172.256;SAM
172.26.37.102;SARA_JORGE_CACERES_R17_CSR_23642;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;277;10:52:56.09;4.28%;200.372.528;SAM
172.26.37.43;SARA_LA_AGUADA_CSR_R9_13571;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;75;22:27:37.48;3.87%;199.323.904;SAM
172.26.37.111;SARA_ROT_STA_MARTA_CSR_R32_23428;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;27;09:36:05.18;61.90%;198.799.616;SAM
172.26.37.45;SARM_EL_PILLAN_CSR_R10_13992;7705SAR-M;B-7.0.R9;10.1.1.1/24;277;11:05:46.63;3.15%;188.977.760;SAM
172.26.37.113;SARA_MART_RAULIES_CSR_R11_23640;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;105;19:24:34.37;4.55%;198.275.280;SAM
172.26.37.46;SARM_BASE_BOSQUE_CSR_R10_13088;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:34:20.06;8.83%;190.026.384;SAM
172.26.37.47;SARM_GRAL_FREIRE_CSR_R18_13761;7705SAR-M;B-7.0.R9;10.1.1.1/24;47;18:04:01.54;5.27%;192.647.968;SAM
172.26.37.48;SARM_GRAN_AVENIDA_CSR_R10_13060;7705SAR-M;B-7.0.R9;10.1.1.1/24;272;11:10:13.12;52.53%;189.764.192;SAM
172.26.37.49;SARM_JORGE_ALESS_CSR_R11_13746;7705SAR-M;B-7.0.R9;10.1.1.1/24;299;10:35:25.70;26.56%;191.075.008;SAM
172.26.37.112;SARA_SANTA_ELISA_CSR_R10_33060;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;11;21:45:27.36;4.61%;200.372.528;SAM
172.26.37.5;SARM_BERNARDO2_CSR_R1_13592;7705SAR-M;B-7.0.R9;10.1.1.1/24;51;02:30:47.57;34.62%;192.647.968;SAM
172.26.37.114;SARA_COND_LYNCH_CSR_R25_23639;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;35;20:11:21.88;26.72%;199.323.904;SAM
172.26.37.109;SARA_EL_BOSQUE_2_CSR_23069;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;103;22:00:42.90;45.79%;199.323.904;SAM
172.26.37.50;SARM_CIUDAD_D_NINO_CSR_R11_13513;7705SAR-M;B-7.0.R9;10.1.1.1/24;7;17:51:07.71;81.36%;191.861.440;SAM
172.26.37.51;SARM_SAN_MIGUEL_CSR_R11_13039;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:52:17.57;24.43%;192.123.632;SAM
172.26.37.105;SARA_PAINE_CSR_13650;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;292;11:12:46.06;5.01%;197.226.656;SAM
172.26.37.52;SARM_HOSPITAL_RBL_CSR_R24_13735;7705SAR-M;B-7.0.R9;10.1.1.1/24;53;02:49:49.38;51.50%;191.161.664;SAM
172.26.37.100;SARM_MACHADO_CSR_R20_23498;7705SAR-M;B-7.0.R9;10.1.1.1/24;82;01:07:14.84;33.63%;190.026.384;SAM
172.26.37.53;SARM_VARGAS_BUSTON_CSR_R24_13751;7705SAR-M;B-7.0.R9;10.1.1.1/24;239;16:38:06.77;8.23%;192.123.632;SAM
172.26.37.85;SARA_LUCCHETTI_V_MACK_CSR_33i855;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;123;22:37:14.78;64.52%;202.469.776;SAM
172.26.37.54;SARM_LA_MARINA_CSR_R12_13938;7705SAR-M;B-7.0.R9;10.1.1.1/24;293;11:34:07.35;47.09%;192.123.632;SAM
172.26.37.55;SARM_PAN_SALESIANO_CSR_R12_13851;7705SAR-M;B-7.0.R9;10.1.1.1/24;3;00:48:30.52;5.55%;195.793.840;SAM
172.26.37.6;SARM_M_PLZ_SUR_IND_CSR_R1_13I273;7705SAR-M;B-7.0.R9;10.1.1.1/24;271;11:17:49.62;81.43%;207.867.280;SAM
172.26.37.56;SARM_FDO_LAZCANO_CSR_R12_13729;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:51:32.99;62.56%;192.123.632;SAM
172.26.37.61;SARM_ALTO_JAHUEL_R13_13807;7705SAR-M;B-7.0.R9;10.1.1.1/24;292;10:44:20.78;9.40%;191.075.008;SAM
172.26.37.62;SARM_HUELQUEN_CSR_R13_13814;7705SAR-M;B-7.0.R9;10.1.1.1/24;10;11:37:37.79;3.94%;193.958.688;SAM
172.26.37.63;SARM_PAINE_C_NUEVA_CSR_R13_13609;7705SAR-M;B-7.0.R9;10.1.1.1/24;76;17:04:55.88;44.83%;192.910.064;SAM
172.26.37.64;SARM_EL_TRANSITO_CSR_R13_13810;7705SAR-M;B-7.0.R9;10.1.1.1/24;285;09:16:29.47;5.02%;192.123.632;SAM
172.26.37.65;SARM_EL_RULO_CSR_R13_13803;7705SAR-M;B-7.0.R9;10.1.1.1/24;62;16:10:32.99;10.55%;190.026.384;SAM
172.26.37.106;SARA_HOSPITAL_RUTA_CSR_13681;7705SAR-A(EthXORwithT1/E1);B-7.0.R9;10.1.1.1/24;271;11:17:25.45;8.14%;201.421.152;SAM
