172.26.32.10;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.10;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.10;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.10;1/1/4;Up;Yes;Up;1514;1514;-;accs;null;xcme;MDXGIGE-T
172.26.32.10;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.10;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.10;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.11;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.11;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.11;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.11;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.11;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.11;1/1/6;Up;No;Down;1518;1518;-;accs;dotq;xcme;
172.26.32.11;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDX
172.26.32.12;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.12;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.12;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.12;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.12;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.12;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.12;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.13;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.13;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.13;1/1/3;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.13;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.13;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.13;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.13;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.14;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.14;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.14;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;GIGE-LX10KM
172.26.32.14;1/1/4;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDIGIGE-T
172.26.32.14;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.14;1/1/6;Up;No;Down;1518;1518;-;accs;dotq;xcme;
172.26.32.14;1/1/7;Up;No;Down;2102;2102;-;accs;dotq;xcme;
172.26.32.16;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.16;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.16;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.16;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.16;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.16;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.16;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.17;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.17;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.17;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.17;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.17;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.17;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.17;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDX
172.26.32.18;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.18;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.18;1/1/3;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.18;1/1/4;Up;No;Down;2102;2102;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.18;1/1/5;Down;No;Down;1518;1518;-;accs;dotq;xcme;
172.26.32.18;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.18;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.197;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.197;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.197;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.197;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.197;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.197;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.197;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.202;1/1/1;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.202;1/1/2;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.202;1/1/3;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.202;1/1/4;Up;Yes;Up;1514;1514;-;accs;null;faste;MDI
172.26.32.202;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.202;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDI
172.26.32.202;1/1/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.202;1/1/8;Up;No;Down;2000;2000;-;netw;null;xcme;
172.26.32.202;1/2/1;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.200;1/1/1;Up;Yes;Up;2102;2102;1;netw;null;xcme;GIGE-LX10KM
172.26.32.202;1/2/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/1/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.202;1/2/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.202;1/2/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.202;1/2/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/1/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.202;1/2/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/1/6;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.202;1/2/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/1/7;Up;Yes;Up;2102;2102;1;netw;null;xcme;GIGE-LX10KM
172.26.32.202;1/2/8;Up;Yes;Up;2000;2000;-;netw;null;xcme;GIGE-T
172.26.32.200;1/1/8;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.200;1/2/1;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/2/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/2/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/2/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/2/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/2/6;Up;Yes;Up;2102;2102;2;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/2/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/2/8;Up;Yes;Up;2102;2102;2;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/3/1;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/1/1;Up;Yes;Up;2102;2102;1;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/3/2;Up;Yes;Up;1522;1522;-;accs;dotq;faste;MDI
172.26.32.201;1/1/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/3/3;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/3/4;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/3/5;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/1/5;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.200;1/3/6;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/1/6;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/3/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.201;1/1/7;Up;Yes;Up;2102;2102;1;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/3/8;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.201;1/1/8;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.200;1/4/1;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/2/1;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/4/2;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/2/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/4/3;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/2/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/4/4;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.25;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;MDI
172.26.32.201;1/2/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/4/5;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.25;1/1/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/2/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.200;1/4/6;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.25;1/1/3;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.201;1/2/6;Up;Yes;Up;2102;2102;2;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/4/7;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.25;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/2/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.200;1/4/8;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.25;1/1/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/2/8;Up;Yes;Up;2102;2102;2;netw;null;xcme;GIGE-LX10KM
172.26.32.25;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/3/1;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.25;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/3/2;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.25;1/1/8;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/3/3;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.199;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.25;1/1/9;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.201;1/3/4;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.199;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.25;1/1/10;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/3/5;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.199;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.25;1/1/11;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/3/6;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.25;1/1/12;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.199;1/1/4;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-T
172.26.32.201;1/3/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.20;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.199;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.201;1/3/8;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.20;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.199;1/1/6;Down;No;Down;2000;2000;-;netw;dotq;xcme;
172.26.32.201;1/4/1;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.20;1/1/3;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-T
172.26.32.199;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDX
172.26.32.201;1/4/2;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.20;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.201;1/4/3;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.20;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.201;1/4/4;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.20;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.201;1/4/5;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.20;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.201;1/4/6;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.201;1/4/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.201;1/4/8;Up;No;Down;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.203;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.203;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.203;1/1/3;Up;No;Down;1572;1572;-;netw;null;xcme;
172.26.32.203;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.203;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.203;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.203;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.204;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.204;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.204;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.204;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.204;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.204;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.204;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDX
172.26.32.205;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.205;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.205;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.205;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.205;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.205;1/1/6;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.205;1/1/7;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.206;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.206;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.206;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.206;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.206;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.206;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.206;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.189;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.189;1/1/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.189;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.189;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.189;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.189;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.189;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.207;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.207;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.207;1/1/3;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.207;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.207;1/1/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.207;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.207;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.207;1/1/8;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.207;1/1/9;Down;No;Down;1518;1518;-;accs;dotq;faste;
172.26.32.207;1/1/10;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDI
172.26.32.207;1/1/11;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.207;1/1/12;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.190;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.45;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.190;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.45;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;MDX
172.26.32.190;1/1/3;Up;No;Down;2102;2102;-;accs;dotq;xcme;
172.26.32.45;1/1/3;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDX
172.26.32.190;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.190;1/1/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.45;1/1/4;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.45;1/1/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.190;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.190;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.45;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.190;1/1/8;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.248;1/1/1;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.45;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.248;1/1/2;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.190;1/1/9;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.45;1/1/8;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.248;1/1/3;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.190;1/1/10;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.45;1/1/9;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDI
172.26.32.190;1/1/11;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/4;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.45;1/1/10;Up;No;Down;1514;1514;-;accs;null;faste;
172.26.32.190;1/1/12;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/5;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.45;1/1/11;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/6;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.45;1/1/12;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.248;1/1/8;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.248;1/1/9;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/10;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/11;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.248;1/1/12;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.208;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.208;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.208;1/1/3;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.208;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.208;1/1/5;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.209;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.208;1/1/6;Down;No;Down;1514;1514;-;accs;null;xcme;GIGE-T
172.26.32.209;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.208;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.209;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.208;1/1/8;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.209;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.208;1/1/9;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.209;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.208;1/1/10;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.209;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.208;1/1/11;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.209;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.208;1/1/12;Up;Yes;Up;1518;1518;-;accs;dotq;faste;MDX
172.26.32.21;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.21;1/1/2;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX40KM
172.26.32.21;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.21;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.21;1/1/5;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.21;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDX
172.26.32.21;1/1/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;MDI
172.26.32.214;1/1/1;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-BX10KM
172.26.32.214;1/1/2;Up;No;Down;1572;1572;-;netw;null;xcme;
172.26.32.214;1/1/3;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.212;1/1/1;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.214;1/1/4;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.212;1/1/2;Down;No;Down;1518;1518;-;accs;dotq;faste;
172.26.32.214;1/1/5;Up;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.212;1/1/3;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.214;1/1/6;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;MDI
172.26.32.212;1/1/4;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.214;1/1/7;Down;No;Down;1514;1514;-;accs;null;xcme;
172.26.32.212;1/1/5;Up;No;Down;1518;1518;-;accs;dotq;faste;
172.26.32.212;1/1/6;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/1/7;Up;Yes;Up;2102;2102;-;netw;null;xcme;GIGE-LX10KM
172.26.32.212;1/1/8;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.212;1/2/1;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/2/2;Down;No;Down;1518;1518;-;accs;dotq;faste;
172.26.32.212;1/2/3;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/2/4;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/2/5;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/2/6;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/2/7;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.212;1/2/8;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.212;1/3/1;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/3/2;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/3/3;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/3/4;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/3/5;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/3/6;Up;No;Down;1514;1514;-;netw;null;faste;
172.26.32.212;1/3/7;Up;Yes;Up;2102;2102;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.212;1/3/8;Up;Yes;Up;1518;1518;-;accs;dotq;xcme;GIGE-LX10KM
172.26.32.212;1/4/1;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.212;1/4/2;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.212;1/4/3;Down;No;Down;1514;1514;-;accs;null;faste;
172.26.32.212;1/4/4;Down;No;Down;1514;1514;-;accs;null;faste;
