172.26.32.228;138281002;master;120;true;11146;11146;0;11147;1
172.26.32.242;130091001;master;120;true;443;443;0;5435;1
172.26.32.242;130091002;master;120;true;443;443;0;5435;1
172.26.32.230;230701001;master;120;true;11954;11954;0;11955;1
172.26.32.230;230701002;master;120;true;11954;11954;0;11955;1
172.26.32.226;139191001;master;120;true;10824;10824;0;10825;1
172.26.32.226;139191003;master;120;true;10824;10824;0;10825;1
172.26.32.231;131521001;master;120;true;447;447;0;5475;1
172.26.32.231;131521002;master;120;true;447;447;0;5475;1
172.26.32.235;233461001;master;120;true;12242;12242;0;12243;1
172.26.32.234;331221001;master;120;true;12078;12078;0;12079;1
172.26.32.235;233461002;master;120;true;12242;12242;0;12243;1
172.26.32.235;233461003;master;120;true;12242;12242;0;12243;1
172.26.41.5;130981001;master;120;true;16613;16612;0;16613;1
172.26.41.5;130981002;master;120;true;16613;16612;0;16613;1
172.26.32.23;130051003;master;120;true;10222;10222;0;10223;1
172.26.32.23;130051004;master;120;true;10222;10222;0;10223;1
172.26.41.12;134121001;master;120;true;16626;16626;0;16627;1
172.26.41.12;134121002;master;120;true;16626;16626;0;16627;1
172.26.41.10;231341001;master;120;true;16614;16614;0;16615;1
172.26.41.10;231341002;master;120;true;16614;16614;0;16615;1
172.26.32.238;132831001;master;120;true;431;431;0;556;1
172.26.32.238;132831002;master;120;true;431;431;0;556;1
172.26.32.24;135241003;master;120;true;423;423;0;15858;1
172.26.32.24;135241004;master;120;true;423;423;0;15858;1
172.26.41.6;131811001;master;120;true;16618;16618;0;16619;1
172.26.41.6;131811002;master;120;true;16618;16618;0;16619;1
172.26.41.15;133001001;master;120;true;16628;16628;0;16629;1
172.26.41.15;133001002;master;120;true;16628;16628;0;16629;1
172.26.41.16;130431001;master;120;true;15816;15816;0;15817;1
172.26.41.8;230881001;master;120;true;16622;16622;0;16623;1
172.26.41.16;130431002;master;120;true;15816;15816;0;15817;1
172.26.41.8;230881002;master;120;true;16622;16622;0;16623;1
172.26.32.28;236111001;master;120;true;427;427;0;552;1
172.26.32.28;236111002;master;120;true;427;427;0;552;1
172.26.34.113;50811001;master;120;true;12341;12341;0;12342;1
172.26.41.11;232471001;master;120;true;5464;5464;0;5465;1
172.26.41.11;232471002;master;120;true;5464;5464;0;5465;1
172.26.41.7;133091001;master;120;true;10458;10458;0;10459;1
172.26.41.7;133091002;master;120;true;10458;10458;0;10459;1
172.26.41.7;133091003;master;120;true;10458;10458;0;10459;1
172.26.41.7;133091004;master;120;true;10458;10458;0;10459;1
172.26.32.29;236301001;master;120;true;428;428;0;553;1
172.26.41.7;133091005;master;120;true;10458;10458;0;10459;1
172.26.32.26;139331001;master;120;true;16326;16326;0;16327;1
172.26.32.26;139331002;master;120;true;16326;16326;0;16327;1
172.26.32.31;139611001;master;120;true;430;430;0;555;1
172.26.32.27;138671001;master;120;true;10164;10164;0;10165;1
172.26.32.27;138671002;master;120;true;10164;10164;0;10165;1
172.26.32.27;138677001;master;120;true;10164;10164;0;10165;1
172.26.32.32;334161001;master;120;true;434;434;0;559;1
172.26.34.114;134441001;master;120;true;9094;9094;0;9095;1
172.26.34.114;134441002;master;120;true;9094;9094;0;16636;4
172.26.32.33;232071001;master;120;true;435;435;0;560;1
172.26.32.34;238151001;master;120;true;436;436;0;561;1
172.26.34.117;133011001;master;120;true;15824;15824;0;15825;1
172.26.34.117;133011002;master;120;true;15824;15824;0;15825;1
172.26.32.36;235781001;master;120;true;440;440;0;564;1
172.26.32.35;234771001;master;120;true;439;439;0;563;1
172.26.32.38;131071001;master;120;true;442;442;0;566;1
172.26.32.50;90001001;master;120;true;5850;5480;1;5850;0
172.26.32.50;90007001;master;120;true;5850;5480;1;5850;0
172.26.32.6;135871001;master;120;true;16328;16328;0;16329;1
172.26.32.6;135871002;master;120;true;16328;16328;0;16329;1
172.26.32.6;135877001;master;120;true;16328;16328;0;16329;1
172.26.32.7;134721001;master;120;true;406;406;0;531;1
172.26.32.5;134711001;master;120;true;404;404;0;529;1
172.26.32.5;134711002;master;120;true;404;404;0;529;1
172.26.32.8;134451001;master;120;true;15616;15476;1;15616;0
172.26.32.8;134451002;master;120;true;15616;15476;1;15616;0
172.26.34.115;130011001;master;120;true;15652;15450;1;15652;0
172.26.41.9;136461001;master;120;true;5838;5439;1;5838;0
172.26.34.115;130011003;master;120;true;15652;15450;1;15652;0
172.26.41.9;136461002;master;120;true;5838;5439;1;5838;0
172.26.34.115;130011006;master;120;true;15652;15450;1;15652;0
172.26.32.44;336411001;master;120;true;5843;5470;1;5843;0
172.26.32.44;336411002;master;120;true;5843;5470;1;5843;0
172.26.32.44;336411003;master;120;true;5843;5470;1;5843;0
172.26.32.44;336411004;master;120;true;5843;5470;1;5843;0
172.26.32.44;336411005;master;120;true;5843;5470;1;5843;0
172.26.32.44;336411006;master;120;true;5843;5470;1;5843;0
172.26.33.101;234821001;master;120;true;749;749;0;874;1
172.26.33.101;234821002;master;120;true;749;749;0;874;1
172.26.33.103;137407001;master;120;true;751;751;0;876;1
172.26.33.103;137411003;master;120;true;751;751;0;876;1
172.26.33.103;137411004;master;120;true;751;751;0;876;1
172.26.33.10;137251001;master;120;true;659;659;0;784;1
172.26.33.10;137251002;master;120;true;659;659;0;784;1
172.26.33.10;137251003;master;120;true;659;659;0;784;1
172.26.33.11;136981001;master;120;true;10356;10356;0;10357;1
172.26.33.11;136981002;master;120;true;10356;10356;0;10357;1
172.26.33.121;130821001;master;120;true;769;769;0;894;1
172.26.33.121;130821002;master;120;true;769;769;0;894;1
172.26.33.121;130827001;master;120;true;769;769;0;894;1
172.26.33.102;137401002;master;120;true;750;750;0;875;1
172.26.33.102;137401003;master;120;true;750;750;0;875;1
172.26.33.102;137407001;master;120;true;750;750;0;875;1
172.26.32.46;133061001;master;120;true;5846;5476;1;5846;0
172.26.32.46;133061002;master;120;true;5846;5476;1;5846;0
172.26.33.104;132971001;master;120;true;752;752;0;877;1
172.26.33.104;132971002;master;120;true;752;752;0;877;1
172.26.33.104;132971003;master;120;true;752;752;0;877;1
172.26.33.104;132971004;master;120;true;752;752;0;877;1
172.26.32.9;138941001;master;120;true;16330;16330;0;16331;1
172.26.32.9;138941002;master;120;true;16330;16330;0;16331;1
172.26.32.9;138941003;master;120;true;16330;16330;0;16331;1
172.26.33.122;135691001;master;120;true;10514;10514;0;10515;1
172.26.33.122;135691002;master;120;true;10514;10514;0;10515;1
172.26.33.122;135697001;master;120;true;10514;10514;0;10515;1
172.26.33.12;138371001;master;120;true;10306;10306;0;10307;1
172.26.33.12;138371002;master;120;true;10306;10306;0;10307;1
172.26.33.123;135631001;master;120;true;771;771;0;896;1
172.26.33.123;135631002;master;120;true;771;771;0;896;1
172.26.33.123;135637001;master;120;true;771;771;0;896;1
172.26.33.112;139991001;master;120;true;760;760;0;885;1
172.26.33.112;139991002;master;120;true;760;760;0;885;1
172.26.33.112;139991003;master;120;true;760;760;0;885;1
172.26.33.129;136411001;master;120;true;10528;10528;0;10529;1
172.26.33.129;136411002;master;120;true;10528;10528;0;10529;1
172.26.33.130;139161001;master;120;true;2773;2773;0;2803;1
172.26.33.130;139161002;master;120;true;2773;2773;0;2803;1
172.26.33.124;136331001;master;120;true;772;772;0;897;1
172.26.33.124;136331002;master;120;true;772;772;0;897;1
172.26.33.131;134701002;master;120;true;2774;2774;0;2804;1
172.26.33.131;134707001;master;120;true;2774;2774;0;2804;1
172.26.33.133;233721001;master;120;true;2776;2776;0;2806;1
172.26.33.163;234811001;master;120;true;2836;2836;0;2837;1
172.26.33.134;233251001;master;120;true;2777;2777;0;2807;1
172.26.33.134;233251002;master;120;true;2777;2777;0;2807;1
172.26.33.137;233231001;master;120;true;2772;2772;0;2802;1
172.26.33.132;135641001;master;120;true;2775;2775;0;2805;1
172.26.33.132;135641002;master;120;true;2775;2775;0;2805;1
172.26.33.161;239491001;master;120;true;2832;2832;0;2833;1
172.26.33.135;234541001;master;120;true;2778;2778;0;2808;1
172.26.33.135;234541002;master;120;true;2778;2778;0;2808;1
172.26.33.136;131441001;master;120;true;2779;2779;0;2809;1
172.26.33.139;330581001;master;120;true;2780;2780;0;2810;1
172.26.33.142;132281001;master;120;true;2783;2783;0;2813;1
172.26.33.99;335361001;master;120;true;747;747;0;872;1
172.26.33.141;233581001;master;120;true;8959;8959;0;9084;1
172.26.33.141;233587001;master;120;true;8959;8959;0;9084;1
172.26.33.14;135671007;master;120;true;662;662;0;787;1
172.26.33.14;135671008;master;120;true;662;662;0;787;1
172.26.33.14;135677001;master;120;true;662;662;0;787;1
172.26.33.140;331121001;master;120;true;2781;2781;0;2811;1
172.26.33.140;331121002;master;120;true;2781;2781;0;2811;1
172.26.33.140;331121003;master;120;true;2781;2781;0;2811;1
172.26.33.144;237721001;master;120;true;2785;2785;0;2815;1
172.26.33.151;235711001;master;120;true;2792;2792;0;2822;1
172.26.33.164;234911001;master;120;true;2838;2838;0;2839;1
172.26.33.145;232001001;master;120;true;2786;2786;0;2816;1
