172.26.32.25;135661002;Epipe;Up;Up;1;
172.26.32.199;138313005;Cpipe;Up;Down;1;
172.26.32.25;135667001;Epipe;Up;Up;1;
172.26.32.20;10;VPRN;Up;Up;1;
172.26.32.20;50;VPRN;Up;Up;1;
172.26.32.20;100;VPRN;Up;Up;1;
172.26.32.20;6000;IES;Up;Up;1;
172.26.32.20;7000;IES;Up;Up;1;
172.26.32.20;233931002;Epipe;Up;Up;1;
172.26.32.20;233931003;Epipe;Up;Up;1;
172.26.32.20;233931004;Epipe;Up;Up;1;
172.26.32.203;10;VPRN;Up;Up;1;
172.26.32.203;50;VPRN;Up;Up;1;
172.26.32.203;6000;IES;Up;Up;1;
172.26.32.203;131541001;Epipe;Up;Up;1;
172.26.32.203;131541002;Epipe;Up;Up;1;
172.26.32.204;10;VPRN;Up;Up;1;
172.26.32.204;50;VPRN;Up;Up;1;
172.26.32.204;6000;IES;Up;Up;1;
172.26.32.204;133051001;Epipe;Up;Up;1;
172.26.32.204;133051002;Epipe;Up;Up;1;
172.26.32.205;10;VPRN;Up;Up;1;
172.26.32.205;50;VPRN;Up;Up;1;
172.26.32.205;6000;IES;Up;Up;1;
172.26.32.205;7000;IES;Up;Up;1;
172.26.32.205;131731001;Epipe;Up;Up;1;
172.26.32.205;131731002;Epipe;Up;Up;1;
172.26.32.206;10;VPRN;Up;Up;1;
172.26.32.206;50;VPRN;Up;Up;1;
172.26.32.206;6000;IES;Up;Up;1;
172.26.32.206;7000;IES;Up;Up;1;
172.26.32.206;138401001;Epipe;Up;Up;1;
172.26.32.206;138401002;Epipe;Up;Up;1;
172.26.32.189;10;VPRN;Up;Up;1;
172.26.32.189;50;VPRN;Up;Up;1;
172.26.32.189;6000;IES;Up;Up;1;
172.26.32.189;7000;IES;Up;Up;1;
172.26.32.189;130771001;Epipe;Up;Up;1;
172.26.32.189;130771002;Epipe;Up;Up;1;
172.26.32.207;10;VPRN;Up;Up;1;
172.26.32.207;50;VPRN;Up;Up;1;
172.26.32.207;6000;IES;Up;Up;1;
172.26.32.207;7000;IES;Up;Up;1;
172.26.32.207;7001;IES;Up;Up;1;
172.26.32.207;7002;IES;Up;Up;1;
172.26.32.207;133081001;Epipe;Up;Up;1;
172.26.32.207;133081002;Epipe;Up;Up;1;
172.26.32.207;133081003;Epipe;Up;Up;1;
172.26.32.45;1;Epipe;Up;Down;1;
172.26.32.45;10;VPRN;Up;Up;1;
172.26.32.45;50;VPRN;Up;Up;1;
172.26.32.45;200;VPRN;Up;Up;1;
172.26.32.45;5000;IES;Down;Down;1;
172.26.32.45;6000;IES;Up;Up;1;
172.26.32.45;7000;IES;Up;Up;1;
172.26.32.45;133021001;Epipe;Up;Up;1;
172.26.32.45;133021002;Epipe;Up;Up;1;
172.26.32.190;10;VPRN;Up;Up;1;
172.26.32.190;50;VPRN;Up;Up;1;
172.26.32.190;6000;IES;Down;Down;1;
172.26.32.190;7000;IES;Up;Up;1;
172.26.32.190;237941001;Epipe;Up;Up;1;
172.26.32.248;10;VPRN;Up;Up;1;
172.26.32.248;50;VPRN;Up;Up;1;
172.26.32.248;6000;IES;Up;Up;1;
172.26.32.248;7000;IES;Up;Up;1;
172.26.32.248;237891001;Epipe;Up;Up;1;
172.26.32.208;10;VPRN;Up;Up;1;
172.26.32.208;50;VPRN;Up;Up;1;
172.26.32.208;200;VPRN;Up;Up;1;
172.26.32.208;1400;VPRN;Up;Up;1;
172.26.32.208;7000;IES;Up;Up;1;
172.26.32.208;7001;IES;Up;Up;1;
172.26.32.208;7003;IES;Up;Up;1;
172.26.32.208;7004;IES;Up;Up;1;
172.26.32.208;133141001;Epipe;Up;Up;1;
172.26.32.208;133141002;Epipe;Up;Up;1;
172.26.32.208;133141003;Epipe;Up;Up;1;
172.26.32.208;133141004;Epipe;Up;Up;1;
172.26.32.208;133147001;Epipe;Up;Up;1;
172.26.32.209;10;VPRN;Up;Up;1;
172.26.32.209;50;VPRN;Up;Up;1;
172.26.32.209;6000;IES;Up;Up;1;
172.26.32.209;7000;IES;Up;Up;1;
172.26.32.209;230661001;Epipe;Up;Up;1;
172.26.32.209;230661002;Epipe;Up;Up;1;
172.26.32.21;10;VPRN;Up;Up;1;
172.26.32.21;50;VPRN;Up;Up;1;
172.26.32.21;100;VPRN;Up;Up;1;
172.26.32.21;6000;IES;Up;Up;1;
172.26.32.21;134941002;Epipe;Up;Up;1;
172.26.32.21;134941003;Epipe;Up;Up;1;
172.26.32.212;10;VPRN;Up;Up;1;
172.26.32.212;50;VPRN;Up;Up;1;
172.26.32.212;6000;IES;Up;Up;1;
172.26.32.212;6001;IES;Up;Up;1;
172.26.32.212;6002;IES;Up;Up;1;
172.26.32.212;7000;IES;Up;Up;1;
172.26.32.212;7001;IES;Up;Up;1;
172.26.32.212;7002;IES;Up;Up;1;
172.26.32.212;7003;IES;Up;Up;1;
172.26.32.212;130061001;Epipe;Up;Up;1;
172.26.32.212;130061002;Epipe;Up;Up;1;
172.26.32.212;130061003;Epipe;Up;Up;1;
172.26.32.212;130061004;Epipe;Up;Up;1;
172.26.32.212;130067001;Epipe;Up;Up;1;
172.26.32.214;131451001;Epipe;Up;Up;1;
172.26.32.210;10;VPRN;Up;Up;1;
172.26.32.210;50;VPRN;Up;Up;1;
172.26.32.210;6000;IES;Up;Up;1;
172.26.32.210;7000;IES;Up;Up;1;
172.26.32.210;133071001;Epipe;Up;Up;1;
172.26.32.210;133071002;Epipe;Up;Down;1;
172.26.32.210;133071003;Epipe;Up;Up;1;
172.26.32.210;133071004;Epipe;Up;Up;1;
172.26.32.215;10;VPRN;Up;Up;1;
172.26.32.215;50;VPRN;Up;Up;1;
172.26.32.215;6000;IES;Up;Up;1;
172.26.32.215;7000;IES;Up;Up;1;
172.26.32.213;10;VPRN;Up;Up;1;
172.26.32.215;130041003;Epipe;Up;Up;1;
172.26.32.213;50;VPRN;Up;Up;1;
172.26.32.215;130041004;Epipe;Up;Up;1;
172.26.32.213;2000;VPRN;Up;Up;1;
172.26.32.213;6000;IES;Up;Up;1;
172.26.32.213;7000;IES;Up;Up;1;
172.26.32.213;135371001;Epipe;Up;Up;1;
172.26.32.213;135371002;Epipe;Up;Up;1;
172.26.32.43;7000;IES;Up;Up;1;
172.26.32.43;237881001;Epipe;Up;Up;1;
172.26.32.42;10;VPRN;Up;Up;1;
172.26.32.42;50;VPRN;Up;Up;1;
172.26.32.42;5000;IES;Up;Down;1;
172.26.32.42;6000;IES;Up;Down;1;
172.26.32.42;7000;IES;Up;Up;1;
172.26.32.42;134131001;Epipe;Up;Up;1;
172.26.32.42;134131002;Epipe;Up;Up;1;
172.26.32.191;10;VPRN;Up;Up;1;
172.26.32.191;50;VPRN;Up;Up;1;
172.26.32.191;6000;IES;Up;Up;1;
172.26.32.191;7000;IES;Up;Up;1;
172.26.32.191;237911001;Epipe;Up;Up;1;
172.26.32.22;10;VPRN;Up;Up;1;
172.26.32.22;50;VPRN;Up;Up;1;
172.26.32.22;6000;IES;Up;Up;1;
172.26.32.22;7000;IES;Up;Up;1;
172.26.32.22;133251001;Epipe;Up;Up;1;
172.26.32.22;133251002;Epipe;Up;Up;1;
172.26.32.22;133251003;Epipe;Up;Up;1;
172.26.32.220;10;VPRN;Up;Up;1;
172.26.32.220;50;VPRN;Up;Up;1;
172.26.32.220;6000;IES;Up;Up;1;
172.26.32.220;7000;IES;Up;Up;1;
172.26.32.220;138313006;Cpipe;Up;Down;1;
172.26.32.220;233571001;Epipe;Up;Up;1;
172.26.32.220;233571002;Epipe;Up;Up;1;
172.26.41.3;2147483648;IES;Up;Down;1;_tmnx_InternalIesService
172.26.41.3;2147483649;intVpls;Up;Down;1;_tmnx_InternalVplsService
172.26.32.222;10;VPRN;Up;Up;1;
172.26.32.222;50;VPRN;Up;Up;1;
172.26.32.222;6000;IES;Up;Up;1;
172.26.32.222;7000;IES;Up;Up;1;
172.26.32.222;231651001;Epipe;Up;Up;1;
172.26.32.222;231651002;Epipe;Up;Down;1;
172.26.32.247;10;VPRN;Up;Up;1;
172.26.32.247;50;VPRN;Up;Up;1;
172.26.32.247;6000;IES;Up;Down;1;
172.26.32.247;7000;IES;Up;Up;1;
172.26.32.247;337961001;Epipe;Up;Up;1;
172.26.32.224;10;VPRN;Up;Up;1;
172.26.32.223;10;VPRN;Up;Up;1;
172.26.32.224;50;VPRN;Up;Up;1;
172.26.32.223;50;VPRN;Up;Up;1;
172.26.32.224;6000;IES;Up;Up;1;
172.26.32.223;900;IES;Up;Up;1;
172.26.32.224;138313003;Cpipe;Up;Up;1;
172.26.32.223;6000;IES;Up;Up;1;
172.26.32.224;139701001;Epipe;Up;Up;1;
172.26.32.223;7000;IES;Up;Up;1;
172.26.32.224;139701003;Epipe;Up;Up;1;
172.26.32.223;139201001;Epipe;Up;Up;1;
172.26.32.223;139201002;Epipe;Up;Up;1;
172.26.32.223;139201003;Epipe;Up;Up;1;
172.26.32.225;7000;IES;Up;Up;1;
172.26.32.225;236041001;Epipe;Up;Up;1;
172.26.32.242;10;VPRN;Up;Up;1;
172.26.32.242;50;VPRN;Up;Up;1;
172.26.32.242;6000;IES;Up;Up;1;
172.26.32.227;10;VPRN;Up;Up;1;
172.26.32.242;6001;IES;Up;Up;1;
172.26.32.227;50;VPRN;Up;Up;1;
172.26.32.242;7000;IES;Up;Up;1;
172.26.32.227;6000;IES;Up;Up;1;
172.26.32.242;7001;IES;Up;Up;1;
172.26.32.227;134231002;Epipe;Up;Up;1;
172.26.32.242;130091001;Epipe;Up;Up;1;
172.26.32.227;134231003;Epipe;Up;Up;1;
172.26.32.242;130091002;Epipe;Up;Up;1;
172.26.41.4;2147483648;IES;Up;Down;1;_tmnx_InternalIesService
172.26.41.4;2147483649;intVpls;Up;Down;1;_tmnx_InternalVplsService
172.26.32.226;10;VPRN;Up;Up;1;
172.26.32.226;50;VPRN;Up;Up;1;
172.26.32.226;6000;IES;Up;Up;1;
172.26.32.226;7000;IES;Up;Up;1;
172.26.32.226;139191001;Epipe;Up;Up;1;
172.26.32.226;139191003;Epipe;Up;Up;1;
172.26.32.44;10;VPRN;Up;Up;1;
172.26.32.228;10;VPRN;Up;Up;1;
172.26.32.44;50;VPRN;Up;Up;1;
172.26.32.228;50;VPRN;Up;Up;1;
172.26.32.44;6000;IES;Up;Up;1;
172.26.32.228;6000;IES;Up;Up;1;
172.26.32.44;7000;IES;Up;Up;1;
172.26.32.228;7000;IES;Up;Up;1;
172.26.32.44;336411001;Epipe;Up;Up;1;
172.26.32.228;138281001;Epipe;Up;Up;1;
172.26.32.44;336411002;Epipe;Up;Up;1;
172.26.32.228;138281002;Epipe;Up;Up;1;
172.26.32.44;336411003;Epipe;Up;Up;1;
172.26.32.44;336411004;Epipe;Up;Up;1;
172.26.32.44;336411005;Epipe;Up;Up;1;
172.26.32.44;336411006;Epipe;Up;Up;1;
172.26.32.23;10;VPRN;Up;Up;1;
172.26.32.23;50;VPRN;Up;Up;1;
172.26.32.23;6000;IES;Up;Up;1;
172.26.32.23;7000;IES;Up;Up;1;
172.26.32.23;7001;IES;Up;Up;1;
172.26.32.23;130051003;Epipe;Up;Up;1;
172.26.32.23;130051004;Epipe;Up;Up;1;
172.26.32.230;10;VPRN;Up;Up;1;
172.26.32.230;50;VPRN;Up;Up;1;
172.26.32.230;6000;IES;Up;Up;1;
172.26.32.230;7000;IES;Up;Up;1;
172.26.32.230;7001;IES;Up;Up;1;
172.26.32.230;230701001;Epipe;Up;Up;1;
172.26.32.230;230701002;Epipe;Up;Up;1;
172.26.32.234;10;VPRN;Up;Up;1;
172.26.32.234;50;VPRN;Up;Up;1;
172.26.32.234;6000;IES;Up;Up;1;
172.26.32.234;7000;IES;Up;Up;1;
172.26.32.234;331221001;Epipe;Up;Up;1;
172.26.32.235;10;VPRN;Up;Up;1;
172.26.32.235;50;VPRN;Up;Up;1;
172.26.32.235;6000;IES;Up;Up;1;
172.26.32.235;6001;IES;Up;Up;1;
172.26.32.235;233461001;Epipe;Up;Up;1;
172.26.32.235;233461002;Epipe;Up;Up;1;
172.26.32.235;233461003;Epipe;Up;Up;1;
172.26.41.7;10;VPRN;Up;Up;1;
172.26.41.7;50;VPRN;Up;Up;1;
172.26.41.7;6000;IES;Up;Up;1;
172.26.41.7;7000;IES;Up;Up;1;
172.26.41.7;133091001;Epipe;Up;Up;1;
172.26.41.7;133091002;Epipe;Up;Up;1;
172.26.41.7;133091003;Epipe;Up;Up;1;
172.26.41.7;133091004;Epipe;Up;Up;1;
172.26.41.16;10;VPRN;Up;Up;1;
172.26.41.16;50;VPRN;Up;Up;1;
172.26.41.7;133091005;Epipe;Up;Up;1;
172.26.41.16;2000;VPRN;Up;Up;1;
172.26.41.16;7000;IES;Up;Up;1;
172.26.41.16;130431001;Epipe;Up;Up;1;
172.26.41.16;130431002;Epipe;Up;Up;1;
172.26.41.5;10;VPRN;Up;Up;1;
172.26.41.5;50;VPRN;Up;Up;1;
172.26.41.5;6000;IES;Up;Up;1;
172.26.41.5;7000;IES;Up;Up;1;
172.26.41.5;7001;IES;Up;Up;1;
172.26.41.5;130981001;Epipe;Up;Up;1;
172.26.41.5;130981002;Epipe;Up;Up;1;
172.26.32.237;7000;IES;Up;Up;1;
172.26.32.237;333281001;Epipe;Up;Up;1;
172.26.32.238;10;VPRN;Up;Up;1;
172.26.32.238;50;VPRN;Up;Up;1;
172.26.32.238;7000;IES;Up;Up;1;
172.26.32.238;132831001;Epipe;Up;Up;1;
172.26.32.238;132831002;Epipe;Up;Up;1;
172.26.32.24;10;VPRN;Up;Up;1;
172.26.32.24;50;VPRN;Up;Up;1;
172.26.32.24;6000;IES;Up;Up;1;
172.26.32.24;135241003;Epipe;Up;Up;1;
172.26.32.24;135241004;Epipe;Up;Up;1;
172.26.32.24;135241005;Epipe;Up;Down;1;
172.26.32.240;10;VPRN;Up;Up;1;
172.26.32.240;50;VPRN;Up;Up;1;
172.26.32.240;100;VPRN;Up;Up;1;
172.26.32.240;6000;IES;Up;Up;1;
172.26.41.12;10;VPRN;Up;Up;1;
172.26.41.12;50;VPRN;Up;Up;1;
172.26.41.12;200;VPRN;Up;Up;1;
172.26.41.12;7000;IES;Up;Up;1;
172.26.41.12;7001;IES;Up;Up;1;
172.26.41.12;134121001;Epipe;Up;Up;1;
172.26.41.12;134121002;Epipe;Up;Up;1;
172.26.32.241;10;VPRN;Up;Up;1;
172.26.32.241;50;VPRN;Up;Up;1;
172.26.32.241;100;VPRN;Up;Up;1;
172.26.32.241;200;VPRN;Up;Up;1;
172.26.32.241;7000;IES;Up;Up;1;
172.26.41.10;10;VPRN;Up;Up;1;
172.26.41.10;50;VPRN;Up;Up;1;
172.26.41.10;7000;IES;Up;Up;1;
172.26.41.10;231341001;Epipe;Up;Up;1;
172.26.41.10;231341002;Epipe;Up;Up;1;
172.26.32.231;10;VPRN;Up;Up;1;
172.26.32.231;50;VPRN;Up;Up;1;
172.26.32.231;6000;IES;Up;Down;1;
172.26.32.231;7000;IES;Up;Up;1;
172.26.32.231;131521001;Epipe;Up;Up;1;
172.26.32.231;131521002;Epipe;Up;Up;1;
172.26.41.8;10;VPRN;Up;Up;1;
172.26.41.8;50;VPRN;Up;Up;1;
172.26.41.8;7000;IES;Up;Up;1;
172.26.41.8;7001;IES;Up;Up;1;
172.26.41.8;230881001;Epipe;Up;Up;1;
172.26.32.26;10;VPRN;Up;Up;1;
172.26.41.8;230881002;Epipe;Up;Up;1;
172.26.32.26;50;VPRN;Up;Up;1;
172.26.32.26;7000;IES;Up;Up;1;
172.26.32.26;7001;IES;Up;Up;1;
172.26.32.26;139331001;Epipe;Up;Up;1;
172.26.32.26;139331002;Epipe;Up;Up;1;
172.26.34.115;10;VPRN;Up;Up;1;
172.26.34.115;50;VPRN;Up;Up;1;
172.26.34.115;6000;IES;Up;Up;1;
172.26.32.27;10;VPRN;Up;Up;1;
172.26.34.115;7000;IES;Up;Up;1;
172.26.32.27;50;VPRN;Up;Up;1;
172.26.34.115;130011001;Epipe;Up;Up;1;epipe
172.26.32.27;6000;IES;Up;Up;1;
172.26.34.115;130011002;Epipe;Up;Down;1;epipe
172.26.32.27;7000;IES;Up;Up;1;
172.26.34.115;130011003;Epipe;Up;Up;1;
172.26.32.27;7001;IES;Up;Up;1;
172.26.34.115;130011005;Epipe;Down;Down;1;epipe
172.26.32.27;138671001;Epipe;Up;Up;1;
172.26.34.115;130011006;Epipe;Up;Up;1;epipe
172.26.32.27;138671002;Epipe;Up;Up;1;
172.26.34.115;130011007;Epipe;Down;Down;1;epipe
172.26.32.27;138677001;Epipe;Up;Up;1;
172.26.34.115;130011008;Epipe;Up;Down;1;epipe
172.26.32.28;7000;IES;Up;Up;1;
172.26.32.28;7001;IES;Up;Up;1;
172.26.32.28;236111001;Epipe;Up;Up;1;
172.26.32.3;2147483648;IES;Up;Down;1;_tmnx_InternalIesService
172.26.32.28;236111002;Epipe;Up;Up;1;
172.26.32.3;2147483649;intVpls;Up;Down;1;_tmnx_InternalVplsService
172.26.41.11;10;VPRN;Up;Up;1;
172.26.41.11;50;VPRN;Up;Up;1;
172.26.41.11;6000;IES;Up;Up;1;
172.26.41.11;7000;IES;Up;Up;1;
172.26.41.11;7001;IES;Up;Up;1;
172.26.41.11;232471001;Epipe;Up;Up;1;
172.26.41.11;232471002;Epipe;Up;Up;1;
172.26.32.29;10;VPRN;Up;Up;1;
172.26.32.29;50;VPRN;Up;Up;1;
172.26.32.29;100;VPRN;Up;Up;1;
172.26.32.29;6000;IES;Up;Up;1;
172.26.32.29;7000;IES;Up;Up;1;
172.26.32.29;236301001;Epipe;Up;Up;1;
172.26.41.6;7000;IES;Up;Up;1;
172.26.41.6;7001;IES;Up;Up;1;
172.26.41.6;131811001;Epipe;Up;Up;1;
172.26.41.6;131811002;Epipe;Up;Up;1;
172.26.41.15;10;VPRN;Up;Up;1;
172.26.41.15;50;VPRN;Up;Up;1;
172.26.41.15;6000;IES;Up;Up;1;
172.26.41.15;7000;IES;Up;Up;1;
172.26.41.15;133001001;Epipe;Up;Up;1;
172.26.41.15;133001002;Epipe;Up;Up;1;
172.26.32.31;10;VPRN;Up;Up;1;
172.26.32.31;50;VPRN;Up;Up;1;
172.26.32.31;7000;IES;Up;Up;1;
172.26.32.31;139611001;Epipe;Up;Up;1;
172.26.32.32;10;VPRN;Up;Up;1;
172.26.32.32;50;VPRN;Up;Up;1;
172.26.32.32;6000;IES;Up;Up;1;
172.26.32.32;7000;IES;Up;Up;1;
172.26.32.32;334161001;Epipe;Up;Up;1;
172.26.32.33;10;VPRN;Up;Up;1;
172.26.32.33;50;VPRN;Up;Up;1;
172.26.32.33;6000;IES;Up;Up;1;
172.26.32.33;7000;IES;Up;Up;1;
172.26.32.33;232071001;Epipe;Up;Up;1;
172.26.32.34;10;VPRN;Up;Up;1;
172.26.32.34;50;VPRN;Up;Up;1;
172.26.32.34;7000;IES;Up;Up;1;
172.26.32.34;238151001;Epipe;Up;Up;1;
172.26.34.114;10;VPRN;Up;Up;1;
172.26.34.114;50;VPRN;Up;Up;1;
172.26.34.114;100;VPRN;Up;Up;1;
172.26.34.114;200;VPRN;Up;Up;1;
172.26.34.114;6000;IES;Up;Up;1;
172.26.34.114;7000;IES;Up;Up;1;
172.26.34.114;134441001;Epipe;Up;Up;1;
172.26.34.114;134441002;Epipe;Up;Up;1;
172.26.34.113;10;VPRN;Up;Up;1;
172.26.34.113;50;VPRN;Up;Up;1;
172.26.34.113;6000;IES;Up;Down;1;
172.26.34.113;7000;IES;Up;Up;1;
172.26.34.113;50811001;Epipe;Up;Up;1;
172.26.32.4;2147483648;IES;Up;Down;1;_tmnx_InternalIesService
172.26.32.4;2147483649;intVpls;Up;Down;1;_tmnx_InternalVplsService
172.26.32.35;10;VPRN;Up;Up;1;
172.26.32.35;50;VPRN;Up;Up;1;
172.26.32.35;6000;IES;Up;Up;1;
172.26.32.35;7000;IES;Up;Up;1;
172.26.32.35;234771001;Epipe;Up;Up;1;
172.26.32.36;10;VPRN;Up;Up;1;
172.26.32.36;50;VPRN;Up;Up;1;
172.26.32.36;6000;IES;Up;Up;1;
172.26.32.36;7000;IES;Up;Up;1;
172.26.32.36;235781001;Epipe;Up;Up;1;
172.26.34.117;10;VPRN;Up;Up;1;
172.26.34.117;50;VPRN;Up;Up;1;
172.26.34.117;200;VPRN;Up;Up;1;
172.26.34.117;6000;IES;Up;Up;1;
172.26.34.117;7000;IES;Up;Up;1;
172.26.34.117;133011001;Epipe;Up;Up;1;
172.26.34.117;133011002;Epipe;Up;Up;1;
172.26.32.50;10;VPRN;Up;Up;1;
172.26.32.50;50;VPRN;Up;Up;1;
172.26.32.50;6000;IES;Up;Up;1;
172.26.32.50;7000;IES;Up;Up;1;
172.26.32.50;90001001;Epipe;Up;Up;1;
172.26.32.50;90007001;Epipe;Up;Up;1;
172.26.32.38;10;VPRN;Up;Up;1;
172.26.32.38;50;VPRN;Up;Up;1;
172.26.32.38;6000;IES;Up;Up;1;
172.26.32.38;7000;IES;Up;Up;1;
172.26.32.38;131071001;Epipe;Up;Up;1;
172.26.41.9;10;VPRN;Up;Up;1;
172.26.41.9;50;VPRN;Up;Up;1;
172.26.41.9;6000;IES;Up;Up;1;
172.26.41.9;7000;IES;Up;Up;1;
172.26.41.9;8000;VPLS;Up;Up;1;
172.26.41.9;8200;IES;Up;Up;1;
172.26.41.9;136461001;Epipe;Up;Up;1;
172.26.41.9;136461002;Epipe;Up;Up;1;
172.26.32.6;10;VPRN;Up;Up;1;
172.26.32.6;50;VPRN;Up;Up;1;
172.26.32.6;7000;IES;Up;Up;1;
172.26.32.6;7001;IES;Up;Up;1;
172.26.32.6;7002;IES;Up;Up;1;
172.26.32.6;135871001;Epipe;Up;Up;1;
172.26.32.6;135871002;Epipe;Up;Up;1;
172.26.32.6;135877001;Epipe;Up;Up;1;
172.26.32.5;10;VPRN;Up;Up;1;
172.26.32.5;50;VPRN;Up;Up;1;
172.26.32.5;6000;IES;Up;Up;1;
172.26.32.5;7000;IES;Up;Up;1;
172.26.32.5;134711001;Epipe;Up;Up;1;
172.26.32.5;134711002;Epipe;Up;Up;1;
172.26.32.8;10;VPRN;Up;Up;1;
172.26.32.8;50;VPRN;Up;Up;1;
172.26.32.8;6000;IES;Up;Up;1;
172.26.32.8;134451001;Epipe;Up;Up;1;
172.26.32.8;134451002;Epipe;Up;Up;1;
172.26.32.7;10;VPRN;Up;Up;1;
172.26.32.7;50;VPRN;Up;Up;1;
172.26.32.7;6000;IES;Up;Up;1;
172.26.32.7;7000;IES;Up;Up;1;
172.26.32.7;134721001;Epipe;Up;Up;1;
172.26.32.9;10;VPRN;Up;Up;1;
172.26.32.9;50;VPRN;Up;Up;1;
172.26.32.9;6000;IES;Up;Up;1;
172.26.32.9;7000;IES;Up;Up;1;
172.26.32.246;8200;IES;Up;Up;1;
172.26.32.9;138941001;Epipe;Up;Up;1;
172.26.32.246;2147483648;IES;Up;Down;1;_tmnx_InternalIesService
172.26.32.9;138941002;Epipe;Up;Up;1;
172.26.32.246;2147483649;intVpls;Up;Down;1;_tmnx_InternalVplsService
