172.26.35.124;A;26C;75C
172.26.35.124;B;22C;75C
172.26.35.122;A;54C;95C
172.26.34.111;A;46C;95C
172.26.34.116;A;52C;95C
172.26.35.226;1;28C;75C
172.26.35.226;A;33C;75C
172.26.35.226;B;28C;75C
172.26.35.139;A;44C;95C
172.26.35.101;A;54C;95C
172.26.35.136;A;54C;95C
172.26.35.87;1;28C;75C
172.26.35.87;A;34C;75C
172.26.35.87;B;29C;75C
172.26.35.94;A;53C;95C
172.26.35.138;A;27C;95C
172.26.35.130;A;56C;95C
172.26.35.89;A;63C;95C
172.26.35.88;A;53C;95C
172.26.35.17;1;33C;75C
172.26.35.17;A;38C;75C
172.26.35.17;B;33C;75C
172.26.35.15;1;39C;75C
172.26.35.15;A;37C;75C
172.26.35.15;B;35C;75C
172.26.35.128;A;48C;95C
172.26.35.127;A;49C;95C
172.26.35.14;A;40C;95C
172.26.35.19;1;32C;75C
172.26.35.19;A;30C;75C
172.26.35.19;B;27C;75C
172.26.35.18;A;51C;95C
172.26.35.199;A;50C;95C
172.26.35.200;1;32C;75C
172.26.35.201;1;26C;85C
172.26.35.200;A;30C;75C
172.26.35.201;A;26C;85C
172.26.35.200;B;25C;75C
172.26.35.20;A;37C;95C
172.26.35.203;1;26C;75C
172.26.35.203;A;25C;75C
172.26.35.203;B;21C;75C
172.26.35.205;1;33C;75C
172.26.35.205;A;36C;75C
172.26.35.205;B;32C;75C
172.26.35.140;A;42C;95C
172.26.35.202;A;46C;95C
172.26.35.206;1;33C;75C
172.26.35.206;A;30C;75C
172.26.35.206;B;25C;75C
172.26.35.21;1;32C;75C
172.26.35.21;A;37C;75C
172.26.35.21;B;32C;75C
172.26.35.2;1;42C;75C
172.26.35.2;2;43C;75C
172.26.35.2;3;43C;75C
172.26.35.2;4;45C;75C
172.26.35.2;A;42C;75C
172.26.35.2;B;44C;75C
172.26.35.208;A;36C;95C
172.26.35.79;A;55C;95C
172.26.35.209;A;34C;95C
172.26.35.210;A;45C;95C
172.26.35.219;A;41C;95C
172.26.35.213;A;30C;95C
172.26.35.214;A;39C;95C
172.26.35.215;A;28C;95C
172.26.35.218;A;40C;95C
172.26.35.22;A;51C;95C
172.26.35.221;A;41C;95C
172.26.35.222;A;39C;95C
172.26.35.224;A;31C;95C
172.26.35.26;1;42C;75C
172.26.35.26;A;41C;75C
172.26.35.26;B;41C;75C
172.26.35.223;A;33C;95C
172.26.35.23;A;35C;95C
172.26.35.27;1;33C;75C
172.26.35.27;A;31C;75C
172.26.35.27;B;31C;75C
172.26.35.25;A;29C;95C
172.26.35.24;A;71C;95C
172.26.35.28;A;53C;95C
172.26.35.31;1;21C;75C
172.26.35.31;A;19C;75C
172.26.35.31;B;19C;75C
172.26.35.30;1;24C;75C
172.26.35.30;A;22C;75C
172.26.35.30;B;17C;75C
172.26.35.29;A;63C;95C
172.26.35.34;1;28C;75C
172.26.35.34;A;27C;75C
172.26.35.34;B;27C;75C
172.26.35.92;A;52C;95C
172.26.35.33;A;58C;95C
172.26.35.9;A;44C;95C
172.26.35.36;A;32C;95C
172.26.35.35;A;38C;95C
172.26.35.3;1;43C;75C
172.26.35.3;2;45C;75C
172.26.35.3;3;44C;75C
172.26.35.3;A;44C;75C
172.26.35.3;B;43C;75C
172.26.35.37;A;40C;95C
172.26.35.85;A;47C;95C
172.26.35.133;1;34C;75C
172.26.35.133;A;37C;75C
172.26.35.133;B;34C;75C
172.26.35.39;A;41C;95C
172.26.35.38;A;39C;95C
172.26.35.81;A;55C;95C
172.26.35.40;A;50C;95C
172.26.35.129;A;46C;95C
172.26.35.42;A;33C;95C
172.26.35.4;1;39C;75C
172.26.35.4;2;41C;75C
172.26.35.4;3;41C;75C
172.26.35.4;A;39C;75C
172.26.35.4;B;40C;75C
172.26.35.43;A;27C;95C
172.26.35.131;A;47C;95C
172.26.35.44;A;34C;95C
172.26.35.227;A;58C;95C
172.26.35.50;A;62C;95C
172.26.35.45;A;24C;95C
172.26.35.132;A;56C;95C
172.26.35.5;A;54C;95C
172.26.35.86;A;53C;95C
172.26.35.46;A;33C;95C
172.26.35.53;A;41C;95C
172.26.35.102;A;50C;95C
172.26.35.52;A;34C;95C
172.26.35.93;A;27C;95C
172.26.35.54;A;31C;95C
172.26.35.143;A;57C;95C
172.26.35.100;A;43C;95C
172.26.35.55;A;49C;95C
172.26.35.137;A;46C;95C
172.26.35.77;A;66C;95C
172.26.35.56;A;30C;95C
172.26.35.57;A;37C;95C
172.26.35.58;A;24C;95C
172.26.35.135;A;40C;95C
172.26.35.59;A;33C;95C
172.26.35.82;A;50C;95C
172.26.35.6;A;35C;95C
172.26.35.70;A;23C;95C
172.26.35.60;A;49C;95C
172.26.35.61;A;32C;95C
172.26.35.62;A;48C;95C
172.26.35.80;A;61C;95C
172.26.35.64;A;52C;95C
172.26.35.63;A;46C;95C
172.26.35.65;A;48C;95C
172.26.35.66;A;51C;95C
172.26.35.134;A;47C;95C
172.26.35.67;A;61C;95C
172.26.35.68;A;46C;95C
172.26.35.69;A;53C;95C
172.26.35.7;A;55C;95C
172.26.35.71;A;46C;95C
172.26.35.225;1;33C;58C
172.26.35.225;A;33C;58C
172.26.35.73;A;51C;95C
172.26.35.74;A;50C;95C
172.26.35.76;A;32C;95C
172.26.35.8;A;49C;95C
172.26.35.83;A;55C;95C
172.26.36.10;A;47C;95C
172.26.36.11;A;24C;95C
172.26.36.116;A;68C;95C
172.26.36.12;A;61C;95C
172.26.36.126;A;42C;95C
172.26.36.127;A;41C;95C
172.26.36.13;A;23C;95C
172.26.36.147;A;34C;95C
172.26.36.14;A;32C;95C
172.26.36.149;A;31C;95C
172.26.36.150;A;51C;95C
172.26.36.15;A;25C;95C
172.26.36.151;A;32C;95C
172.26.36.152;A;48C;95C
172.26.36.153;A;54C;95C
172.26.36.154;A;46C;95C
172.26.36.221;A;41C;95C
172.26.36.157;A;48C;95C
172.26.36.156;A;39C;95C
172.26.36.158;A;60C;95C
172.26.36.159;A;50C;95C
172.26.36.16;A;51C;95C
172.26.36.160;A;45C;95C
172.26.36.162;A;41C;95C
172.26.36.161;A;46C;95C
172.26.36.164;1;35C;75C
172.26.36.164;A;30C;75C
172.26.36.164;B;26C;75C
172.26.36.165;A;31C;95C
172.26.36.166;A;45C;95C
172.26.36.93;A;39C;95C
172.26.36.167;A;33C;95C
172.26.36.168;A;49C;95C
172.26.36.169;A;34C;95C
172.26.36.17;A;52C;95C
172.26.36.170;A;37C;95C
172.26.36.171;A;40C;95C
172.26.36.172;A;42C;95C
172.26.36.176;A;44C;95C
172.26.36.173;A;41C;95C
172.26.36.100;A;53C;95C
172.26.36.177;A;31C;95C
172.26.36.18;A;32C;95C
172.26.36.192;A;34C;95C
172.26.36.193;A;36C;95C
172.26.36.19;A;31C;95C
172.26.36.194;A;38C;95C
172.26.36.195;A;40C;95C
172.26.36.196;A;49C;95C
172.26.36.89;A;60C;95C
172.26.36.208;A;58C;95C
172.26.36.20;A;61C;95C
172.26.36.209;A;40C;95C
172.26.36.21;A;40C;95C
172.26.36.211;A;61C;95C
172.26.36.210;A;46C;95C
172.26.36.212;A;32C;95C
172.26.36.92;A;62C;95C
172.26.36.217;1;38C;75C
172.26.36.217;A;36C;75C
172.26.36.217;B;32C;75C
172.26.36.214;A;35C;95C
172.26.36.215;A;42C;95C
172.26.36.213;A;33C;95C
172.26.36.218;A;39C;95C
172.26.36.219;A;44C;95C
172.26.36.22;A;34C;95C
172.26.36.220;A;42C;95C
172.26.36.222;A;31C;95C
172.26.36.224;A;33C;95C
172.26.36.226;A;37C;95C
172.26.36.227;A;42C;95C
172.26.36.228;A;39C;95C
172.26.36.223;A;61C;95C
172.26.36.229;A;41C;95C
172.26.36.23;A;33C;95C
172.26.36.230;A;26C;95C
172.26.36.231;A;35C;95C
172.26.36.233;A;32C;95C
172.26.36.24;A;39C;95C
172.26.36.245;A;48C;95C
172.26.36.246;A;42C;95C
172.26.36.247;A;41C;95C
172.26.36.248;A;33C;95C
172.26.36.250;A;24C;95C
172.26.36.251;A;50C;95C
172.26.36.252;A;37C;95C
172.26.36.254;A;42C;95C
172.26.36.253;A;30C;95C
172.26.36.27;A;50C;95C
172.26.36.28;A;38C;95C
172.26.36.29;A;33C;95C
172.26.36.3;1;55C;75C
172.26.36.3;2;61C;75C
172.26.36.3;3;52C;75C
172.26.36.3;A;45C;75C
172.26.36.3;B;44C;75C
172.26.36.30;A;44C;95C
172.26.36.32;A;35C;95C
172.26.36.31;A;48C;95C
172.26.36.33;A;31C;95C
172.26.36.34;A;44C;95C
172.26.36.35;A;52C;95C
172.26.36.244;A;50C;95C
172.26.36.37;A;44C;95C
172.26.36.101;A;52C;95C
172.26.36.36;A;56C;95C
172.26.36.90;A;51C;95C
172.26.36.128;A;51C;95C
172.26.36.39;A;41C;95C
172.26.36.86;A;52C;95C
172.26.36.38;A;48C;95C
172.26.36.198;A;58C;95C
172.26.36.4;1;49C;75C
172.26.36.4;2;56C;75C
172.26.36.4;3;48C;75C
172.26.36.4;A;45C;75C
172.26.36.4;B;43C;75C
172.26.36.40;A;37C;95C
172.26.36.41;A;33C;95C
172.26.36.42;A;30C;95C
172.26.36.43;A;33C;95C
172.26.36.44;A;51C;95C
172.26.36.45;A;38C;95C
172.26.36.46;A;42C;95C
172.26.36.88;A;56C;95C
172.26.36.97;A;51C;95C
172.26.36.47;A;33C;95C
172.26.36.95;A;48C;95C
172.26.36.48;A;31C;95C
172.26.36.94;A;49C;95C
172.26.36.87;A;53C;95C
172.26.36.49;A;87C;95C
172.26.36.91;A;67C;95C
172.26.36.105;A;63C;95C
172.26.36.5;A;29C;95C
172.26.36.59;A;48C;95C
172.26.36.6;A;56C;95C
172.26.36.98;A;60C;95C
172.26.36.61;A;62C;95C
172.26.36.62;A;55C;95C
172.26.36.63;A;71C;95C
172.26.36.65;A;36C;95C
172.26.36.66;A;40C;95C
172.26.36.67;A;42C;95C
172.26.36.68;A;32C;95C
172.26.36.7;A;34C;95C
172.26.36.70;A;25C;95C
172.26.36.73;A;38C;95C
172.26.36.72;A;31C;95C
172.26.36.74;A;29C;95C
172.26.36.75;A;34C;95C
172.26.36.76;A;32C;95C
172.26.36.77;A;43C;95C
172.26.36.78;A;33C;95C
172.26.36.79;A;31C;95C
172.26.36.80;A;56C;95C
172.26.36.8;A;37C;95C
172.26.36.81;A;54C;95C
172.26.36.82;A;59C;95C
172.26.36.83;A;31C;95C
172.26.36.84;A;34C;95C
172.26.36.85;A;47C;95C
172.26.36.9;A;38C;95C
172.26.37.10;A;35C;95C
172.26.37.11;A;35C;95C
172.26.37.12;A;32C;95C
172.26.37.123;A;48C;95C
