172.26.32.1;130064007;00:0f:bb:74:5c:8b;sdp;15254;131451001
172.26.32.1;130064007;00:0f:bb:b0:5e:37;sdp;10005;130064007
172.26.32.1;130064007;d6:ef:cd:de:2c:75;sdp;10005;130064007
172.26.32.1;130064007;d8:ef:cd:69:66:63;sdp;10220;130041004
172.26.32.1;130064008;00:0f:bb:74:5c:76;sdp;10005;130064008
172.26.32.1;130064008;00:0f:bb:ae:f4:73;sdp;15610;133141004
172.26.32.1;130064008;60:a8:fe:1a:e3:a2;sdp;443;130091002
172.26.32.1;130064008;60:a8:fe:1d:b7:b2;sdp;15082;331801002
172.26.32.1;130064008;60:a8:fe:ce:f0:b2;sdp;442;131071001
172.26.32.1;130064008;d6:ef:cd:74:16:63;sdp;5853;337961001
172.26.32.1;130064008;d8:ef:cd:12:9c:0d;sdp;10005;130064008
172.26.32.1;130064008;d8:ef:cd:52:1e:5b;sdp;10005;130064008
172.26.32.1;130064008;d8:ef:cd:6e:32:0c;sdp;10005;130064008
172.26.32.1;130064008;d8:ef:cd:73:58:be;sdp;5850;90001001
172.26.32.1;130064008;d8:ef:cd:b9:8d:70;sdp;10005;130064008
172.26.32.1;130064009;00:0f:bb:80:3c:32;sdp;10005;130064009
172.26.32.1;130064009;00:40:43:6e:ac:42;sdp;10001;130064009
172.26.32.1;130064009;60:a8:fe:19:9f:c2;sdp;10005;130064009
172.26.32.1;130064009;60:a8:fe:98:6b:6e;sdp;10005;130064009
172.26.32.1;130064009;60:a8:fe:9f:96:ce;sdp;434;334161001
172.26.32.1;130064009;60:a8:fe:cc:16:51;sdp;10005;130064009
172.26.32.1;130064009;60:a8:fe:ce:f0:e2;sdp;10005;130064009
172.26.32.1;130064009;60:a8:fe:d0:a5:bc;sdp;443;130091001
172.26.32.1;130064009;60:a8:fe:d0:bb:dc;sdp;440;235781001
172.26.32.1;130064103;00:00:01:30:06:15;sdp;13006;130064103
172.26.32.1;130064103;00:40:43:82:0a:3b;sap;1/1/4;2220
172.26.32.1;130064104;00:40:43:a7:e8:f8;sdp;13006;130064104
172.26.32.1;130064106;00:40:43:66:d5:65;sdp;13006;130064106
172.26.32.1;130066001;00:00:01:30:06:19;sdp;13006;130066001
172.26.32.1;130066001;00:b0:ae:01:e1:48;sap;1/1/6;903
172.26.32.1;130067001;00:0f:bb:5f:ab:30;sdp;10001;130067001
172.26.32.1;130067001;00:0f:bb:5f:cc:d7;sdp;10001;130067001
172.26.32.1;130067001;00:0f:bb:60:02:e5;sdp;10001;130067001
172.26.32.1;130067001;00:0f:bb:6f:59:4b;sdp;10005;130067001
172.26.32.1;130067001;00:0f:bb:89:7e:7a;sdp;10001;130067001
172.26.32.1;130067001;00:0f:bb:89:d8:71;sdp;10001;130067001
172.26.32.1;130067001;00:0f:bb:8a:5f:13;sdp;10005;130067001
172.26.32.1;130067001;00:0f:bb:b0:47:06;sdp;17403;130067001
172.26.32.1;130067001;00:0f:bb:b0:62:bd;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:56:fd:5e;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:57:4c:fb;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:57:4d:2b;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:57:52:2f;sdp;10005;130067001
172.26.32.1;130067001;00:40:43:69:2f:f9;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:6a:73:58;sdp;17403;130067001
172.26.32.1;130067001;00:40:43:6a:db:cf;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:6f:0f:de;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:70:16:31;sdp;10005;130067001
172.26.32.1;130067001;00:40:43:70:17:a5;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:9b:45:df;sdp;10005;130067001
172.26.32.1;130067001;00:40:43:9b:55:ae;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:9b:55:bd;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:9c:15:37;sdp;10005;130067001
172.26.32.1;130067001;00:40:43:9e:fb:56;sdp;17403;130067001
172.26.32.1;130067001;00:40:43:9e:fb:d1;sdp;10001;130067001
172.26.32.1;130067001;00:40:43:9e:fb:f8;sdp;10001;130067001
172.26.32.2;8000;00:23:ea:58:2c:bb;sdp;10004;8000
172.26.32.1;130067001;00:40:43:9e:fc:25;sdp;10001;130067001
172.26.32.2;130024001;00:00:01:30:02:04;sdp;16479;130024001
172.26.32.1;130067001;00:40:43:9f:54:51;sdp;10005;130067001
172.26.32.2;130024001;00:00:5e:00:01:03;sdp;16479;130024001
172.26.32.1;130067001;00:40:43:9f:54:54;sdp;10005;130067001
172.26.32.2;130024002;00:00:01:30:02:06;sdp;16479;130024002
172.26.32.1;130067001;00:40:43:9f:54:c9;sdp;17403;130067001
172.26.32.2;130024002;00:00:5e:00:01:04;sdp;16479;130024002
172.26.32.1;130067001;00:40:43:9f:55:1d;sdp;17403;130067001
172.26.32.2;130024003;00:00:01:30:02:08;sdp;16479;130024003
172.26.32.1;130067001;00:40:43:9f:55:c5;sdp;10005;130067001
172.26.32.2;130024003;00:00:5e:00:01:05;sdp;16479;130024003
172.26.32.1;130067001;00:40:43:9f:85:e2;sdp;10001;130067001
172.26.32.2;130025500;00:00:5e:00:01:04;sdp;13006;130025500
172.26.32.1;130067001;00:40:43:9f:90:3e;sdp;10005;130067001
172.26.32.2;130025500;00:00:5e:00:01:32;sdp;13006;130025500
172.26.32.1;130067001;00:40:43:9f:bf:89;sdp;10001;130067001
172.26.32.2;130025500;0c:a4:02:cf:47:5a;sdp;13006;130025500
172.26.32.1;130067001;00:40:43:b2:66:4b;sdp;10005;130067001
172.26.32.2;130025500;bc:3f:8f:c3:b3:13;sap;1/2/1;2500
172.26.32.1;130067001;d8:ef:cd:69:7a:84;sdp;10005;130067001
172.26.32.2;130025500;bc:3f:8f:c3:b4:0f;sdp;13006;130025500
172.26.32.2;130063101;00:00:01:30:06:40;sdp;13006;130063101
172.26.32.1;130067002;00:0f:bb:b0:47:0c;sdp;10001;130067002
172.26.32.2;130063101;00:00:5e:00:01:01;sdp;13006;130063101
172.26.32.1;130067002;00:40:43:69:8b:d3;sdp;10001;130067002
172.26.32.2;130063101;74:fe:48:00:4b:4f;sap;1/1/1;172
172.26.32.1;130067002;00:40:43:6d:ee:e8;sdp;10001;130067002
172.26.32.2;130063102;00:00:01:30:06:42;sdp;13006;130063102
172.26.32.1;130067002;00:40:43:6f:13:0e;sdp;10001;130067002
172.26.32.2;130063102;00:00:5e:00:01:02;sdp;13006;130063102
172.26.32.1;130067002;00:40:43:9b:95:f4;sdp;10314;136027001
172.26.32.2;130063102;74:fe:48:00:4b:4f;sap;1/1/1;173
172.26.32.1;130067002;d6:ef:cd:76:0b:d0;sdp;10001;130067002
172.26.32.2;130063102;74:fe:48:00:5c:0f;sap;1/1/2;173
172.26.32.1;130067002;d8:ef:cd:3a:19:34;sdp;10001;130067002
172.26.32.2;130063102;74:fe:48:10:41:aa;sap;4/2/5;173
172.26.32.1;130067002;d8:ef:cd:69:6d:63;sdp;10001;130067002
172.26.32.2;130063103;00:00:5e:00:01:03;sdp;13006;130063103
172.26.32.1;130067002;d8:ef:cd:6a:fa:9d;sdp;10001;130067002
172.26.32.2;130063104;00:00:01:30:06:46;sdp;13006;130063104
172.26.32.1;130067002;d8:ef:cd:73:58:be;sdp;5850;90007001
172.26.32.2;130063104;00:00:5e:00:01:04;sdp;13006;130063104
172.26.32.1;130067101;00:40:43:41:73:b1;sdp;13006;130067101
172.26.32.2;130063104;74:fe:48:0f:84:de;sap;1/1/8;173
172.26.32.1;130067102;00:0a:35:01:02:04;sap;2/1/6;2158
172.26.32.2;130063104;74:fe:48:0f:87:5e;sap;1/1/5;173
172.26.32.1;130074010;00:00:00:13:ab:05;sdp;10005;130074010
172.26.32.2;130063105;00:00:5e:00:01:05;sdp;13006;130063105
172.26.32.2;130063105;00:40:43:67:72:8f;sdp;13006;130063105
172.26.32.1;130074010;00:00:5e:00:01:13;sdp;10005;130074010
172.26.32.2;130063106;00:00:01:30:06:02;sdp;13006;130063106
172.26.32.1;130074010;00:40:43:6e:b4:e2;sdp;5436;134271001
172.26.32.2;130063106;00:00:5e:00:01:06;sdp;13006;130063106
172.26.32.1;130074010;00:40:43:6f:12:96;sdp;10480;139201001
172.26.32.2;130063106;00:40:43:67:7b:9b;sap;2/1/3;2141
172.26.32.1;130074010;00:40:43:6f:21:1b;sdp;10005;130074010
172.26.32.2;130063107;00:00:5e:00:01:07;sdp;13006;130063107
172.26.32.1;130074010;54:fa:96:df:c1:ff;sdp;5844;133021001
172.26.32.2;130063107;00:40:43:67:76:d3;sdp;13006;130063107
172.26.32.1;130074010;60:a8:fe:19:5a:a2;sdp;431;132831001
172.26.32.2;130064001;00:00:5e:00:01:03;sdp;13006;130064001
172.26.32.1;130074010;60:a8:fe:51:f8:33;sdp;10824;139191003
172.26.32.2;130064002;00:00:5e:00:01:04;sdp;13006;130064002
172.26.32.1;130074010;60:a8:fe:b4:b5:31;sdp;5843;336411001
172.26.32.2;130064003;00:00:5e:00:01:05;sdp;13006;130064003
172.26.32.1;130074010;60:a8:fe:b4:b6:cf;sdp;5843;336411006
172.26.32.2;130064004;00:00:5e:00:01:06;sdp;13006;130064004
172.26.32.1;130074010;60:a8:fe:b4:b7:05;sdp;5843;336411006
172.26.32.2;130064005;00:00:5e:00:01:07;sdp;13006;130064005
172.26.32.1;130074010;60:a8:fe:d0:a9:4c;sdp;10780;133031001
172.26.32.2;130064006;00:00:01:30:06:18;sdp;13006;130064006
172.26.32.1;130074010;60:a8:fe:d0:dc:ec;sdp;15466;133081003
172.26.32.2;130064006;00:00:5e:00:01:0a;sdp;13006;130064006
172.26.32.1;130074010;d6:ef:cd:75:f2:3f;sdp;11150;135911001
172.26.32.2;130064007;00:00:01:30:06:20;sdp;13006;130064007
172.26.32.1;130074010;d6:ef:cd:76:29:81;sdp;15649;130141010
172.26.32.2;130064007;00:00:5e:00:01:0b;sdp;13006;130064007
172.26.32.2;130064008;00:00:01:30:06:22;sdp;13006;130064008
172.26.32.1;130074010;d6:ef:cd:7a:25:db;sdp;445;133041001
172.26.32.2;130064008;00:00:5e:00:01:0c;sdp;13006;130064008
172.26.32.1;130074010;d8:ef:cd:0b:81:df;sdp;10480;139201003
172.26.32.2;130064009;00:00:01:30:06:24;sdp;13006;130064009
172.26.32.1;130074010;d8:ef:cd:13:7f:01;sdp;15816;130431002
172.26.32.2;130064009;00:00:5e:00:01:0d;sdp;13006;130064009
172.26.32.1;130074010;d8:ef:cd:50:21:2e;sdp;5838;136461001
172.26.32.2;130064010;00:00:5e:00:01:0d;sdp;13006;130064010
172.26.32.1;130074011;00:00:00:13:ab:07;sdp;10005;130074011
172.26.32.2;130064011;00:00:5e:00:01:0e;sdp;13006;130064011
172.26.32.1;130074011;00:00:5e:00:01:14;sdp;10005;130074011
172.26.32.2;130064012;00:00:5e:00:01:10;sdp;13006;130064012
172.26.32.1;130074011;00:0f:bb:74:5c:79;sdp;10638;236041001
172.26.32.2;130064013;00:00:5e:00:01:11;sdp;13006;130064013
172.26.32.1;130074011;00:0f:bb:8a:6f:e4;sdp;447;131521001
172.26.32.2;130064103;00:00:5e:00:01:08;sdp;13006;130064103
172.26.32.1;130074011;00:0f:bb:9f:ec:70;sdp;10238;133071003
172.26.32.2;130064103;00:40:43:82:0a:3b;sdp;13006;130064103
172.26.32.1;130074011;00:0f:bb:b0:62:d2;sdp;12078;331221001
172.26.32.2;130064104;00:00:01:30:06:16;sdp;13006;130064104
172.26.32.1;130074011;54:fa:96:e0:c4:26;sdp;5854;237891001
172.26.32.2;130064104;00:00:5e:00:01:09;sdp;13006;130064104
172.26.32.1;130074011;60:a8:fe:2e:ff:3d;sdp;10458;133091002
172.26.32.2;130064104;00:40:43:a7:e8:f8;sap;2/1/4;2221
172.26.32.1;130074011;60:a8:fe:98:78:0e;sdp;5848;230721001
172.26.32.2;130064106;00:00:01:30:06:32;sdp;13006;130064106
172.26.32.2;130064106;00:00:5e:00:01:0f;sdp;13006;130064106
172.26.32.1;130074011;60:a8:fe:b4:b7:29;sdp;5843;336411002
172.26.32.2;130064106;00:40:43:66:d5:65;sap;2/1/5;2226
172.26.32.1;130074011;60:a8:fe:b8:05:dd;sdp;5464;232471001
172.26.32.2;130064107;00:00:5e:00:01:12;sdp;13006;130064107
172.26.32.1;130074011;60:a8:fe:ce:64:4d;sdp;16618;131811002
172.26.32.2;130064108;00:00:5e:00:01:13;sdp;13006;130064108
172.26.32.1;130074011;d6:ef:cd:5f:b9:3a;sdp;16614;231341002
172.26.32.2;130066001;00:00:5e:00:01:07;sdp;13006;130066001
172.26.32.1;130074011;d6:ef:cd:6e:ff:28;sdp;16626;134121001
172.26.32.2;130067001;00:00:01:30:06:16;sdp;13006;130067001
172.26.32.1;130074011;d6:ef:cd:6f:e8:5e;sdp;10998;134231003
172.26.32.2;130067001;00:00:5e:00:01:21;sdp;13006;130067001
172.26.32.1;130074011;d6:ef:cd:78:cf:c2;sdp;16622;230881001
172.26.32.2;130067001;00:0f:bb:5f:ab:30;sdp;10003;130067001
172.26.32.1;130074011;d8:ef:cd:13:82:f1;sdp;5846;133061001
172.26.32.2;130067001;00:0f:bb:5f:cc:d7;sdp;10003;130067001
172.26.32.1;130074011;d8:ef:cd:13:c2:99;sdp;10458;133091001
172.26.32.2;130067001;00:0f:bb:60:02:e5;sdp;10003;130067001
172.26.32.1;130074011;d8:ef:cd:3b:d0:39;sdp;5848;230721001
172.26.32.2;130067001;00:0f:bb:6f:59:4b;sdp;10006;130067001
172.26.32.1;130074011;d8:ef:cd:4c:fa:89;sdp;11158;130771002
172.26.32.2;130067001;00:0f:bb:89:7e:7a;sdp;10003;130067001
172.26.32.1;130074011;d8:ef:cd:50:22:4e;sdp;15610;133141002
172.26.32.2;130067001;00:0f:bb:89:d8:71;sdp;10003;130067001
172.26.32.1;130074011;d8:ef:cd:51:f5:d9;sdp;5838;136461002
172.26.32.2;130067001;00:0f:bb:8a:5f:13;sdp;10006;130067001
172.26.32.1;130074011;d8:ef:cd:54:e4:2d;sdp;16628;133001002
172.26.32.2;130067001;00:0f:bb:b0:47:06;sdp;1041;130067001
172.26.32.1;130074011;d8:ef:cd:6e:2c:f2;sdp;11146;138281002
172.26.32.2;130067001;00:0f:bb:b0:62:bd;sdp;10003;130067001
172.26.32.1;130074012;00:00:00:13:ab:09;sdp;10005;130074012
172.26.32.2;130067001;00:40:43:56:fd:5e;sdp;10003;130067001
172.26.32.1;130074012;00:00:5e:00:01:15;sdp;10005;130074012
172.26.32.2;130067001;00:40:43:57:4c:fb;sdp;10003;130067001
172.26.32.1;130074012;00:0f:bb:7c:e7:09;sdp;10314;136021003
172.26.32.2;130067001;00:40:43:57:4d:2b;sdp;10003;130067001
172.26.32.1;130074012;00:40:43:6e:ac:9f;sdp;16618;131811001
172.26.32.2;130067001;00:40:43:57:52:2f;sdp;10006;130067001
172.26.32.2;130067001;00:40:43:69:2f:f9;sdp;10003;130067001
172.26.32.1;130074012;00:40:43:6e:ac:c9;sdp;10464;231651001
172.26.32.2;130067001;00:40:43:6a:73:58;sdp;1041;130067001
172.26.32.1;130074012;00:40:43:9b:24:1e;sdp;5845;134131001
172.26.32.2;130067001;00:40:43:6a:db:cf;sdp;10003;130067001
172.26.32.1;130074012;00:40:43:9f:54:8a;sdp;5460;134111001
172.26.32.2;130067001;00:40:43:6f:0f:de;sdp;10003;130067001
172.26.32.1;130074012;60:a8:fe:6c:b8:49;sdp;15649;130141011
172.26.32.2;130067001;00:40:43:70:16:31;sdp;10006;130067001
172.26.32.1;130074012;60:a8:fe:b4:b6:f9;sdp;5843;336411003
172.26.32.2;130067001;00:40:43:70:17:a5;sdp;10003;130067001
172.26.32.1;130074012;d6:ef:cd:76:32:21;sdp;10998;134231002
172.26.32.2;130067001;00:40:43:9b:45:df;sdp;10006;130067001
172.26.32.1;130074012;d6:ef:cd:db:76:63;sdp;11146;138281001
172.26.32.2;130067001;00:40:43:9b:55:ae;sdp;10003;130067001
172.26.32.1;130074012;d6:ef:cd:de:b0:48;sdp;16626;134121002
172.26.32.2;130067001;00:40:43:9b:55:bd;sdp;10003;130067001
172.26.32.1;130074012;d8:ef:cd:13:7e:c1;sdp;11158;130771001
172.26.32.2;130067001;00:40:43:9c:15:37;sdp;10006;130067001
172.26.32.1;130074012;d8:ef:cd:13:c8:39;sdp;5849;131271002
172.26.32.2;130067001;00:40:43:9e:fb:56;sdp;1041;130067001
172.26.32.1;130074012;d8:ef:cd:3c:82:89;sdp;5462;135191001
172.26.32.2;130067001;00:40:43:9e:fb:d1;sdp;10003;130067001
172.26.32.1;130074012;d8:ef:cd:50:21:3e;sdp;5846;133061002
172.26.32.2;130067001;00:40:43:9e:fb:f8;sdp;10003;130067001
172.26.32.1;130074012;d8:ef:cd:50:2c:2e;sdp;10312;135371002
172.26.32.2;130067001;00:40:43:9e:fc:25;sdp;10003;130067001
172.26.32.1;130074012;d8:ef:cd:51:ea:59;sdp;16628;133001001
172.26.32.2;130067001;00:40:43:9f:54:51;sdp;10006;130067001
172.26.32.1;130074012;d8:ef:cd:54:d9:ad;sdp;11954;230701001
172.26.32.2;130067001;00:40:43:9f:54:54;sdp;10006;130067001
172.26.32.2;130067001;00:40:43:9f:54:c9;sdp;1041;130067001
172.26.32.1;130074012;d8:ef:cd:54:dc:ad;sdp;5851;139631001
172.26.32.2;130067001;00:40:43:9f:55:1d;sdp;1041;130067001
172.26.32.1;130074012;d8:ef:cd:74:b8:07;sdp;5464;232471002
172.26.32.2;130067001;00:40:43:9f:55:c5;sdp;10006;130067001
172.26.32.1;130074013;00:00:00:13:ab:11;sdp;10005;130074013
172.26.32.2;130067001;00:40:43:9f:85:e2;sdp;10003;130067001
172.26.32.1;130074013;00:00:5e:00:01:16;sdp;10005;130074013
172.26.32.2;130067001;00:40:43:9f:90:3e;sdp;10006;130067001
172.26.32.1;130074013;00:0f:bb:5f:aa:fd;sdp;10824;139191001
172.26.32.2;130067001;00:40:43:9f:bf:89;sdp;10003;130067001
172.26.32.1;130074013;00:0f:bb:8a:62:94;sdp;15452;130021017
172.26.32.2;130067001;00:40:43:b2:66:4b;sdp;10006;130067001
172.26.32.1;130074013;00:40:43:6e:ce:a1;sdp;10322;133051002
172.26.32.2;130067002;00:00:01:31:12:25;sdp;13006;130067002
172.26.32.1;130074013;60:a8:fe:b4:b6:f6;sdp;5843;336411004
172.26.32.2;130067002;00:00:5e:00:01:1f;sdp;13006;130067002
172.26.32.1;130074013;60:a8:fe:d0:1c:57;sdp;10780;133031002
172.26.32.2;130067002;00:0f:bb:b0:47:0c;sdp;10003;130067002
172.26.32.1;130074013;d6:ef:cd:34:51:bf;sdp;431;132831002
172.26.32.2;130067002;00:40:43:69:8b:d3;sdp;10003;130067002
172.26.32.1;130074013;d6:ef:cd:5f:eb:33;sdp;16622;230881002
172.26.32.2;130067002;00:40:43:6d:ee:e8;sdp;10003;130067002
172.26.32.1;130074013;d6:ef:cd:7b:50:23;sdp;446;130361001
172.26.32.2;130067002;00:40:43:6f:13:0e;sdp;10003;130067002
172.26.32.1;130074013;d6:ef:cd:db:9c:e4;sdp;446;130361001
172.26.32.2;130067002;00:40:43:9b:95:f4;sdp;13006;130067002
172.26.32.1;130074013;d8:ef:cd:0e:b9:b4;sdp;11154;237941001
172.26.32.2;130067101;00:00:02:40:12:65;sdp;13006;130067101
172.26.32.1;130074013;d8:ef:cd:13:86:e1;sdp;5849;131271001
172.26.32.2;130067101;00:00:5e:00:01:1e;sdp;13006;130067101
172.26.32.1;130074013;d8:ef:cd:13:bf:09;sdp;15816;130431001
172.26.32.2;130067101;00:40:43:41:73:b1;sap;1/1/7;2154
172.26.32.1;130074013;d8:ef:cd:13:bf:99;sdp;15100;230661002
172.26.32.2;130067102;00:00:5e:00:01:20;sdp;13006;130067102
172.26.32.2;130067102;00:0a:35:01:02:04;sdp;13006;130067102
172.26.32.1;130074013;d8:ef:cd:13:bf:b9;sdp;10320;131731002
172.26.32.2;130074010;00:00:00:13:ab:05;sdp;10006;130074010
172.26.32.1;130074013;d8:ef:cd:53:4e:72;sdp;15466;133081002
172.26.32.2;130074010;00:00:5e:00:01:13;sdp;10006;130074010
172.26.32.1;130074013;d8:ef:cd:53:f3:77;sdp;10312;135371001
172.26.32.2;130074010;00:40:43:6f:21:1b;sdp;10006;130074010
172.26.32.1;130074013;d8:ef:cd:69:48:c2;sdp;15608;138401002
172.26.32.2;130074011;00:00:00:13:ab:07;sdp;10006;130074011
172.26.32.1;130074013;d8:ef:cd:69:6c:f3;sdp;16614;231341001
172.26.32.2;130074011;00:00:5e:00:01:14;sdp;10006;130074011
172.26.32.1;130074013;d8:ef:cd:69:7d:94;sdp;5844;133021002
172.26.32.2;130074011;d6:ef:cd:7b:79:44;sdp;16613;130981001
172.26.32.1;130074013;d8:ef:cd:69:cc:a6;sdp;11150;135911002
172.26.32.2;130074012;00:00:00:13:ab:09;sdp;10006;130074012
172.26.32.1;130074013;d8:ef:cd:b9:7d:3a;sdp;11152;237911001
172.26.32.2;130074012;00:00:5e:00:01:15;sdp;10006;130074012
172.26.32.1;130074014;00:00:00:13:ab:13;sdp;10005;130074014
172.26.32.2;130074013;00:00:00:13:ab:11;sdp;10006;130074013
172.26.32.1;130074014;00:00:5e:00:01:17;sdp;10005;130074014
172.26.32.2;130074013;00:00:5e:00:01:16;sdp;10006;130074013
172.26.32.1;130074014;00:0f:bb:5e:34:e8;sdp;15606;131541002
172.26.32.2;130074013;d6:ef:cd:7a:ed:00;sdp;16613;130981002
172.26.32.1;130074014;00:0f:bb:5e:35:69;sdp;15616;134451002
172.26.32.2;130074014;00:00:00:13:ab:13;sdp;10006;130074014
172.26.32.1;130074014;00:0f:bb:5f:aa:d9;sdp;433;230911001
172.26.32.2;130074014;00:00:5e:00:01:17;sdp;10006;130074014
172.26.32.2;130074014;00:40:43:69:8c:36;sdp;10006;130074014
172.26.32.1;130074014;00:0f:bb:60:03:60;sdp;15452;130021018
172.26.32.2;130214012;00:00:00:13:00:30;sdp;10494;130214012
172.26.32.1;130074014;00:0f:bb:a1:e7:f8;sdp;433;230911001
172.26.32.2;130214012;00:00:5e:00:01:08;sdp;10494;130214012
172.26.32.1;130074014;00:0f:bb:b0:5d:e9;sdp;10480;139201002
172.26.32.2;130214013;00:00:00:13:00:32;sdp;10494;130214013
172.26.32.1;130074014;00:0f:bb:b0:62:e1;sdp;15082;331801001
172.26.32.2;130214013;00:00:5e:00:01:09;sdp;10494;130214013
172.26.32.1;130074014;00:40:43:69:8c:36;sdp;10005;130074014
172.26.32.2;150074001;00:00:00:13:20:05;sdp;10006;150074001
172.26.32.1;130074014;00:40:43:9b:56:0e;sdp;15616;134451001
172.26.32.2;150074001;00:00:5e:00:01:03;sdp;10006;150074001
172.26.32.1;130074014;00:40:43:9b:95:f4;sdp;10314;136021001
