172.26.36.209;4/1;10.60.3.134;no;master
172.26.36.21;1/1;10.55.0.4;yes;slave
172.26.36.21;2/1;10.55.0.12;no;master
172.26.36.21;3/1;10.52.44.226;no;master
172.26.36.210;1/1;10.55.0.4;yes;slave
172.26.36.210;2/1;10.55.0.12;no;master
172.26.36.210;3/1;10.52.92.182;no;master
172.26.36.210;4/1;10.60.4.34;no;master
172.26.36.210;5/1;10.52.22.86;no;master
172.26.36.212;1/1;10.55.0.4;yes;slave
172.26.36.212;2/1;10.55.0.12;no;master
172.26.36.212;3/1;10.52.93.58;no;master
172.26.36.212;4/1;10.60.3.178;no;master
172.26.36.212;5/1;10.60.23.254;no;master
172.26.36.92;1/1;10.55.0.4;yes;slave
172.26.36.92;2/1;10.55.0.12;no;master
172.26.36.92;3/1;10.52.21.50;no;master
172.26.36.92;4/1;10.52.21.54;no;master
172.26.36.92;5/1;10.52.21.58;no;master
172.26.36.92;6/1;10.60.28.46;no;master
172.26.36.92;7/1;10.60.28.50;no;master
172.26.36.92;8/1;10.60.28.54;no;master
172.26.36.217;1/1;10.55.0.4;no;disabl*
172.26.36.217;2/1;10.55.0.12;no;disabl*
172.26.36.217;4/1;10.60.4.214;no;disabl*
172.26.36.217;5/1;10.60.2.138;no;disabl*
172.26.36.214;1/1;10.55.0.4;yes;slave
172.26.36.214;2/1;10.55.0.12;no;master
172.26.36.214;3/1;10.52.92.158;no;master
172.26.36.215;1/1;10.55.0.4;yes;slave
172.26.36.215;2/1;10.55.0.12;no;master
172.26.36.215;3/1;10.52.93.122;no;master
172.26.36.215;4/1;10.60.47.134;no;master
172.26.36.213;1/1;10.55.0.4;yes;slave
172.26.36.213;2/1;10.55.0.12;no;master
172.26.36.213;3/1;10.52.92.166;no;master
172.26.36.213;4/1;10.60.1.2;no;master
172.26.36.213;5/1;10.60.4.214;no;master
172.26.36.213;6/1;10.60.13.226;no;master
172.26.36.213;7/1;10.60.63.90;no;master
172.26.36.218;1/1;10.55.0.4;yes;slave
172.26.36.218;2/1;10.55.0.12;no;master
172.26.36.218;3/1;10.52.93.174;no;master
172.26.36.218;4/1;10.60.8.86;no;master
172.26.36.218;5/1;10.52.93.206;no;master
172.26.36.218;6/1;10.60.27.210;no;master
172.26.36.219;1/1;10.55.0.4;yes;slave
172.26.36.219;2/1;10.55.0.12;no;master
172.26.36.219;3/1;10.52.93.86;no;master
172.26.36.219;4/1;10.60.3.2;no;master
172.26.36.22;1/1;10.55.0.4;yes;slave
172.26.36.22;2/1;10.55.0.12;no;master
172.26.36.22;3/1;10.52.44.150;no;master
172.26.36.22;4/1;10.60.10.250;no;master
172.26.36.22;5/1;10.60.59.218;no;master
172.26.36.22;6/1;10.60.59.222;no;master
172.26.36.220;1/1;10.55.0.4;yes;slave
172.26.36.220;2/1;10.55.0.28;no;master
172.26.36.220;3/1;10.60.14.78;no;master
172.26.36.220;4/1;10.60.14.82;no;master
172.26.36.220;5/1;10.52.93.190;no;master
172.26.36.220;6/1;10.52.93.194;no;master
172.26.36.222;1/1;10.55.0.4;yes;slave
172.26.36.222;2/1;10.55.0.28;no;master
172.26.36.222;3/1;10.52.93.186;no;master
172.26.36.222;4/1;10.60.14.86;no;master
172.26.36.224;1/1;10.55.0.4;yes;slave
172.26.36.224;2/1;10.55.0.12;no;master
172.26.36.224;3/1;10.52.20.114;no;master
172.26.36.224;4/1;10.60.1.158;no;master
172.26.36.226;1/1;10.55.0.4;yes;slave
172.26.36.226;2/1;10.55.0.12;no;master
172.26.36.226;3/1;10.52.93.94;no;master
172.26.36.226;4/1;10.60.3.6;no;master
172.26.36.226;5/1;10.60.5.122;no;master
172.26.36.226;6/1;10.52.93.166;no;master
172.26.36.227;1/1;10.55.0.4;yes;slave
172.26.36.227;2/1;10.55.0.12;no;master
172.26.36.227;3/1;10.52.20.150;no;master
172.26.36.227;4/1;10.60.3.18;no;master
172.26.36.228;1/1;10.55.0.4;yes;slave
172.26.36.228;2/1;10.55.0.12;no;master
172.26.36.228;3/1;10.52.93.134;no;master
172.26.36.228;4/1;10.60.3.34;no;master
172.26.36.223;1/1;10.55.0.4;yes;slave
172.26.36.223;2/1;10.55.0.12;no;master
172.26.36.223;3/1;10.52.21.110;no;master
172.26.36.223;4/1;10.60.4.214;no;master
172.26.36.223;5/1;10.60.13.226;no;master
172.26.36.229;1/1;10.55.0.4;yes;slave
172.26.36.229;2/1;10.55.0.12;no;master
172.26.36.229;3/1;10.52.20.146;no;master
172.26.36.229;4/1;10.60.3.130;no;master
172.26.36.229;5/1;10.60.62.134;no;master
172.26.36.23;1/1;10.55.0.4;yes;slave
172.26.36.23;2/1;10.55.0.12;no;master
172.26.36.23;3/1;10.52.44.98;no;master
172.26.36.23;4/1;10.60.60.142;no;master
172.26.36.23;5/1;10.52.46.142;no;master
172.26.36.23;6/1;10.60.60.146;no;master
172.26.36.23;7/1;10.52.46.146;no;master
172.26.36.230;1/1;10.55.0.4;yes;slave
172.26.36.230;2/1;10.55.0.12;no;master
172.26.36.230;3/1;10.60.4.222;no;master
172.26.36.231;1/1;10.55.0.4;yes;slave
172.26.36.231;2/1;10.55.0.12;no;master
172.26.36.231;3/1;10.52.93.90;no;master
172.26.36.231;4/1;10.60.3.10;no;master
172.26.36.233;1/1;10.55.0.4;yes;slave
172.26.36.233;2/1;10.55.0.28;no;master
172.26.36.233;3/1;10.52.93.178;no;master
172.26.36.233;4/1;10.60.6.174;no;master
172.26.36.24;1/1;10.55.0.4;yes;slave
172.26.36.24;2/1;10.55.0.12;no;master
172.26.36.24;3/1;10.52.20.174;no;master
172.26.36.24;4/1;10.60.2.218;no;master
172.26.36.24;5/1;10.60.60.14;no;master
172.26.36.245;1/1;10.55.0.4;yes;slave
172.26.36.245;2/1;10.55.0.28;no;master
172.26.36.245;3/1;10.52.20.218;no;master
172.26.36.245;4/1;10.60.19.186;no;master
172.26.36.246;1/1;10.55.0.4;yes;slave
172.26.36.246;3/1;10.52.34.18;no;master
172.26.36.246;4/1;10.60.14.186;no;master
172.26.36.246;5/1;10.60.14.190;no;master
172.26.36.246;6/1;10.52.34.34;no;master
172.26.36.247;1/1;10.55.0.4;yes;slave
172.26.36.247;2/1;10.55.0.12;no;master
172.26.36.247;3/1;10.52.104.154;no;master
172.26.36.247;4/1;10.60.14.106;no;master
172.26.36.248;1/1;10.55.0.4;yes;slave
172.26.36.248;2/1;10.55.0.12;no;master
172.26.36.248;3/1;10.60.3.182;no;master
172.26.36.248;4/1;10.52.93.62;no;master
172.26.36.248;5/1;10.60.36.150;no;master
172.26.36.250;1/1;10.55.0.4;yes;slave
172.26.36.250;2/1;10.55.0.12;no;master
172.26.36.250;3/1;10.52.93.66;no;master
172.26.36.250;4/1;10.60.3.122;no;master
172.26.36.251;1/1;10.55.0.4;yes;slave
172.26.36.251;2/1;10.55.0.12;no;master
172.26.36.251;3/1;10.52.93.50;no;master
172.26.36.251;4/1;10.60.1.154;no;master
172.26.36.252;1/1;10.55.0.4;yes;slave
172.26.36.252;2/1;10.55.0.12;no;master
172.26.36.252;3/1;10.52.93.42;no;master
172.26.36.254;1/1;10.55.0.4;yes;slave
172.26.36.254;2/1;10.55.0.12;no;master
172.26.36.254;3/1;10.52.93.46;no;master
172.26.36.254;4/1;10.60.37.6;no;master
172.26.36.254;5/1;10.60.37.10;no;master
172.26.36.253;1/1;10.55.0.4;yes;slave
172.26.36.253;2/1;10.55.0.12;no;master
172.26.36.253;3/1;10.52.93.54;no;master
172.26.36.27;1/1;10.55.0.4;yes;slave
172.26.36.27;2/1;10.55.0.12;no;master
172.26.36.27;3/1;10.52.44.94;no;master
172.26.36.27;4/1;10.60.20.214;no;master
172.26.36.27;5/1;10.60.26.66;no;master
172.26.36.27;6/1;10.60.26.70;no;master
172.26.36.27;7/1;10.60.37.22;no;master
172.26.36.27;8/1;10.52.46.82;no;master
172.26.36.28;1/1;10.55.0.4;yes;slave
172.26.36.28;2/1;10.55.0.12;no;master
172.26.36.28;3/1;10.52.44.134;no;master
172.26.36.28;4/1;10.60.24.98;no;master
172.26.36.28;5/1;10.60.48.146;no;master
172.26.36.28;6/1;10.60.48.150;no;master
172.26.36.28;7/1;10.52.22.38;no;master
172.26.36.29;1/1;10.55.0.4;yes;slave
172.26.36.29;2/1;10.55.0.12;no;master
172.26.36.29;3/1;10.52.44.110;no;master
172.26.36.29;4/1;10.60.50.234;no;master
172.26.36.29;5/1;10.60.50.238;no;master
172.26.36.30;1/1;10.55.0.4;yes;slave
172.26.36.30;2/1;10.55.0.28;no;master
172.26.36.30;3/1;10.52.44.178;no;master
172.26.36.30;4/1;10.52.45.162;no;master
172.26.36.30;5/1;10.60.26.110;no;master
172.26.36.30;6/1;10.60.26.114;no;master
172.26.36.32;1/1;10.55.0.4;yes;slave
172.26.36.31;1/1;10.55.0.4;yes;slave
172.26.36.32;2/1;10.55.0.12;no;master
172.26.36.31;2/1;10.55.0.28;no;master
172.26.36.32;3/1;10.52.44.130;no;master
172.26.36.31;3/1;10.52.44.90;no;master
172.26.36.32;4/1;10.60.61.74;no;master
172.26.36.31;4/1;10.60.21.2;no;master
172.26.36.31;5/1;10.60.46.58;no;master
172.26.36.31;6/1;10.60.46.62;no;master
172.26.36.31;7/1;10.60.37.18;no;master
172.26.36.31;8/1;10.52.46.126;no;master
172.26.36.33;1/1;10.55.0.4;yes;slave
172.26.36.33;2/1;10.55.0.12;no;master
172.26.36.33;3/1;10.52.44.22;no;master
172.26.36.33;4/1;10.60.5.134;no;master
172.26.36.33;5/1;10.60.45.226;no;master
172.26.36.33;6/1;10.60.45.230;no;master
172.26.36.34;1/1;10.55.0.4;yes;slave
172.26.36.34;2/1;10.55.0.12;no;master
172.26.36.34;3/1;10.52.44.50;no;master
172.26.36.35;1/1;10.55.0.4;yes;slave
172.26.36.35;2/1;10.55.0.28;no;master
172.26.36.35;3/1;10.52.44.182;no;master
172.26.36.35;4/1;10.60.4.158;no;master
172.26.36.35;5/1;10.52.45.46;no;master
172.26.36.35;6/1;10.52.45.50;no;master
172.26.36.244;1/1;10.55.0.4;yes;slave
172.26.36.244;2/1;10.55.0.28;no;master
172.26.36.244;4/1;10.60.27.14;no;master
172.26.36.244;5/1;10.60.13.102;no;master
172.26.36.244;6/1;10.60.27.118;no;master
172.26.36.244;7/1;10.60.27.122;no;master
172.26.36.244;8/1;10.60.27.126;no;master
172.26.36.244;9/1;10.52.21.90;no;master
172.26.36.244;10/1;10.52.22.98;no;master
172.26.36.244;11/1;10.52.22.102;no;master
172.26.36.244;12/1;10.52.22.106;no;master
172.26.36.37;1/1;10.55.0.4;yes;slave
172.26.36.37;2/1;10.55.0.12;no;master
172.26.36.37;3/1;10.52.44.70;no;master
172.26.36.37;4/1;10.60.48.166;no;master
172.26.36.37;5/1;10.60.48.170;no;master
172.26.36.101;1/1;10.55.0.4;yes;slave
172.26.36.101;2/1;10.55.0.28;no;master
172.26.36.101;3/1;10.52.22.6;no;master
172.26.36.101;4/1;10.60.51.246;no;master
172.26.36.36;1/1;10.55.0.4;yes;slave
172.26.36.36;2/1;10.55.0.12;no;master
172.26.36.36;3/1;10.52.44.126;no;master
172.26.36.36;4/1;10.60.41.78;no;master
172.26.36.36;5/1;10.60.41.82;no;master
172.26.36.90;1/1;10.55.0.4;yes;slave
172.26.36.90;2/1;10.55.0.20;no;master
172.26.36.90;4/1;10.60.26.238;no;master
172.26.36.90;5/1;10.52.21.38;no;master
172.26.36.128;1/1;10.55.0.4;yes;slave
172.26.36.128;2/1;10.55.0.28;no;master
172.26.36.128;3/1;10.52.46.110;no;master
172.26.36.128;4/1;10.60.55.18;no;master
172.26.36.39;1/1;10.55.0.4;yes;slave
172.26.36.39;2/1;10.55.0.12;no;master
172.26.36.39;3/1;10.52.44.30;no;master
172.26.36.86;1/1;10.55.0.4;yes;slave
172.26.36.86;2/1;10.55.0.28;no;master
172.26.36.86;3/1;10.52.45.186;no;master
172.26.36.38;1/1;10.55.0.4;yes;slave
172.26.36.86;4/1;10.60.24.126;no;master
172.26.36.38;2/1;10.55.0.12;no;master
172.26.36.38;3/1;10.52.44.206;no;master
172.26.36.198;1/1;10.55.0.4;yes;slave
172.26.36.198;2/1;10.55.0.12;no;master
172.26.36.198;3/1;10.52.46.150;no;master
172.26.36.198;4/1;10.60.59.130;no;master
172.26.36.40;1/1;10.55.0.4;yes;slave
172.26.36.40;2/1;10.55.0.12;no;master
172.26.36.40;3/1;10.52.44.142;no;master
172.26.36.40;4/1;10.60.63.190;no;master
172.26.36.41;1/1;10.55.0.4;yes;slave
172.26.36.41;2/1;10.55.0.12;no;master
172.26.36.41;3/1;10.52.44.214;no;master
172.26.36.41;4/1;10.60.37.138;no;master
172.26.36.41;5/1;10.60.51.154;no;master
172.26.36.42;1/1;10.55.0.4;yes;slave
172.26.36.42;2/1;10.55.0.12;no;master
172.26.36.42;3/1;10.52.44.190;no;master
172.26.36.42;4/1;10.60.53.58;no;master
172.26.36.42;5/1;10.60.53.62;no;master
172.26.36.43;1/1;10.55.0.4;yes;slave
172.26.36.43;2/1;10.55.0.12;no;master
172.26.36.43;3/1;10.52.44.222;no;master
172.26.36.44;1/1;10.55.0.4;yes;slave
172.26.36.44;2/1;10.55.0.12;no;master
172.26.36.44;3/1;10.52.44.202;no;master
172.26.36.44;4/1;10.60.20.202;no;master
172.26.36.44;5/1;10.60.20.210;no;master
172.26.36.44;6/1;10.60.21.142;no;master
172.26.36.44;7/1;10.52.46.62;no;master
172.26.36.44;8/1;10.60.25.146;no;master
172.26.36.44;9/1;10.52.46.66;no;master
172.26.36.44;10/1;10.52.46.90;no;master
172.26.36.44;11/1;10.60.25.142;no;master
172.26.36.45;1/1;10.55.0.4;yes;slave
172.26.36.45;2/1;10.55.0.12;no;master
172.26.36.45;3/1;10.52.44.198;no;master
172.26.36.45;4/1;10.60.2.150;no;master
172.26.36.45;5/1;10.60.51.154;no;master
172.26.36.46;1/1;10.55.0.4;yes;slave
172.26.36.46;2/1;10.55.0.12;no;master
172.26.36.46;3/1;10.52.44.194;no;master
172.26.36.88;1/1;10.55.0.4;yes;slave
172.26.36.88;2/1;10.55.0.28;no;master
172.26.36.88;3/1;10.52.45.214;no;master
172.26.36.88;4/1;10.60.24.194;no;master
172.26.36.97;1/1;10.55.0.68;no;master
172.26.36.97;2/1;10.55.0.12;yes;slave
172.26.36.97;3/1;10.52.46.6;no;master
172.26.36.97;4/1;10.60.6.126;no;master
172.26.36.47;1/1;10.55.0.4;yes;slave
172.26.36.47;2/1;10.55.0.12;no;master
172.26.36.47;3/1;10.52.44.102;no;master
172.26.36.95;1/1;10.55.0.28;no;master
172.26.36.95;2/1;10.55.0.36;yes;slave
172.26.36.95;4/1;10.52.21.170;no;master
172.26.36.95;5/1;10.60.10.34;no;master
172.26.36.48;1/1;10.55.0.4;yes;slave
172.26.36.48;2/1;10.55.0.12;no;master
172.26.36.48;3/1;10.52.44.2;no;master
172.26.36.94;1/1;10.55.0.4;yes;slave
172.26.36.94;2/1;10.55.0.68;no;master
172.26.36.94;3/1;10.52.45.246;no;master
172.26.36.94;4/1;10.60.36.18;no;master
172.26.36.94;5/1;10.52.46.134;no;master
172.26.36.94;6/1;10.60.59.142;no;master
172.26.36.94;7/1;10.52.46.138;no;master
172.26.36.94;8/1;10.60.59.146;no;master
172.26.36.87;1/1;10.55.0.4;yes;slave
172.26.36.87;2/1;10.55.0.28;no;master
172.26.36.87;3/1;10.52.45.202;no;master
172.26.36.87;4/1;10.60.25.74;no;master
172.26.36.49;1/1;10.55.0.4;yes;slave
172.26.36.49;2/1;10.55.0.28;no;master
172.26.36.49;3/1;10.52.45.166;no;master
172.26.36.49;4/1;10.52.45.170;no;master
172.26.36.49;5/1;10.52.45.174;no;master
172.26.36.49;6/1;10.52.45.178;no;master
172.26.36.49;7/1;10.60.23.206;no;master
172.26.36.49;8/1;10.60.23.198;no;master
172.26.36.49;9/1;10.60.23.202;no;master
172.26.36.49;10/1;10.52.45.210;no;master
172.26.36.49;11/1;10.60.25.138;no;master
172.26.36.91;1/1;10.55.0.4;yes;slave
172.26.36.91;2/1;10.55.0.12;no;master
172.26.36.91;3/1;10.60.27.162;no;master
172.26.36.91;4/1;10.60.27.166;no;master
172.26.36.91;5/1;10.60.27.170;no;master
172.26.36.105;1/1;10.55.0.28;no;master
172.26.36.91;6/1;10.60.27.174;no;master
172.26.36.105;2/1;10.55.0.36;yes;slave
172.26.36.91;7/1;10.60.27.178;no;master
172.26.36.105;3/1;10.60.61.218;no;master
172.26.36.91;8/1;10.60.27.182;no;master
172.26.36.105;4/1;10.52.22.94;no;master
172.26.36.91;9/1;10.60.27.186;no;master
172.26.36.105;5/1;10.60.63.130;no;master
172.26.36.91;10/1;10.52.45.238;no;master
172.26.36.91;11/1;10.52.45.242;no;master
172.26.36.91;12/1;10.52.45.234;no;master
172.26.36.91;13/1;10.52.45.226;no;master
172.26.36.91;14/1;10.52.45.222;no;master
172.26.36.91;15/1;10.52.45.218;no;master
172.26.36.91;16/1;10.52.45.230;no;master
172.26.36.5;1/1;10.55.0.4;yes;slave
172.26.36.5;2/1;10.55.0.12;no;master
172.26.36.5;3/1;10.52.44.42;no;master
172.26.36.5;4/1;10.60.60.178;no;master
172.26.36.5;5/1;10.60.60.174;no;master
172.26.36.59;1/1;10.55.0.4;yes;slave
172.26.36.59;2/1;10.55.0.12;no;master
172.26.36.59;3/1;10.52.44.14;no;master
172.26.36.59;4/1;10.60.36.246;no;master
172.26.36.59;5/1;10.60.36.250;no;master
172.26.36.6;1/1;10.55.0.4;yes;slave
172.26.36.6;2/1;10.55.0.28;no;master
172.26.36.6;3/1;10.52.44.46;no;master
172.26.36.6;4/1;10.60.21.202;no;master
172.26.36.6;5/1;10.60.21.198;no;master
172.26.36.6;6/1;10.52.46.74;no;master
172.26.36.6;7/1;10.52.22.34;no;master
172.26.36.98;1/1;10.55.0.4;yes;slave
172.26.36.98;2/1;10.55.0.12;no;master
172.26.36.98;3/1;10.52.46.10;no;master
172.26.36.98;4/1;10.60.6.42;no;master
172.26.36.61;1/1;10.55.0.4;yes;slave
172.26.36.61;2/1;10.55.0.12;no;master
172.26.36.61;3/1;10.52.45.26;no;master
172.26.36.61;4/1;10.60.5.158;no;master
172.26.36.62;1/1;10.55.0.4;yes;slave
172.26.36.62;2/1;10.55.0.12;no;master
172.26.36.62;3/1;10.52.44.38;no;master
172.26.36.62;4/1;10.52.45.182;no;master
172.26.36.62;5/1;10.60.47.94;no;master
172.26.36.62;6/1;10.60.47.98;no;master
172.26.36.63;1/1;10.55.0.4;yes;slave
172.26.36.63;2/1;10.55.0.12;no;master
172.26.36.63;3/1;10.52.45.34;no;master
172.26.36.65;1/1;10.55.0.4;yes;slave
172.26.36.65;2/1;10.55.0.28;no;master
172.26.36.65;3/1;10.52.45.110;no;master
172.26.36.65;5/1;10.60.14.190;no;master
172.26.36.66;1/1;10.55.0.4;yes;slave
172.26.36.66;2/1;10.55.0.12;no;master
172.26.36.66;3/1;10.52.44.230;no;master
172.26.36.67;1/1;10.55.0.4;yes;slave
172.26.36.67;2/1;10.55.0.12;no;master
172.26.36.67;4/1;10.60.5.162;no;master
172.26.36.67;5/1;10.52.45.30;no;master
172.26.36.68;1/1;10.55.0.4;yes;slave
172.26.36.68;2/1;10.55.0.12;no;master
172.26.36.68;3/1;10.52.46.98;no;master
172.26.36.68;4/1;10.60.6.170;no;master
172.26.36.7;1/1;10.55.0.4;yes;slave
172.26.36.7;2/1;10.55.0.12;no;master
172.26.36.7;3/1;10.52.44.122;no;master
172.26.36.70;1/1;10.55.0.4;yes;slave
172.26.36.70;2/1;10.55.0.12;no;master
172.26.36.70;3/1;10.52.45.22;no;master
172.26.36.70;4/1;10.60.0.174;no;master
172.26.36.70;5/1;10.60.46.150;no;master
172.26.36.73;1/1;10.55.0.4;yes;slave
172.26.36.73;4/1;10.60.12.202;no;master
172.26.36.73;5/1;10.52.45.74;no;master
172.26.36.72;1/1;10.55.0.4;yes;slave
172.26.36.72;2/1;10.55.0.12;no;master
172.26.36.72;3/1;10.60.11.90;no;master
172.26.36.72;4/1;10.60.12.26;no;master
172.26.36.72;5/1;10.60.12.30;no;master
172.26.36.72;6/1;10.60.12.34;no;master
172.26.36.74;1/1;10.55.0.4;yes;slave
172.26.36.74;2/1;10.55.0.28;no;master
172.26.36.74;3/1;10.52.45.82;no;master
172.26.36.74;4/1;10.60.13.206;no;master
172.26.36.75;1/1;10.55.0.4;yes;slave
172.26.36.75;3/1;10.52.45.90;no;master
172.26.36.75;4/1;10.60.14.70;no;master
172.26.36.76;1/1;10.55.0.4;yes;slave
172.26.36.76;2/1;10.55.0.28;no;master
172.26.36.76;3/1;10.52.45.78;no;master
172.26.36.76;4/1;10.60.13.130;no;master
172.26.36.77;1/1;10.55.0.4;yes;slave
172.26.36.77;3/1;10.60.15.58;no;master
172.26.36.77;4/1;10.60.15.62;no;master
172.26.36.78;1/1;10.55.0.4;yes;slave
172.26.36.78;2/1;10.55.0.28;no;master
172.26.36.78;3/1;10.60.18.6;no;master
172.26.36.78;4/1;10.52.45.106;no;master
172.26.36.79;1/1;10.55.0.4;yes;slave
172.26.36.79;2/1;10.55.0.28;no;master
172.26.36.79;3/1;10.60.19.66;no;master
172.26.36.79;4/1;10.52.20.214;no;master
172.26.36.80;1/1;10.55.0.4;yes;slave
172.26.36.80;2/1;10.55.0.28;no;master
172.26.36.80;4/1;10.60.19.114;no;master
172.26.36.8;1/1;10.55.0.4;yes;slave
172.26.36.8;2/1;10.55.0.12;no;master
172.26.36.8;3/1;10.52.44.78;no;master
172.26.36.8;4/1;10.60.6.126;no;master
172.26.36.8;5/1;10.60.62.38;no;master
172.26.36.8;6/1;10.60.62.34;no;master
172.26.36.81;1/1;10.55.0.4;yes;slave
172.26.36.81;2/1;10.55.0.28;no;master
172.26.36.81;4/1;10.60.20.230;no;master
172.26.36.81;5/1;10.52.45.134;no;master
172.26.36.82;1/1;10.55.0.4;yes;slave
172.26.36.82;2/1;10.55.0.28;no;master
172.26.36.82;3/1;10.52.45.122;no;master
172.26.36.82;4/1;10.60.20.50;no;master
172.26.36.83;1/1;10.55.0.4;yes;slave
172.26.36.83;2/1;10.55.0.28;no;master
172.26.36.83;4/1;10.52.44.62;no;master
172.26.36.83;5/1;10.60.26.118;no;master
172.26.36.83;6/1;10.60.26.122;no;master
172.26.36.84;1/1;10.55.0.4;yes;slave
172.26.36.84;2/1;10.55.0.28;no;master
172.26.36.84;4/1;10.52.20.234;no;master
172.26.36.85;1/1;10.55.0.4;yes;slave
172.26.36.85;2/1;10.55.0.28;no;master
172.26.36.85;4/1;10.60.23.142;no;master
172.26.36.85;5/1;10.52.45.158;no;master
172.26.36.9;1/1;10.55.0.4;yes;slave
172.26.36.9;2/1;10.55.0.28;no;master
172.26.36.9;4/1;10.52.44.154;no;master
172.26.37.10;1/1;10.55.0.12;yes;slave
172.26.37.10;2/1;10.55.0.28;no;master
172.26.37.10;3/1;10.52.128.162;no;master
172.26.37.10;4/1;10.60.32.254;no;master
172.26.37.10;5/1;10.60.32.250;no;master
172.26.37.11;1/1;10.55.0.12;yes;slave
172.26.37.11;3/1;10.52.129.74;no;master
172.26.37.11;4/1;10.60.32.74;no;master
172.26.37.11;5/1;10.60.32.78;no;master
172.26.37.12;1/1;10.55.0.12;no;master
172.26.37.12;2/1;10.55.0.36;yes;slave
172.26.37.12;3/1;10.52.128.190;no;master
172.26.37.12;4/1;10.60.32.98;no;master
172.26.37.12;5/1;10.60.32.102;no;master
172.26.37.12;6/1;10.52.130.50;no;master
172.26.37.12;7/1;10.60.42.138;no;master
172.26.37.123;1/1;10.55.0.12;no;master
172.26.37.123;2/1;10.55.0.36;yes;slave
172.26.37.123;3/1;10.52.118.190;no;master
172.26.37.123;4/1;10.60.22.174;no;master
172.26.37.123;5/1;10.60.48.242;no;master
172.26.37.125;1/1;10.55.0.12;no;master
172.26.37.125;2/1;10.55.0.36;yes;slave
172.26.37.125;3/1;10.52.129.2;no;master
172.26.37.125;4/1;10.60.2.222;no;master
172.26.37.125;5/1;10.60.10.194;no;master
172.26.37.126;1/1;10.55.0.12;no;master
172.26.37.126;2/1;10.55.0.36;yes;slave
172.26.37.126;3/1;10.52.117.166;no;master
172.26.37.126;4/1;10.60.46.246;no;master
172.26.37.126;5/1;10.60.46.66;no;master
172.26.37.126;6/1;10.60.53.234;no;master
172.26.37.127;1/1;10.55.0.12;no;master
172.26.37.127;2/1;10.55.0.36;yes;slave
172.26.37.127;3/1;10.52.128.170;no;master
172.26.37.127;4/1;10.52.128.242;no;master
172.26.37.127;5/1;10.60.18.94;no;master
172.26.37.127;6/1;10.60.32.82;no;master
172.26.37.127;7/1;10.60.32.86;no;master
172.26.37.13;1/1;10.55.0.12;yes;slave
172.26.37.13;2/1;10.55.0.28;no;master
172.26.37.13;3/1;10.52.128.158;no;master
172.26.37.13;4/1;10.60.32.90;no;master
172.26.37.13;5/1;10.60.32.94;no;master
172.26.37.13;6/1;10.60.42.54;no;master
172.26.37.13;7/1;10.52.130.102;no;master
172.26.37.187;1/1;10.55.0.68;no;master
172.26.37.187;2/1;10.55.0.28;yes;slave
172.26.37.187;3/1;10.52.68.242;no;master
172.26.37.187;4/1;10.60.1.186;no;master
172.26.37.187;5/1;10.60.10.206;no;master
172.26.37.14;1/1;10.55.0.12;yes;slave
172.26.37.14;2/1;10.55.0.28;no;master
172.26.37.14;3/1;10.52.128.222;no;master
172.26.37.14;4/1;10.60.50.78;no;master
172.26.37.15;1/1;10.55.0.12;yes;slave
172.26.37.15;2/1;10.55.0.28;no;master
172.26.37.15;3/1;10.52.128.206;no;master
172.26.37.15;4/1;10.60.32.238;no;master
172.26.37.16;1/1;10.55.0.12;no;master
172.26.37.15;5/1;10.60.32.246;no;master
172.26.37.16;2/1;10.55.0.36;yes;slave
172.26.37.16;3/1;10.52.128.26;no;master
172.26.37.16;4/1;10.60.38.206;no;master
172.26.37.16;5/1;10.60.38.210;no;master
172.26.37.17;1/1;10.55.0.12;no;master
172.26.37.17;2/1;10.55.0.36;yes;slave
172.26.37.17;3/1;10.52.128.50;no;master
172.26.37.17;4/1;10.60.32.58;no;master
172.26.37.17;5/1;10.60.32.62;no;master
172.26.37.18;1/1;10.55.0.12;yes;slave
172.26.37.18;2/1;10.55.0.28;no;master
172.26.37.18;3/1;10.52.128.58;no;master
172.26.37.18;4/1;10.60.30.194;no;master
172.26.37.18;5/1;10.60.30.198;no;master
172.26.37.190;1/1;10.55.0.68;yes;slave
172.26.37.190;3/1;10.52.68.18;no;master
172.26.37.190;4/1;10.60.46.234;no;master
172.26.37.190;5/1;10.60.46.238;no;master
172.26.37.189;1/1;10.55.0.28;no;master
172.26.37.189;2/1;10.55.0.36;yes;slave
172.26.37.189;3/1;10.52.129.178;no;master
172.26.37.189;4/1;10.60.32.138;no;master
172.26.37.189;5/1;10.60.32.142;no;master
172.26.37.19;1/1;10.55.0.12;no;master
172.26.37.19;2/1;10.55.0.36;yes;slave
172.26.37.19;3/1;10.52.128.10;no;master
172.26.37.19;4/1;10.60.35.158;no;master
172.26.37.19;5/1;10.60.35.162;no;master
172.26.37.191;1/1;10.55.0.68;yes;slave
172.26.37.191;3/1;10.52.68.122;no;master
172.26.37.191;4/1;10.60.32.126;no;master
172.26.37.191;5/1;10.60.32.130;no;master
172.26.37.20;1/1;10.55.0.12;yes;slave
172.26.37.20;3/1;10.52.128.214;no;master
172.26.37.20;4/1;10.60.52.198;no;master
172.26.37.21;1/1;10.55.0.12;yes;slave
172.26.37.21;2/1;10.55.0.28;no;master
172.26.37.21;3/1;10.52.130.74;no;master
172.26.37.21;4/1;10.60.50.126;no;master
172.26.37.21;5/1;10.60.50.122;no;master
